"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1z33rrq","ark:/21198/z1fn334n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn334n",""
"ark:/21198/z1z33rrq","ark:/21198/z19w2bh8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2bh8",""
"ark:/21198/z1z33rrq","ark:/21198/z1641krd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641krd",""
"ark:/21198/z1z33rrq","ark:/21198/z12c0v0n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0v0n",""
"ark:/21198/z1z33rrq","ark:/21198/z1xm0bgw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0bgw",""
"ark:/21198/z1z33rrq","ark:/21198/z1st9krm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9krm",""
"ark:/21198/z1z33rrq","ark:/21198/z1p28v4z","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28v4z",""
"ark:/21198/z1z33rrq","ark:/21198/z1jd6sq6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6sq6",""
"ark:/21198/z1z33rrq","ark:/21198/z1dn621q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn621q",""
"ark:/21198/z1z33rrq","ark:/21198/z18w59bf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0032_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w59bf",""
