"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1d814f7","ark:/21198/z1ms5ph9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5ph9",""
"ark:/21198/z1d814f7","ark:/21198/z1h14xq0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14xq0",""
"ark:/21198/z1d814f7","ark:/21198/z1c845z6","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c845z6",""
"ark:/21198/z1d814f7","ark:/21198/z17h3f7w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3f7w",""
"ark:/21198/z1d814f7","ark:/21198/z13r2pjm","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2pjm",""
"ark:/21198/z1d814f7","ark:/21198/z1001xvn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001xvn",""
"ark:/21198/z1d814f7","ark:/21198/z1vb04s2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb04s2",""
"ark:/21198/z1d814f7","ark:/21198/z1qj9d1r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9d1r",""
"ark:/21198/z1d814f7","ark:/21198/z1ks8n8k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8n8k",""
"ark:/21198/z1d814f7","ark:/21198/z1g17wg8","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17wg8",""
"ark:/21198/z1d814f7","ark:/21198/z1b874sc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874sc",""
"ark:/21198/z1d814f7","ark:/21198/z16h6d3h","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6d3h",""
"ark:/21198/z1d814f7","ark:/21198/z12r5nd7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5nd7",""
"ark:/21198/z1d814f7","ark:/21198/z1z33vdg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33vdg",""
"ark:/21198/z1d814f7","ark:/21198/z1tb33p4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb33p4",""
"ark:/21198/z1d814f7","ark:/21198/z1pk2bv2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2bv2",""
"ark:/21198/z1d814f7","ark:/21198/z1jt1m39","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1m39",""
"ark:/21198/z1d814f7","ark:/21198/z1f20vcw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20vcw",""
"ark:/21198/z1d814f7","ark:/21198/z19903qf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19903qf",""
"ark:/21198/z1d814f7","ark:/21198/z15h9c0k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0020.tif","Page","Page 20","20","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9c0k",""
"ark:/21198/z1d814f7","ark:/21198/z11v79p5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0021.tif","Page","Page 21","21","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v79p5",""
"ark:/21198/z1d814f7","ark:/21198/z1x36t7n","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0022.tif","Page","Page 22","22","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36t7n",""
"ark:/21198/z1d814f7","ark:/21198/z1sb62fd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0023.tif","Page","Page 23","23","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb62fd",""
"ark:/21198/z1d814f7","ark:/21198/z1nk59p7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0024.tif","Page","Page 24","24","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk59p7",""
"ark:/21198/z1d814f7","ark:/21198/z1ht4k0c","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0025.tif","Page","Page 25","25","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4k0c",""
"ark:/21198/z1d814f7","ark:/21198/z1d23t9d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0026.tif","Page","Page 26","26","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23t9d",""
"ark:/21198/z1d814f7","ark:/21198/z18932mh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0027.tif","Page","Page 27","27","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18932mh",""
"ark:/21198/z1d814f7","ark:/21198/z14n1182","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0028.tif","Page","Page 28","28","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1182",""
"ark:/21198/z1d814f7","ark:/21198/z10w08hw","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0029.tif","Page","Page 29","29","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08hw",""
"ark:/21198/z1d814f7","ark:/21198/z1w39s0x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0059_0030.tif","Page","Page 30","30","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39s0x",""
