"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z12r5jrg","ark:/21198/z19p4xbr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4xbr",""
"ark:/21198/z12r5jrg","ark:/21198/z15x45p9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x45p9",""
"ark:/21198/z12r5jrg","ark:/21198/z128249q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz128249q",""
"ark:/21198/z12r5jrg","ark:/21198/z1xh1mxc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1mxc",""
"ark:/21198/z12r5jrg","ark:/21198/z1sr0w62","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0w62",""
"ark:/21198/z12r5jrg","ark:/21198/z1p004d4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p004d4",""
"ark:/21198/z12r5jrg","ark:/21198/z1j69cmz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69cmz",""
"ark:/21198/z12r5jrg","ark:/21198/z1df8mw7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8mw7",""
"ark:/21198/z12r5jrg","ark:/21198/z18p7w88","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7w88",""
"ark:/21198/z12r5jrg","ark:/21198/z1515tz5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515tz5",""
"ark:/21198/z12r5jrg","ark:/21198/z1185394","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185394",""
"ark:/21198/z12r5jrg","ark:/21198/z1wh4ktf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4ktf",""
"ark:/21198/z12r5jrg","ark:/21198/z1rr3v0s","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3v0s",""
"ark:/21198/z12r5jrg","ark:/21198/z1n03379","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03379",""
"ark:/21198/z12r5jrg","ark:/21198/z1h72bhk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72bhk",""
"ark:/21198/z12r5jrg","ark:/21198/z1cg1kvr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1kvr",""
"ark:/21198/z12r5jrg","ark:/21198/z17s9jg9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9jg9",""
"ark:/21198/z12r5jrg","ark:/21198/z1418sv7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418sv7",""
"ark:/21198/z12r5jrg","ark:/21198/z108823v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0108_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108823v",""
