"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1030jh8","ark:/21198/z1n0336v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0336v",""
"ark:/21198/z1030jh8","ark:/21198/z1h72bg4","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72bg4",""
"ark:/21198/z1030jh8","ark:/21198/z1cg1ksv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1ksv",""
"ark:/21198/z1030jh8","ark:/21198/z17q0v5w","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0v5w",""
"ark:/21198/z1030jh8","ark:/21198/z1418ssb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418ssb",""
"ark:/21198/z1030jh8","ark:/21198/z108822d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108822d",""
"ark:/21198/z1030jh8","ark:/21198/z1vh7jkq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7jkq",""
"ark:/21198/z1030jh8","ark:/21198/z1qr6ss3","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6ss3",""
"ark:/21198/z1030jh8","ark:/21198/z1m0623x","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m0623x",""
"ark:/21198/z1030jh8","ark:/21198/z1g759dn","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g759dn",""
"ark:/21198/z1030jh8","ark:/21198/z1bg4jrt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4jrt",""
"ark:/21198/z1030jh8","ark:/21198/z16t2hcx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2hcx",""
"ark:/21198/z1030jh8","ark:/21198/z1321rnh","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321rnh",""
"ark:/21198/z1030jh8","ark:/21198/z1z91845","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0014.tif","Page","Page 14","14","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91845",""
"ark:/21198/z1030jh8","ark:/21198/z1tj0hc0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0015.tif","Page","Page 15","15","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0hc0",""
"ark:/21198/z1030jh8","ark:/21198/z1pr9rnq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0016.tif","Page","Page 16","16","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9rnq",""
"ark:/21198/z1030jh8","ark:/21198/z1k09100","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0017.tif","Page","Page 17","17","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09100",""
"ark:/21198/z1030jh8","ark:/21198/z1f7889q","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0018.tif","Page","Page 18","18","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7889q",""
"ark:/21198/z1030jh8","ark:/21198/z19k66zv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0019.tif","Page","Page 19","19","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k66zv",""
"ark:/21198/z1030jh8","ark:/21198/z15t5g80","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0020.tif","Page","Page 20","20","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5g80",""
"ark:/21198/z1030jh8","ark:/21198/z1224qgp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0021.tif","Page","Page 21","21","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224qgp",""
"ark:/21198/z1030jh8","ark:/21198/z1x946zx","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0022.tif","Page","Page 22","22","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x946zx",""
"ark:/21198/z1030jh8","ark:/21198/z1sj3g82","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0023.tif","Page","Page 23","23","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3g82",""
"ark:/21198/z1030jh8","ark:/21198/z1ns2qnp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0070_0024.tif","Page","Page 24","24","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2qnp",""
