"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z1wq1wsn","ark:/21198/z1n89664","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89664",""
"ark:/21198/z1wq1wsn","ark:/21198/z1hh8fgd","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8fgd",""
"ark:/21198/z1wq1wsn","ark:/21198/z1cr7ptk","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7ptk",""
"ark:/21198/z1wq1wsn","ark:/21198/z1806z41","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806z41",""
"ark:/21198/z1wq1wsn","ark:/21198/z14b4ws5","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4ws5",""
"ark:/21198/z1wq1wsn","ark:/21198/z10k453p","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k453p",""
"ark:/21198/z1wq1wsn","ark:/21198/z1vt3nj3","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3nj3",""
"ark:/21198/z1wq1wsn","ark:/21198/z1r22ws7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22ws7",""
"ark:/21198/z1wq1wsn","ark:/21198/z1m92529","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0009.tif","Page","Page 9","9","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92529",""
"ark:/21198/z1wq1wsn","ark:/21198/z1gj1ddg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0010.tif","Page","Page 10","10","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1ddg",""
"ark:/21198/z1wq1wsn","ark:/21198/z1bs0nn9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0011.tif","Page","Page 11","11","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0nn9",""
"ark:/21198/z1wq1wsn","ark:/21198/z1738mdz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0012.tif","Page","Page 12","12","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738mdz",""
"ark:/21198/z1wq1wsn","ark:/21198/z13b7vp7","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0083_0013.tif","Page","Page 13","13","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7vp7",""
