"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","Thumbmail","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/z19k64bz","ark:/21198/z1m062jr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0001.tif","Page","Page 1","1","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m062jr",""
"ark:/21198/z19k64bz","ark:/21198/z1g759vg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0002.tif","Page","Page 2","2","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g759vg",""
"ark:/21198/z19k64bz","ark:/21198/z1bg4k5m","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0003.tif","Page","Page 3","3","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4k5m",""
"ark:/21198/z19k64bz","ark:/21198/z16q3tdf","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0004.tif","Page","Page 4","4","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3tdf",""
"ark:/21198/z19k64bz","ark:/21198/z1321s1v","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0005.tif","Page","Page 5","5","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321s1v",""
"ark:/21198/z19k64bz","ark:/21198/z1z918jj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0006.tif","Page","Page 6","6","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z918jj",""
"ark:/21198/z19k64bz","ark:/21198/z1tj0hsc","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0007.tif","Page","Page 7","7","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0hsc",""
"ark:/21198/z19k64bz","ark:/21198/z1pr9s2h","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0099_0008.tif","Page","Page 8","8","succeeded","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9s2h",""
