Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz002b4373,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_e001.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43c5,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_e005.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,Inside front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3vw3,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_000a.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,First front flyleaf (recto),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3vxm,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_000b.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,First front flyleaf (verso),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3vz4,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_000c.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,Second front flyleaf (recto),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w04,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_000d.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,Second front flyleaf (verso),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w1n,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_001r.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w25,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_001v.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w3p,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_002r.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w46,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_002v.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w5q,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_003r.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w67,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_003v.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w7r,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_004r.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w88,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_004v.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b3w9s,ark:/21198/zz002b3jx8,5,Imported,ChildWork,stgall/masters/bge-lat0037a/bge-lat0037a_005r.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5r,,,,,,,,,,,
