Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz00268dg6,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_001.tif,1,,,,,,,,,,,,,,,,p. 1,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dhq,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_002.tif,2,,,,,,,,,,,,,,,,p. 2,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dj7,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_003.tif,3,,,,,,,,,,,,,,,,p. 3,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dkr,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_004.tif,4,,,,,,,,,,,,,,,,p. 4,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dm8,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_005.tif,5,,,,,,,,,,,,,,,,p. 5,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dns,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_006.tif,6,,,,,,,,,,,,,,,,p. 6,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dp9,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_007.tif,7,,,,,,,,,,,,,,,,p. 7,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dqt,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_008.tif,8,,,,,,,,,,,,,,,,p. 8,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268drb,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_009.tif,9,,,,,,,,,,,,,,,,p. 9,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dsv,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_010.tif,10,,,,,,,,,,,,,,,,p. 10,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00268dtc,ark:/21198/zz00268dfp,2,Completed,ChildWork,stgall/masters/csg-0201/csg-0201_011.tif,11,,,,,,,,,,,,,,,,p. 11,,,,,,,,,,,
