Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz0025x5qj,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_001.tif,1,,,,,,,,,,,,,,,,p. 1 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5r2,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_002.tif,2,,,,,,,,,,,,,,,,p. 2 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5sk,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_003.tif,3,,,,,,,,,,,,,,,,p. 3 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5t3,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_004.tif,4,,,,,,,,,,,,,,,,p. 4 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5vm,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_005.tif,5,,,,,,,,,,,,,,,,p. 5 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5w4,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_006.tif,6,,,,,,,,,,,,,,,,p. 6 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5xn,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_007.tif,7,,,,,,,,,,,,,,,,p. 7 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x5z5,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_008.tif,8,,,,,,,,,,,,,,,,p. 8 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x605,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_009.tif,9,,,,,,,,,,,,,,,,p. 9 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x61p,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_010.tif,10,,,,,,,,,,,,,,,,p. 10 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x626,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_011.tif,11,,,,,,,,,,,,,,,,p. 11 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x63q,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_012.tif,12,,,,,,,,,,,,,,,,p. 12 ,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0025x647,ark:/21198/zz0025x5p1,2,Completed,ChildWork,stgall/masters/csg-0094/csg-0094_013.tif,13,,,,,,,,,,,,,,,,p. 13 ,,,,,,,,,,,
