Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Name.author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.inscription,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001778mx,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,,individuals,,private,,text,copyrighted,unpublished,unknown,Warner Communications Inc.|~|Women Against Violence Against Women |~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),,Chapter Mailings - WCI Boycott (WAVAW)|~|Boycotts--California--Los Angeles|~|Boycotts--United States|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,letters (correspondence),"London, Julia",,,,,,Letter Requesting Support and Giving Update on Black and Blue Campaign,"July 05, 1976",,Rights.generalNote: Unsure of whether or not permission is necessary to obtain as author was writing on behalf of WAVAW.,1976-07-05,,
