"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz002971q9","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f005v.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971q9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971rt","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f006r.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971rt","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971sb","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f006v.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971sb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971tv","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f007r.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971tv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971vc","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f007v.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971vc","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971ww","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f008r.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971ww","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971xd","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f008v.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971xd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002971zx","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f009r.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002971zx","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029720x","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f009v.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029720x","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029721f","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f010r.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029721f","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029722z","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f010v.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029722z","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029723g","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f011r.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029723g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297240","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f011v.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297240","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029725h","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f012r.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029725h","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297261","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f012v.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297261","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029727j","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f013r.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029727j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297282","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f013v.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297282","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029729k","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f014r.tif","28","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029729k","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972b3","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f014v.tif","29","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972b3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972cm","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f015r.tif","30","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972cm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972d4","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f015v.tif","31","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972d4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972fn","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f016r.tif","32","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972fn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972g5","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f016v.tif","33","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972g5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972hp","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f017r.tif","34","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972hp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972j6","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f017v.tif","35","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972j6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972kq","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f018r.tif","36","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972kq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972m7","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f018v.tif","37","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972m7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972nr","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f019r.tif","38","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972nr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972p8","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f019v.tif","39","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972p8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972qs","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f020r.tif","40","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972qs","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972r9","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f020v.tif","41","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972r9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972st","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f021r.tif","42","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972st","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972tb","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f021v.tif","43","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972tb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972vv","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f022r.tif","44","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972vv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972wc","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f022v.tif","45","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972wc","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972xw","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f023r.tif","46","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972xw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 23r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002972zd","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f023v.tif","47","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002972zd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 23v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029730d","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f024r.tif","48","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029730d","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 24r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029731x","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f024v.tif","49","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029731x","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 24v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029732f","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f025r.tif","50","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029732f","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 25r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029733z","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f025v.tif","51","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029733z","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 25v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029734g","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f026r.tif","52","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029734g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 26r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297350","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f026v.tif","53","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297350","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 26v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029736h","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f027r.tif","54","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029736h","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 27r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297371","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f027v.tif","55","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297371","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 27v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029738j","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f028r.tif","56","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029738j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 28r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00297392","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f028v.tif","57","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00297392","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 28v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973bk","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f029r.tif","58","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973bk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 29r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973c3","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f029v.tif","59","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973c3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 29v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973dm","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f030r.tif","60","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973dm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 30r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973f4","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f030v.tif","61","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973f4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 30v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973gn","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f031r.tif","62","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973gn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 31r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973h5","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f031v.tif","63","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973h5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 31v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973jp","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f032r.tif","64","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973jp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 32r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973k6","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f032v.tif","65","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973k6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 32v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973mq","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f033r.tif","66","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973mq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 33r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973n7","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f033v.tif","67","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973n7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 33v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973pr","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f034r.tif","68","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973pr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 34r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973q8","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f034v.tif","69","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973q8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 34v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973rs","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f035r.tif","70","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973rs","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 35r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973s9","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f035v.tif","71","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973s9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 35v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973tt","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f036r.tif","72","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973tt","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 36r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973vb","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f036v.tif","73","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973vb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 36v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973wv","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f037r.tif","74","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973wv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 37r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973xc","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f037v.tif","75","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973xc","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 37v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz002973zw","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f038r.tif","76","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002973zw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 38r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0029740w","ark:/21198/zz002971c4","2","Completed","Page","StGall/masters/add_ms_11852/add_ms_11852_f038v.tif","77","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029740w","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 38v","","","","","","","","","","","","succeeded",""
