File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_032.tif,Page,Page 28,32,ark:/21198/n1mk86,ark:/21198/n1mk86/9061d66n,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F9061d66n
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_033.tif,Page,Page 29,33,ark:/21198/n1mk86,ark:/21198/n1mk86/bj85m03b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fbj85m03b
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_034.tif,Page,Page 30,34,ark:/21198/n1mk86,ark:/21198/n1mk86/sm99jb61,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fsm99jb61
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_035.tif,Page,Page 31,35,ark:/21198/n1mk86,ark:/21198/n1mk86/zf11hg76,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fzf11hg76
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_036.tif,Page,Page 32,36,ark:/21198/n1mk86,ark:/21198/n1mk86/sc574f15,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fsc574f15
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_037.tif,Page,Page 33,37,ark:/21198/n1mk86,ark:/21198/n1mk86/h882m226,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fh882m226
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_038.tif,Page,Page 34,38,ark:/21198/n1mk86,ark:/21198/n1mk86/jm63x35t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fjm63x35t
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_039.tif,Page,Page 35,39,ark:/21198/n1mk86,ark:/21198/n1mk86/pw77w43t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fpw77w43t
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_040.tif,Page,Page 36,40,ark:/21198/n1mk86,ark:/21198/n1mk86/p2610p18,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fp2610p18
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_041.tif,Page,Page 37,41,ark:/21198/n1mk86,ark:/21198/n1mk86/md08cv5d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fmd08cv5d
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_042.tif,Page,Page 38,42,ark:/21198/n1mk86,ark:/21198/n1mk86/g614hp1z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fg614hp1z
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_043.tif,Page,Page 39,43,ark:/21198/n1mk86,ark:/21198/n1mk86/r9598n03,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fr9598n03
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_044.tif,Page,Page 40,44,ark:/21198/n1mk86,ark:/21198/n1mk86/k545md98,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fk545md98
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_045.tif,Page,Page 41,45,ark:/21198/n1mk86,ark:/21198/n1mk86/x5593c59,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fx5593c59
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_046.tif,Page,Page 42,46,ark:/21198/n1mk86,ark:/21198/n1mk86/c9031r31,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fc9031r31
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_047.tif,Page,Page 43,47,ark:/21198/n1mk86,ark:/21198/n1mk86/zj87847s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fzj87847s
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_048.tif,Page,Page 44,48,ark:/21198/n1mk86,ark:/21198/n1mk86/6300vb66,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F6300vb66
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_049.tif,Page,Page 45,49,ark:/21198/n1mk86,ark:/21198/n1mk86/0884z11z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F0884z11z
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_050.tif,Page,Page 46,50,ark:/21198/n1mk86,ark:/21198/n1mk86/t8850w1h,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Ft8850w1h
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_051.tif,Page,Page 47,51,ark:/21198/n1mk86,ark:/21198/n1mk86/bf04cv88,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fbf04cv88
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_052.tif,Page,Page 48,52,ark:/21198/n1mk86,ark:/21198/n1mk86/px593d13,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fpx593d13
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_053.tif,Page,Page 49,53,ark:/21198/n1mk86,ark:/21198/n1mk86/kg43jz48,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fkg43jz48
