Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz0028qtjp,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_001r.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtk6,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_001v.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtmq,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_002r.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtn7,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_002v.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtpr,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_003r.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtq8,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_003v.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtrs,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_004r.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qts9,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_004v.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qttt,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_005r.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtvb,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_005v.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtwv,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_006r.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtxc,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_006v.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qtzw,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_007r.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028qv0w,ark:/21198/zz0028n29j,2,Completed,Page,StGall/masters/karlsruhe_240/BLB_CodAugPerg_240_007v.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7v,,,,,,,,,,,
