"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028rdnw","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdnw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdpd","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_001v.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdpd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdqx","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_002r.tif","3","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028rdrf","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdrf","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdsz","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdsz","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdtg","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_003v.tif","6","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028rdv0","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdv0","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdwh","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_004v.tif","8","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028rdx1","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdx1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rdzj","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_005v.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rdzj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf0j","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf0j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf12","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_006v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf12","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf33","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_007r.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf33","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf4m","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_007v.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf4m","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf54","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_008r.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf54","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf6n","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_008v.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf6n","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf75","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_009r.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf75","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf8p","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_009v.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf8p","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rf96","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_010r.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rf96","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rfbq","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_010v.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rfbq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rfc7","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_011r.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rfc7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rfdr","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_011v.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rfdr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028rff8","ark:/21198/zz0028n2ck","2","Completed","Page","StGall/masters/karlsruhe_251/BLB_CodAugPerg_251_012r.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rff8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded"
