"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028r4pj","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4pj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4q2","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_001v.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4q2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4rk","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_002r.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4rk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4s3","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4s3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4tm","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4tm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4v4","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_003v.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4v4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4wn","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4wn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4x5","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4x5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r4zp","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r4zp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r50p","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_005v.tif","10","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028r516","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r516","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r52q","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_006v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r52q","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r537","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_007r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r537","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r54r","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_007v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r54r","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r558","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_008r.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r558","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r56s","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_008v.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r56s","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r579","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_009r.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r579","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r58t","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_009v.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r58t","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r59b","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_010r.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r59b","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5bv","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_010v.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5bv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5cc","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_011r.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5cc","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5dw","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_011v.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5dw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5fd","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_012r.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5fd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5gx","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_012v.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5gx","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5hf","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_013r.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5hf","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5jz","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_013v.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5jz","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5kg","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_014r.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5kg","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5m0","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_014v.tif","28","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5m0","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5nh","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_015r.tif","29","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5nh","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5p1","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_015v.tif","30","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5p1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5qj","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_016r.tif","31","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5qj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5r2","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_016v.tif","32","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5r2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5sk","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_017r.tif","33","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5sk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5t3","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_017v.tif","34","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5t3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028r5vm","ark:/21198/zz0028n2b2","2","Completed","Page","StGall/masters/karlsruhe_245/BLB_CodAugPerg_245_018r.tif","35","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028r5vm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18r","","","","","","","","","","","","succeeded"
