"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0019s788","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s788_738987_master.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s788","","","","","","","","","","","","","","","Front cover","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019sm6j","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019sm6j_739717_master.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019sm6j","","","","","","","","","","","","","","","Inside front cover","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s79s","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s79s_738990_master.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s79s","","","","","","","","","","","","","","","f. 1r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7b9","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7b9_738994_master.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7b9","","","","","","","","","","","","","","","f. 1v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7ct","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7ct_738999_master.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7ct","","","","","","","","","","","","","","","f. 2r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7db","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7db_739002_master.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7db","","","","","","","","","","","","","","","f. 2v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7fv","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7fv_739006_master.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7fv","","","","","","","","","","","","","","","f. 3r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7gc","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7gc_739011_master.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7gc","","","","","","","","","","","","","","","f. 3v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7hw","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7hw_739017_master.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7hw","","","","","","","","","","","","","","","f. 4r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0019s7jd","ark:/21198/zz0017n1fb","2","Completed","Page","StGall/masters/karlsruhe_106/21198-zz0019s7jd_739020_master.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019s7jd","","","","","","","","","","","","","","","f. 4v","v","","","","","","","","","","","succeeded"
