Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz0028k4kr,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_001r.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4m8,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_001v.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4ns,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_002r.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4p9,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_002v.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4qt,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_003r.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4rb,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_003v.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4sv,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_004r.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4tc,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_004v.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4vw,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_005r.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4wd,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_005v.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4xx,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_006r.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k4zf,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_006v.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k50f,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_007r.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k51z,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_007v.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k52g,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_008r.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 8r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k530,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_008v.tif,16,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 8v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k54h,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_009r.tif,17,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 9r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k551,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_009v.tif,18,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 9v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k56j,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_010r.tif,19,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 10r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0028k572,ark:/21198/zz00289pzk,2,Completed,Page,StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_010v.tif,20,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 10v,,,,,,,,,,,
