"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz001d396g","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d396g_761625_master.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d396g","","","","","","","","","","","","","","","Front cover","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001nwkf5","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001nwkf5_1452730_master.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwkf5","","","","","","","","","","","","","","","Inside front cover (missing)","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d398h","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d398h_761640_master.tif","3","","","","","","","","","","","","","","","","f. 1r","r","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d3991","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d3991_761643_master.tif","4","","","","","","","","","","","","","","","","f. 1v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d39bj","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39bj_761646_master.tif","5","","","","","","","","","","","","","","","","f. 2r","r","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d39c2","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39c2_761650_master.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39c2","","","","","","","","","","","","","","","f. 2v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39dk","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39dk_761659_master.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39dk","","","","","","","","","","","","","","","f. 3r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39f3","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39f3_761664_master.tif","8","","","","","","","","","","","","","","","","f. 3v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d39gm","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39gm_761668_master.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39gm","","","","","","","","","","","","","","","f. 4r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39h4","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39h4_761674_master.tif","10","","","","","","","","","","","","","","","","f. 4v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d39jn","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39jn_761679_master.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39jn","","","","","","","","","","","","","","","f. 5r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39k5","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39k5_761683_master.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39k5","","","","","","","","","","","","","","","f. 5v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39mp","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39mp_761692_master.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39mp","","","","","","","","","","","","","","","f. 6r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39n6","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39n6_761697_master.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39n6","","","","","","","","","","","","","","","f. 6v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39pq","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39pq_761703_master.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39pq","","","","","","","","","","","","","","","f. 7r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d39q7","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39q7_761710_master.tif","16","","","","","","","","","","","","","","","","f. 7v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d39rr","ark:/21198/zz001804cn","2","Completed","Page","StGall/masters/karlsruhe_194/21198-zz001d39rr_761718_master.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d39rr","","","","","","","","","","","","","","","f. 8r","r","","","","","","","","","","","succeeded"
