Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz00297jbv,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_fspi-blef.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front cover / spine,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971dn,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f001r.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971f5,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f001v.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971gp,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f002r.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971h6,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f002v.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971jq,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f003r.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971k7,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f003v.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971mr,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f004r.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971n8,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f004v.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971ps,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f005r.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971q9,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f005v.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971rt,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f006r.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971sb,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f006v.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971tv,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f007r.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971vc,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f007v.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971ww,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f008r.tif,16,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 8r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971xd,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f008v.tif,17,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 8v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002971zx,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f009r.tif,18,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 9r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029720x,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f009v.tif,19,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 9v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029721f,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f010r.tif,20,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 10r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029722z,ark:/21198/zz002971c4,2,Completed,Page,StGall/masters/csg-0279/add_ms_11852_f010v.tif,21,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 10v,,,,,,,,,,,
