Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng48,Page,ethiopian/masters/21198-zz001hng48_1306822_master.tif,Ms. 38_11,,,15,Page 11,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng48,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng5s,Page,ethiopian/masters/21198-zz001hng5s_1306825_master.tif,Ms. 38_12,,,16,Page 12,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng5s,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng69,Page,ethiopian/masters/21198-zz001hng69_1306828_master.tif,Ms. 38_13,,,17,Page 13,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng69,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng7t,Page,ethiopian/masters/21198-zz001hng7t_1306831_master.tif,Ms. 38_14,,,18,Page 14,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng7t,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng8b,Page,ethiopian/masters/21198-zz001hng8b_1306834_master.tif,Ms. 38_15,,,19,Page 15,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng8b,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hng9v,Page,ethiopian/masters/21198-zz001hng9v_1306837_master.tif,Ms. 38_16,,,20,Page 16,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hng9v,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngbc,Page,ethiopian/masters/21198-zz001hngbc_1306840_master.tif,Ms. 38_17,,,21,Page 17,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngbc,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngcw,Page,ethiopian/masters/21198-zz001hngcw_1306843_master.tif,Ms. 38_18,,,22,Page 18,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngcw,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngdd,Page,ethiopian/masters/21198-zz001hngdd_1306846_master.tif,Ms. 38_19,,,23,Page 19,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngdd,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngfx,Page,ethiopian/masters/21198-zz001hngfx_1306849_master.tif,Ms. 38_20,,,24,Page 20,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngfx,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnggf,Page,ethiopian/masters/21198-zz001hnggf_1306852_master.tif,Ms. 38_21,,,25,Page 21,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnggf,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnghz,Page,ethiopian/masters/21198-zz001hnghz_1306855_master.tif,Ms. 38_22,,,26,Page 22,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnghz,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngjg,Page,ethiopian/masters/21198-zz001hngjg_1306858_master.tif,Ms. 38_23,,,27,Page 23,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngjg,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngk0,Page,ethiopian/masters/21198-zz001hngk0_1306861_master.tif,Ms. 38_24,,,28,Page 24,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngk0,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngmh,Page,ethiopian/masters/21198-zz001hngmh_1306864_master.tif,Ms. 38_25,,,29,Page 25,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngmh,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngn1,Page,ethiopian/masters/21198-zz001hngn1_1306867_master.tif,Ms. 38_26,,,30,Page 26,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngn1,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngpj,Page,ethiopian/masters/21198-zz001hngpj_1306870_master.tif,Ms. 38_27,,,31,Page 27,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngpj,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngq2,Page,ethiopian/masters/21198-zz001hngq2_1306873_master.tif,Ms. 38_28,,,32,Page 28,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngq2,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngrk,Page,ethiopian/masters/21198-zz001hngrk_1306876_master.tif,Ms. 38_29,,,33,Page 29,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngrk,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngs3,Page,ethiopian/masters/21198-zz001hngs3_1306879_master.tif,Ms. 38_30,,,34,Page 30,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngs3,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngtm,Page,ethiopian/masters/21198-zz001hngtm_1306885_master.tif,Ms. 38_31,,,35,Page 31,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngtm,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngv4,Page,ethiopian/masters/21198-zz001hngv4_1306888_master.tif,Ms. 38_32,,,36,Page 32,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngv4,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngwn,Page,ethiopian/masters/21198-zz001hngwn_1306891_master.tif,Ms. 38_33,,,37,Page 33,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngwn,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngx5,Page,ethiopian/masters/21198-zz001hngx5_1306894_master.tif,Ms. 38_34,,,38,Page 34,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngx5,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hngzp,Page,ethiopian/masters/21198-zz001hngzp_1306897_master.tif,Ms. 38_35,,,39,Page 35,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hngzp,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh0p,Page,ethiopian/masters/21198-zz001hnh0p_1306900_master.tif,Ms. 38_36,,,40,Page 36,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh0p,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh16,Page,ethiopian/masters/21198-zz001hnh16_1306903_master.tif,Ms. 38_37,,,41,Page 37,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh16,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh2q,Page,ethiopian/masters/21198-zz001hnh2q_1306906_master.tif,Ms. 38_38,,,42,Page 38,,,pd,,gez,,መልክአ ማርያም,Image of Mary,Image of Mary,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Mary መልክአ ማርያም,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh2q,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh37,Page,ethiopian/masters/21198-zz001hnh37_1306909_master.tif,Ms. 38_39,,,43,Page 39,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh37,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh4r,Page,ethiopian/masters/21198-zz001hnh4r_1306912_master.tif,Ms. 38_40,,,44,Page 40,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh4r,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh58,Page,ethiopian/masters/21198-zz001hnh58_1306915_master.tif,Ms. 38_41,,,45,Page 41,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh58,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh6s,Page,ethiopian/masters/21198-zz001hnh6s_1306918_master.tif,Ms. 38_42,,,46,Page 42,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh6s,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh79,Page,ethiopian/masters/21198-zz001hnh79_1306921_master.tif,Ms. 38_43,,,47,Page 43,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh79,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh8t,Page,ethiopian/masters/21198-zz001hnh8t_1306924_master.tif,Ms. 38_44,,,48,Page 44,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh8t,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnh9b,Page,ethiopian/masters/21198-zz001hnh9b_1306927_master.tif,Ms. 38_45,,,49,Page 45,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnh9b,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhbv,Page,ethiopian/masters/21198-zz001hnhbv_1306930_master.tif,Ms. 38_46,,,50,Page 46,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhbv,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhcc,Page,ethiopian/masters/21198-zz001hnhcc_1306933_master.tif,Ms. 38_47,,,51,Page 47,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhcc,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhdw,Page,ethiopian/masters/21198-zz001hnhdw_1306936_master.tif,Ms. 38_48,,,52,Page 48,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhdw,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhfd,Page,ethiopian/masters/21198-zz001hnhfd_1306939_master.tif,Ms. 38_49,,,53,Page 49,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhfd,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhgx,Page,ethiopian/masters/21198-zz001hnhgx_1306942_master.tif,Ms. 38_50,,,54,Page 50,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhgx,
Ethiopic Manuscripts,ark:/21198/zz001hmcn4,ark:/21198/zz001hnhhf,Page,ethiopian/masters/21198-zz001hnhhf_1306945_master.tif,Ms. 38_51,,,55,Page 51,,,pd,,gez,,መልክአ ኢየሱስ,Image of Jesus,Image of Jesus,Ethiopia,20th c.,1900/1999,1 Page,115 mm x 85 mm,Vellum,,Image of Jesus መልክአ ኢየሱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnhhf,
