Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpf7,Page,ethiopian/masters/21198-zz001hcpf7_1307063_master.tif,Ms. 39_11,,,11,Page 11,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpf7,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpgr,Page,ethiopian/masters/21198-zz001hcpgr_1307066_master.tif,Ms. 39_12,,,12,Page 12,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpgr,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcph8,Page,ethiopian/masters/21198-zz001hcph8_1307069_master.tif,Ms. 39_13,,,13,Page 13,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcph8,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpjs,Page,ethiopian/masters/21198-zz001hcpjs_1307072_master.tif,Ms. 39_14,,,14,Page 14,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpjs,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpk9,Page,ethiopian/masters/21198-zz001hcpk9_1307075_master.tif,Ms. 39_15,,,15,Page 15,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpk9,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpmt,Page,ethiopian/masters/21198-zz001hcpmt_1307078_master.tif,Ms. 39_16,,,16,Page 16,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpmt,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpnb,Page,ethiopian/masters/21198-zz001hcpnb_1307081_master.tif,Ms. 39_17,,,17,Page 17,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpnb,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcppv,Page,ethiopian/masters/21198-zz001hcppv_1307084_master.tif,Ms. 39_18,,,18,Page 18,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcppv,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpqc,Page,ethiopian/masters/21198-zz001hcpqc_1307087_master.tif,Ms. 39_19,,,19,Page 19,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpqc,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcprw,Page,ethiopian/masters/21198-zz001hcprw_1307090_master.tif,Ms. 39_20,,,20,Page 20,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcprw,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpsd,Page,ethiopian/masters/21198-zz001hcpsd_1307093_master.tif,Ms. 39_21,,,21,Page 21,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpsd,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcptx,Page,ethiopian/masters/21198-zz001hcptx_1307096_master.tif,Ms. 39_22,,,22,Page 22,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcptx,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpvf,Page,ethiopian/masters/21198-zz001hcpvf_1307099_master.tif,Ms. 39_23,,,23,Page 23,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpvf,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpwz,Page,ethiopian/masters/21198-zz001hcpwz_1307102_master.tif,Ms. 39_24,,,24,Page 24,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpwz,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpxg,Page,ethiopian/masters/21198-zz001hcpxg_1307105_master.tif,Ms. 39_25,,,25,Page 25,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpxg,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcpz0,Page,ethiopian/masters/21198-zz001hcpz0_1307108_master.tif,Ms. 39_26,,,26,Page 26,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcpz0,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq00,Page,ethiopian/masters/21198-zz001hcq00_1307111_master.tif,Ms. 39_27,,,27,Page 27,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq00,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq1h,Page,ethiopian/masters/21198-zz001hcq1h_1307114_master.tif,Ms. 39_28,,,28,Page 28,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq1h,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq21,Page,ethiopian/masters/21198-zz001hcq21_1307117_master.tif,Ms. 39_29,,,29,Page 29,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq21,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq3j,Page,ethiopian/masters/21198-zz001hcq3j_1307120_master.tif,Ms. 39_30,,,30,Page 30,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq3j,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq42,Page,ethiopian/masters/21198-zz001hcq42_1307123_master.tif,Ms. 39_31,,,31,Page 31,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq42,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq5k,Page,ethiopian/masters/21198-zz001hcq5k_1307126_master.tif,Ms. 39_32,,,32,Page 32,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq5k,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq63,Page,ethiopian/masters/21198-zz001hcq63_1307129_master.tif,Ms. 39_33,,,33,Page 33,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq63,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq7m,Page,ethiopian/masters/21198-zz001hcq7m_1307132_master.tif,Ms. 39_34,,,34,Page 34,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq7m,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq84,Page,ethiopian/masters/21198-zz001hcq84_1307135_master.tif,Ms. 39_35,,,35,Page 35,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq84,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcq9n,Page,ethiopian/masters/21198-zz001hcq9n_1307138_master.tif,Ms. 39_36,,,36,Page 36,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcq9n,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqb5,Page,ethiopian/masters/21198-zz001hcqb5_1307141_master.tif,Ms. 39_37,,,37,Page 37,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqb5,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqcp,Page,ethiopian/masters/21198-zz001hcqcp_1307144_master.tif,Ms. 39_38,,,38,Page 38,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqcp,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqd6,Page,ethiopian/masters/21198-zz001hcqd6_1307147_master.tif,Ms. 39_39,,,39,Page 39,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqd6,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqfq,Page,ethiopian/masters/21198-zz001hcqfq_1307150_master.tif,Ms. 39_40,,,40,Page 40,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqfq,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqg7,Page,ethiopian/masters/21198-zz001hcqg7_1307153_master.tif,Ms. 39_41,,,41,Page 41,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqg7,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqhr,Page,ethiopian/masters/21198-zz001hcqhr_1307156_master.tif,Ms. 39_42,,,42,Page 42,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqhr,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqj8,Page,ethiopian/masters/21198-zz001hcqj8_1307159_master.tif,Ms. 39_43,,,43,Page 43,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqj8,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqks,Page,ethiopian/masters/21198-zz001hcqks_1307162_master.tif,Ms. 39_44,,,44,Page 44,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqks,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqm9,Page,ethiopian/masters/21198-zz001hcqm9_1307165_master.tif,Ms. 39_45,,,45,Page 45,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqm9,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqnt,Page,ethiopian/masters/21198-zz001hcqnt_1307168_master.tif,Ms. 39_46,,,46,Page 46,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqnt,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqpb,Page,ethiopian/masters/21198-zz001hcqpb_1307171_master.tif,Ms. 39_47,,,47,Page 47,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqpb,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqqv,Page,ethiopian/masters/21198-zz001hcqqv_1307174_master.tif,Ms. 39_48,,,48,Page 48,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqqv,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqrc,Page,ethiopian/masters/21198-zz001hcqrc_1307177_master.tif,Ms. 39_49,,,49,Page 49,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqrc,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqsw,Page,ethiopian/masters/21198-zz001hcqsw_1307180_master.tif,Ms. 39_50,,,50,Page 50,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqsw,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqtd,Page,ethiopian/masters/21198-zz001hcqtd_1307183_master.tif,Ms. 39_51,,,51,Page 51,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqtd,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqvx,Page,ethiopian/masters/21198-zz001hcqvx_1307186_master.tif,Ms. 39_52,,,52,Page 52,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqvx,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqwf,Page,ethiopian/masters/21198-zz001hcqwf_1307189_master.tif,Ms. 39_53,,,53,Page 53,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqwf,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqxz,Page,ethiopian/masters/21198-zz001hcqxz_1307192_master.tif,Ms. 39_54,,,54,Page 54,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqxz,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcqzg,Page,ethiopian/masters/21198-zz001hcqzg_1307195_master.tif,Ms. 39_55,,,55,Page 55,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcqzg,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcr0g,Page,ethiopian/masters/21198-zz001hcr0g_1307198_master.tif,Ms. 39_56,,,56,Page 56,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcr0g,
Ethiopic Manuscripts,ark:/21198/zz001hcp11,ark:/21198/zz001hcr10,Page,ethiopian/masters/21198-zz001hcr10_1307201_master.tif,Ms. 39_57,,,57,Page 57,,,pd,,gez,,ሰዓታት,The Hours,Horologium,Ethiopia,19th c.,1800/1899,1 Page,110 mm x 85 mm,Vellum,,The Hours ሰዓታት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcr10,
