Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx22s,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx22s_1266211_master.tif,Ms. 6_11,15,Page 11,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx22s
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx239,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx239_1266216_master.tif,Ms. 6_12,16,Page 12,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx239
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx24t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx24t_1266220_master.tif,Ms. 6_13,17,Page 13,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx24t
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx25b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx25b_1266224_master.tif,Ms. 6_14,18,Page 14,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx25b
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx26v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx26v_1266228_master.tif,Ms. 6_15,19,Page 15,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx26v
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx27c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx27c_1266231_master.tif,Ms. 6_16,20,Page 16,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx27c
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx28w,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx28w_1266236_master.tif,Ms. 6_17,21,Page 17,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx28w
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx29d,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx29d_1266239_master.tif,Ms. 6_23,22,Page 18,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx29d
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2bx,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2bx_1266242_master.tif,Ms. 6_19,23,Page 19,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2bx
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2cf,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2cf_1266246_master.tif,Ms. 6_20,24,Page 20,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2cf
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2dz,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2dz_1266249_master.tif,Ms. 6_21,25,Page 21,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2dz
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2fg,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2fg_1266254_master.tif,Ms. 6_22,26,Page 22,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2fg
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2g0,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2g0_1266257_master.tif,Ms. 6_23,27,Page 23,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2g0
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2hh,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2hh_1266260_master.tif,Ms. 6_24,28,Page 24,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2hh
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2j1,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2j1_1266265_master.tif,Ms. 6_25,29,Page 25,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2j1
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2kj,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2kj_1266268_master.tif,Ms. 6_26,30,Page 26,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2kj
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2m2,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2m2_1266271_master.tif,Ms. 6_27,31,Page 27,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2m2
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2nk,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2nk_1266274_master.tif,Ms. 6_28,32,Page 28,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2nk
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2p3,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2p3_1266277_master.tif,Ms. 6_29,33,Page 29,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2p3
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2qm,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2qm_1266280_master.tif,Ms. 6_30,34,Page 30,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2qm
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2r4,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2r4_1266283_master.tif,Ms. 6_31,35,Page 31,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2r4
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2sn,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2sn_1266300_master.tif,Ms. 6_32,36,Page 32,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2sn
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2t5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2t5_1266307_master.tif,Ms. 6_33,37,Page 33,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2t5
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2vp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2vp_1266312_master.tif,Ms. 6_34,38,Page 34,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2vp
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2w6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2w6_1266315_master.tif,Ms. 6_35,39,Page 35,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2w6
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2xq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2xq_1266332_master.tif,Ms. 6_36,40,Page 36,,,pd,,gez,,መጽሐፈ ጥምቀት|~|መጽሐፈ ክርስትና,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2xq
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx2z7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx2z7_1266337_master.tif,Ms. 6_37,41,Page 37,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx2z7
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx307,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx307_1266345_master.tif,Ms. 6_38,42,Page 38,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx307
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx31r,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx31r_1266350_master.tif,Ms. 6_39,43,Page 39,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx31r
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx328,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx328_1266356_master.tif,Ms. 6_40,44,Page 40,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx328
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx33s,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx33s_1266361_master.tif,Ms. 6_41,45,Page 41,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx33s
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx349,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx349_1266365_master.tif,Ms. 6_42,46,Page 42,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx349
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx35t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx35t_1266370_master.tif,Ms. 6_43,47,Page 43,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx35t
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx36b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx36b_1266373_master.tif,Ms. 6_44,48,Page 44,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx36b
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx37v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx37v_1266380_master.tif,Ms. 6_45,49,Page 45,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx37v
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx38c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx38c_1266383_master.tif,Ms. 6_46,50,Page 46,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx38c
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx39w,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx39w_1266389_master.tif,Ms. 6_47,51,Page 47,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx39w
Ethiopic Manuscripts,ark:/21198/zz001d615f,ark:/21198/zz001dx3bd,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dx3bd_1266394_master.tif,Ms. 6_48,52,Page 48,,,pd,,gez,,መጽሐፈ ክርስትና|~|መጽሐፈ ጥምቀት,Book of Baptism,Book of Baptism,Ethiopia,20th c.,1900/1999,1 Page,148 mm x 110 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dx3bd
