Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95q0,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95q0_775956_master.tif,Ms. 11_11,11,Page 11,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95q0
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95rh,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95rh_775959_master.tif,Ms. 11_12,12,Page 12,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95rh
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95s1,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95s1_775962_master.tif,Ms. 11_13,13,Page 13,,,pd,,gez,,ተአምረ ሚካኤል|~|ድርሳነ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95s1
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95tj,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95tj_775965_master.tif,Ms. 11_14,14,Page 14,,,pd,,gez,,ተአምረ ሚካኤል|~|ድርሳነ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95tj
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95v2,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95v2_775970_master.tif,Ms. 11_15,15,Page 15,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95v2
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95wk,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95wk_775982_master.tif,Ms. 11_16,16,Page 16,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95wk
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95x3,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95x3_775993_master.tif,Ms. 11_17,17,Page 17,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95x3
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d95zm,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d95zm_776003_master.tif,Ms. 11_18,18,Page 18,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d95zm
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d960m,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d960m_776017_master.tif,Ms. 11_19,19,Page 19,,,pd,,gez,,ተአምረ ሚካኤል|~|ድርሳነ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d960m
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d9614,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d9614_776027_master.tif,Ms. 11_20,20,Page 20,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d9614
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d962n,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d962n_776036_master.tif,Ms. 11_21,21,Page 21,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d962n
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d9635,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d9635_776040_master.tif,Ms. 11_22,22,Page 22,,,pd,,gez,,ተአምረ ሚካኤል|~|ድርሳነ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,Zazawater (for daily reading) ዘዘወትር ;በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ፡ ቅዱስ፡ ፩ አምላክ ።ስምዑ፡ ኦ ፡ህዝበ፡ ክርስቲያን ፡ወነጽሩ፡ አኃውየ፡ ፍቁራን፡ ዕበዮ ፡ወክብሮ ፡ወመንክሮ፡ ዘገብሮ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡ ለእለ፡ ይስእልዎ፡ በትውክልተ፡ ልብ ፡ወበንጽሐ ፡ሥጋ ፡መፍትው፡ ለነ ፡ከመ፡ ንንግርክሙ፡ ከመ ፡ትገብሩ፡ ተዝካሮ፡ በኩሉ፡ ጊዜ፡ ከመ፡ ይሰአል፡ ወይጸሊ፡ በእንቲአነ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d9635
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d964p,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d964p_776048_master.tif,Ms. 11_23,23,Page 23,,,pd,,gez,,ተአምረ ሚካኤል|~|ድርሳነ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,of Hedar (November) 12 by Archbishop Dematewos of Alexandria በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ፩ አምላክ፡፡ ዝንቱ፡ ድርሳን ፡ዘደረሰ ፡አባ፡ ደማቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለ፡ እስክንድርያ፡ ዘይትነበብ፡ ለለ ዕለቱ፡ በዓለ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡አመ፡ ወ ፡ለወርኃ፡ ኅዳር ፡ያርእየነ፡ ሃይለ፡ ወክብረ፡ ዘወሀቦ፡ እግዚአብሔር፡ እምኲሎሙ፡ ቅዱሳን፡ መላእክት፡ በረከቱ፡ የሃሉ፡ ምስለ፡ ፍቁሩ፡      ለዓለ፡ ዓ፡፡,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d964p
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d9656,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d9656_776055_master.tif,Ms. 11_24,24,Page 24,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,of Hedar (November) 12 by Archbishop Dematewos of Alexandria በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ፩ አምላክ፡፡ ዝንቱ፡ ድርሳን ፡ዘደረሰ ፡አባ፡ ደማቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለ፡ እስክንድርያ፡ ዘይትነበብ፡ ለለ ዕለቱ፡ በዓለ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡አመ፡ ወ ፡ለወርኃ፡ ኅዳር ፡ያርእየነ፡ ሃይለ፡ ወክብረ፡ ዘወሀቦ፡ እግዚአብሔር፡ እምኲሎሙ፡ ቅዱሳን፡ መላእክት፡ በረከቱ፡ የሃሉ፡ ምስለ፡ ፍቁሩ፡      ለዓለ፡ ዓ፡፡,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d9656
Ethiopic Manuscripts,ark:/21198/zz001d8jwf,ark:/21198/zz001d966q,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d966q_776069_master.tif,Ms. 11_25,25,Page 25,,,pd,,gez,,ድርሳነ ሚካኤል|~|ተአምረ ሚካኤል,Homilies on St. Michael the Archangel,Deresan,Ethiopia,19th c.,1800/1899,1 Page,195 mm x 140 mm,Vellum,,of Hedar (November) 12 by Archbishop Dematewos of Alexandria በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ፩ አምላክ፡፡ ዝንቱ፡ ድርሳን ፡ዘደረሰ ፡አባ፡ ደማቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለ፡ እስክንድርያ፡ ዘይትነበብ፡ ለለ ዕለቱ፡ በዓለ፡ ቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት፡አመ፡ ወ ፡ለወርኃ፡ ኅዳር ፡ያርእየነ፡ ሃይለ፡ ወክብረ፡ ዘወሀቦ፡ እግዚአብሔር፡ እምኲሎሙ፡ ቅዱሳን፡ መላእክት፡ በረከቱ፡ የሃሉ፡ ምስለ፡ ፍቁሩ፡      ለዓለ፡ ዓ፡፡,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d966q
