Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcj2,Page,ethiopian/masters/21198-zz0022zcj2_1556744_master.tif,Ms. 170_681_9,,,11,[Page 9],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcj2,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zckk,Page,ethiopian/masters/21198-zz0022zckk_1556747_master.tif,Ms. 170_681_10,,,12,[Page 10],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zckk,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcm3,Page,ethiopian/masters/21198-zz0022zcm3_1556750_master.tif,Ms. 170_681_11,,,13,[Page 11],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcm3,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcnm,Page,ethiopian/masters/21198-zz0022zcnm_1556753_master.tif,Ms. 170_681_12,,,14,[Page 12],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcnm,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcp4,Page,ethiopian/masters/21198-zz0022zcp4_1556756_master.tif,Ms. 170_681_13,,,15,[Page 13],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcp4,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcqn,Page,ethiopian/masters/21198-zz0022zcqn_1556759_master.tif,Ms. 170_681_14,,,16,[Page 14],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcqn,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcr5,Page,ethiopian/masters/21198-zz0022zcr5_1556762_master.tif,Ms. 170_681_15,,,17,[Page 15],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcr5,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcsp,Page,ethiopian/masters/21198-zz0022zcsp_1556765_master.tif,Ms. 170_681_16,,,18,[Page 16],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcsp,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zct6,Page,ethiopian/masters/21198-zz0022zct6_1556768_master.tif,Ms. 170_681_17,,,19,[Page 17],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zct6,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcw7,Page,ethiopian/masters/21198-zz0022zcw7_1556771_master.tif,Ms. 170_681_18,,,20,[Page 18],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcw7,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcxr,Page,ethiopian/masters/21198-zz0022zcxr_1556774_master.tif,Ms. 170_681_19,,,21,[Page 19],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcxr,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zcz8,Page,ethiopian/masters/21198-zz0022zcz8_1556777_master.tif,Ms. 170_681_20,,,22,[Page 20],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zcz8,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd08,Page,ethiopian/masters/21198-zz0022zd08_1556780_master.tif,Ms. 170_681_21,,,23,[Page 21],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd08,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd1s,Page,ethiopian/masters/21198-zz0022zd1s_1556783_master.tif,Ms. 170_681_22,,,24,[Page 22],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd1s,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd29,Page,ethiopian/masters/21198-zz0022zd29_1556786_master.tif,Ms. 170_681_23,,,25,[Page 23],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd29,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd3t,Page,ethiopian/masters/21198-zz0022zd3t_1556789_master.tif,Ms. 170_681_24,,,26,[Page 24],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd3t,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd4b,Page,ethiopian/masters/21198-zz0022zd4b_1556792_master.tif,Ms. 170_681_25,,,27,[Page 25],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd4b,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd5v,Page,ethiopian/masters/21198-zz0022zd5v_1556795_master.tif,Ms. 170_681_26,,,28,[Page 26],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd5v,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd7w,Page,ethiopian/masters/21198-zz0022zd7w_1556798_master.tif,Ms. 170_681_27,,,29,[Page 27],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd7w,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd8d,Page,ethiopian/masters/21198-zz0022zd8d_1556801_master.tif,Ms. 170_681_28,,,30,[Page 28],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd8d,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zd9x,Page,ethiopian/masters/21198-zz0022zd9x_1556804_master.tif,Ms. 170_681_29,,,31,[Page 29],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zd9x,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdbf,Page,ethiopian/masters/21198-zz0022zdbf_1556807_master.tif,Ms. 170_681_30,,,32,[Page 30],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdbf,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdcz,Page,ethiopian/masters/21198-zz0022zdcz_1556810_master.tif,Ms. 170_681_31,,,33,[Page 31],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdcz,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zddg,Page,ethiopian/masters/21198-zz0022zddg_1556813_master.tif,Ms. 170_681_32,,,34,[Page 32],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zddg,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdf0,Page,ethiopian/masters/21198-zz0022zdf0_1556816_master.tif,Ms. 170_681_33,,,35,[Page 33],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdf0,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdgh,Page,ethiopian/masters/21198-zz0022zdgh_1556819_master.tif,Ms. 170_681_34,,,36,[Page 34],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdgh,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdjj,Page,ethiopian/masters/21198-zz0022zdjj_1556822_master.tif,Ms. 170_681_35,,,37,[Page 35],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdjj,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdk2,Page,ethiopian/masters/21198-zz0022zdk2_1556825_master.tif,Ms. 170_681_36,,,38,[Page 36],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdk2,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdmk,Page,ethiopian/masters/21198-zz0022zdmk_1556828_master.tif,Ms. 170_681_37,,,39,[Page 37],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdmk,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdn3,Page,ethiopian/masters/21198-zz0022zdn3_1556831_master.tif,Ms. 170_681_38,,,40,[Page 38],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdn3,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdpm,Page,ethiopian/masters/21198-zz0022zdpm_1556834_master.tif,Ms. 170_681_39,,,41,[Page 39],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdpm,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdq4,Page,ethiopian/masters/21198-zz0022zdq4_1556837_master.tif,Ms. 170_681_40,,,42,[Page 40],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdq4,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdrn,Page,ethiopian/masters/21198-zz0022zdrn_1556840_master.tif,Ms. 170_681_41,,,43,[Page 41],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdrn,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zds5,Page,ethiopian/masters/21198-zz0022zds5_1556843_master.tif,Ms. 170_681_42,,,44,[Page 42],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zds5,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdtp,Page,ethiopian/masters/21198-zz0022zdtp_1556846_master.tif,Ms. 170_681_43,,,45,[Page 43],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdtp,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdwq,Page,ethiopian/masters/21198-zz0022zdwq_1556849_master.tif,Ms. 170_681_44,,,46,[Page 44],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdwq,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdx7,Page,ethiopian/masters/21198-zz0022zdx7_1556852_master.tif,Ms. 170_681_45,,,47,[Page 45],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdx7,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zdzr,Page,ethiopian/masters/21198-zz0022zdzr_1556855_master.tif,Ms. 170_681_46,,,48,[Page 46],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zdzr,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zf0r,Page,ethiopian/masters/21198-zz0022zf0r_1556858_master.tif,Ms. 170_681_47,,,49,[Page 47],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zf0r,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zf18,Page,ethiopian/masters/21198-zz0022zf18_1556861_master.tif,Ms. 170_681_48,,,50,[Page 48],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zf18,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zf2s,Page,ethiopian/masters/21198-zz0022zf2s_1556864_master.tif,Ms. 170_681_49,,,51,[Page 49],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zf2s,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zf39,Page,ethiopian/masters/21198-zz0022zf39_1556867_master.tif,Ms. 170_681_50,,,52,[Page 50],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zf39,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zf4t,Page,ethiopian/masters/21198-zz0022zf4t_1557121_master.tif,Ms. 170_681_51,,,53,[Page 51],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zf4t,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfcf,Page,ethiopian/masters/21198-zz0022zfcf_1557133_master.tif,Ms. 170_681_52,,,54,[Page 52],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfcf,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfdz,Page,ethiopian/masters/21198-zz0022zfdz_1557136_master.tif,Ms. 170_681_53,,,55,[Page 53],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfdz,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zffg,Page,ethiopian/masters/21198-zz0022zffg_1557139_master.tif,Ms. 170_681_54,,,56,[Page 54],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zffg,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfg0,Page,ethiopian/masters/21198-zz0022zfg0_1557142_master.tif,Ms. 170_681_55,,,57,[Page 55],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfg0,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfhh,Page,ethiopian/masters/21198-zz0022zfhh_1557145_master.tif,Ms. 170_681_56,,,58,[Page 56],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfhh,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfkj,Page,ethiopian/masters/21198-zz0022zfkj_1557148_master.tif,Ms. 170_681_57,,,59,[Page 57],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfkj,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfm2,Page,ethiopian/masters/21198-zz0022zfm2_1557151_master.tif,Ms. 170_681_58,,,60,[Page 58],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfm2,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfnk,Page,ethiopian/masters/21198-zz0022zfnk_1557154_master.tif,Ms. 170_681_59,,,61,[Page 59],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfnk,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfp3,Page,ethiopian/masters/21198-zz0022zfp3_1557157_master.tif,Ms. 170_681_60,,,62,[Page 60],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfp3,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfqm,Page,ethiopian/masters/21198-zz0022zfqm_1557160_master.tif,Ms. 170_681_61,,,63,[Page 61],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfqm,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfr4,Page,ethiopian/masters/21198-zz0022zfr4_1557163_master.tif,Ms. 170_681_62,,,64,[Page 62],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfr4,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfsn,Page,ethiopian/masters/21198-zz0022zfsn_1557166_master.tif,Ms. 170_681_63,,,65,[Page 63],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfsn,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zft5,Page,ethiopian/masters/21198-zz0022zft5_1557169_master.tif,Ms. 170_681_64,,,66,[Page 64],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zft5,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfw6,Page,ethiopian/masters/21198-zz0022zfw6_1557172_master.tif,Ms. 170_681_65,,,67,[Page 65],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfw6,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfxq,Page,ethiopian/masters/21198-zz0022zfxq_1557175_master.tif,Ms. 170_681_66,,,68,[Page 66],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfxq,
Ethiopic Manuscripts,ark:/21198/zz0022s6tj,ark:/21198/zz0022zfz7,Page,ethiopian/masters/21198-zz0022zfz7_1557178_master.tif,Ms. 170_681_67,,,69,[Page 67],text,,pd,,gez,,,,,Ethiopia,,,1 Page,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0022zfz7,
