Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Rights.permission,Title,AltTitle.translated,Publisher.publisherName,Format.extent,Date.creation,Coverage.geographic,Opac url
DIYALoG,ark:/21198/z1tq7nbk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_004.tif,4,,,,,,,,,,,Page 4,,,,,,
DIYALoG,ark:/21198/z1pz6wn9,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_005.tif,5,,,,,,,,,,,Page 5,,,,,,
DIYALoG,ark:/21198/z1k664x8,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_006.tif,6,,,,,,,,,,,Page 6,,,,,,
DIYALoG,ark:/21198/z1fj43nq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_007.tif,7,,,,,,,,,,,Page 7,,,,,,
DIYALoG,ark:/21198/z19s3bv3,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_008.tif,8,,,,,,,,,,,Page 8,,,,,,
DIYALoG,ark:/21198/z1612m3n,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_009.tif,9,,,,,,,,,,,Page 9,,,,,,
DIYALoG,ark:/21198/z1281vcx,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_010.tif,10,,,,,,,,,,,Page 10,,,,,,
DIYALoG,ark:/21198/z1xh1bzh,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_011.tif,11,,,,,,,,,,,Page 11,,,,,,
DIYALoG,ark:/21198/z1sr0m8n,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_012.tif,12,,,,,,,,,,,Page 12,,,,,,
DIYALoG,ark:/21198/z1p28jz0,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_013.tif,13,,,,,,,,,,,Page 13,,,,,,
DIYALoG,ark:/21198/z1j97t7p,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_014.tif,14,,,,,,,,,,,Page 14,,,,,,
DIYALoG,ark:/21198/z1dj72gw,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_015.tif,15,,,,,,,,,,,Page 15,,,,,,
DIYALoG,ark:/21198/z18s69qq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_016.tif,16,,,,,,,,,,,Page 16,,,,,,
DIYALoG,ark:/21198/z1515k15,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_017.tif,17,,,,,,,,,,,Page 17,,,,,,
DIYALoG,ark:/21198/z1184tbw,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_018.tif,18,,,,,,,,,,,Page 18,,,,,,
DIYALoG,ark:/21198/z1wh49w1,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_019.tif,19,,,,,,,,,,,Page 19,,,,,,
DIYALoG,ark:/21198/z1rv28jk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_020.tif,20,,,,,,,,,,,Page 20,,,,,,
DIYALoG,ark:/21198/z1n31hsq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_021.tif,21,,,,,,,,,,,Page 21,,,,,,
DIYALoG,ark:/21198/z1hb0s1z,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_022.tif,22,,,,,,,,,,,Page 22,,,,,,
DIYALoG,ark:/21198/z1ck0185,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_023.tif,23,,,,,,,,,,,Page 23,,,,,,
DIYALoG,ark:/21198/z17s98jw,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_024.tif,24,,,,,,,,,,,Page 24,,,,,,
DIYALoG,ark:/21198/z1418hwc,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_025.tif,25,,,,,,,,,,,Page 25,,,,,,
DIYALoG,ark:/21198/z1087s52,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_026.tif,26,,,,,,,,,,,Page 26,,,,,,
DIYALoG,ark:/21198/z1vm603g,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_027.tif,27,,,,,,,,,,,Page 27,,,,,,
DIYALoG,ark:/21198/z1qv57cr,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_028.tif,28,,,,,,,,,,,Page 28,,,,,,
DIYALoG,ark:/21198/z1m34gj0,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_029.tif,29,,,,,,,,,,,Page 29,,,,,,
DIYALoG,ark:/21198/z1gb3qt8,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_030.tif,30,,,,,,,,,,,Page 30,,,,,,
DIYALoG,ark:/21198/z1bk304s,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_031.tif,31,,,,,,,,,,,Page 31,,,,,,
DIYALoG,ark:/21198/z16t27gz,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_032.tif,32,,,,,,,,,,,Page 32,,,,,,
DIYALoG,ark:/21198/z1321grj,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_033.tif,33,,,,,,,,,,,Page 33,,,,,,
DIYALoG,ark:/21198/z1zc9prx,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_034.tif,34,,,,,,,,,,,Page 34,,,,,,
DIYALoG,ark:/21198/z1tm8z05,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_035.tif,35,,,,,,,,,,,Page 35,,,,,,
DIYALoG,ark:/21198/z1pv866x,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_036.tif,36,,,,,,,,,,,Page 36,,,,,,
DIYALoG,ark:/21198/z1k37ff2,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_037.tif,37,,,,,,,,,,,Page 37,,,,,,
DIYALoG,ark:/21198/z1fb6prs,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_038.tif,38,,,,,,,,,,,Page 38,,,,,,
DIYALoG,ark:/21198/z19k5z2x,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_039.tif,39,,,,,,,,,,,Page 39,,,,,,
DIYALoG,ark:/21198/z15t56bk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_040.tif,40,,,,,,,,,,,Page 40,,,,,,
DIYALoG,ark:/21198/z125352b,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_041.tif,41,,,,,,,,,,,Page 41,,,,,,
DIYALoG,ark:/21198/z1xd2nhr,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_042.tif,42,,,,,,,,,,,Page 42,,,,,,
DIYALoG,ark:/21198/z1sn1wrk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_043.tif,43,,,,,,,,,,,Page 43,,,,,,
DIYALoG,ark:/21198/z1nw151n,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_044.tif,44,,,,,,,,,,,Page 44,,,,,,
DIYALoG,ark:/21198/z1j40dbp,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_045.tif,45,,,,,,,,,,,Page 45,,,,,,
DIYALoG,ark:/21198/z1db9np9,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_046.tif,46,,,,,,,,,,,Page 46,,,,,,
DIYALoG,ark:/21198/z18k8wx4,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_047.tif,47,,,,,,,,,,,Page 47,,,,,,
DIYALoG,ark:/21198/z14x6vm4,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_048.tif,48,,,,,,,,,,,Page 48,,,,,,
DIYALoG,ark:/21198/z11563w3,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_049.tif,49,,,,,,,,,,,Page 49,,,,,,
DIYALoG,ark:/21198/z1wd5mbx,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_050.tif,50,,,,,,,,,,,Page 50,,,,,,
DIYALoG,ark:/21198/z1rn4vm6,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_051.tif,51,,,,,,,,,,,Page 51,,,,,,
DIYALoG,ark:/21198/z1mw43x9,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_052.tif,52,,,,,,,,,,,Page 52,,,,,,
DIYALoG,ark:/21198/z1h43c86,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_053.tif,53,,,,,,,,,,,Page 53,,,,,,
DIYALoG,ark:/21198/z1cc2mjg,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_054.tif,54,,,,,,,,,,,Page 54,,,,,,
DIYALoG,ark:/21198/z17q0k8x,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_055.tif,55,,,,,,,,,,,Page 55,,,,,,
DIYALoG,ark:/21198/z13x9tgr,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_056.tif,56,,,,,,,,,,,Page 56,,,,,,
DIYALoG,ark:/21198/z10592q8,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_057.tif,57,,,,,,,,,,,Page 57,,,,,,
DIYALoG,ark:/21198/z1vd8k70,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_058.tif,58,,,,,,,,,,,Page 58,,,,,,
DIYALoG,ark:/21198/z1qn7tk5,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_059.tif,59,,,,,,,,,,,Page 59,,,,,,
DIYALoG,ark:/21198/z1kw72w8,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_060.tif,60,,,,,,,,,,,Page 60,,,,,,
DIYALoG,ark:/21198/z1g46b58,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_061.tif,61,,,,,,,,,,,Page 61,,,,,,
DIYALoG,ark:/21198/z1bg48vv,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_062.tif,62,,,,,,,,,,,Page 62,,,,,,
DIYALoG,ark:/21198/z16q3j2n,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_063.tif,63,,,,,,,,,,,Page 63,,,,,,
DIYALoG,ark:/21198/z12z2s9g,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_064.tif,64,,,,,,,,,,,Page 64,,,,,,
DIYALoG,ark:/21198/z1z628tg,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_065.tif,65,,,,,,,,,,,Page 65,,,,,,
DIYALoG,ark:/21198/z1tf1j4m,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_066.tif,66,,,,,,,,,,,Page 66,,,,,,
DIYALoG,ark:/21198/z1pp0sh7,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_067.tif,67,,,,,,,,,,,Page 67,,,,,,
DIYALoG,ark:/21198/z1jx01rf,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_068.tif,68,,,,,,,,,,,Page 68,,,,,,
DIYALoG,ark:/21198/z1f780c9,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_069.tif,69,,,,,,,,,,,Page 69,,,,,,
DIYALoG,ark:/21198/z19g77nk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_070.tif,70,,,,,,,,,,,Page 70,,,,,,
DIYALoG,ark:/21198/z15q6gwd,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_071.tif,71,,,,,,,,,,,Page 71,,,,,,
DIYALoG,ark:/21198/z11z5r6j,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_072.tif,72,,,,,,,,,,,Page 72,,,,,,
DIYALoG,ark:/21198/z1x657r0,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_073.tif,73,,,,,,,,,,,Page 73,,,,,,
DIYALoG,ark:/21198/z1sf4h24,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_074.tif,74,,,,,,,,,,,Page 74,,,,,,
DIYALoG,ark:/21198/z1ns2frq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_075.tif,75,,,,,,,,,,,Page 75,,,,,,
DIYALoG,ark:/21198/z1j11q25,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_076.tif,76,,,,,,,,,,,Page 76,,,,,,
DIYALoG,ark:/21198/z1d80z8j,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_077.tif,77,,,,,,,,,,,Page 77,,,,,,
DIYALoG,ark:/21198/z18h06hr,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_078.tif,78,,,,,,,,,,,Page 78,,,,,,
DIYALoG,ark:/21198/z14q9fsg,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_079.tif,79,,,,,,,,,,,Page 79,,,,,,
DIYALoG,ark:/21198/z10z8q42,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_080.tif,80,,,,,,,,,,,Page 80,,,,,,
DIYALoG,ark:/21198/z1w686n2,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_081.tif,81,,,,,,,,,,,Page 81,,,,,,
DIYALoG,ark:/21198/z1rj659m,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_082.tif,82,,,,,,,,,,,Page 82,,,,,,
DIYALoG,ark:/21198/z1ms5dns,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_083.tif,83,,,,,,,,,,,Page 83,,,,,,
DIYALoG,ark:/21198/z1h14nvg,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_084.tif,84,,,,,,,,,,,Page 84,,,,,,
DIYALoG,ark:/21198/z1c83x3q,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_085.tif,85,,,,,,,,,,,Page 85,,,,,,
DIYALoG,ark:/21198/z17h35cc,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_086.tif,86,,,,,,,,,,,Page 86,,,,,,
DIYALoG,ark:/21198/z13r2dp3,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_087.tif,87,,,,,,,,,,,Page 87,,,,,,
DIYALoG,ark:/21198/z1001p0j,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_088.tif,88,,,,,,,,,,,Page 88,,,,,,
DIYALoG,ark:/21198/z1v99vxm,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_089.tif,89,,,,,,,,,,,Page 89,,,,,,
DIYALoG,ark:/21198/z1qj9457,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_090.tif,90,,,,,,,,,,,Page 90,,,,,,
DIYALoG,ark:/21198/z1ks8ccm,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_091.tif,91,,,,,,,,,,,Page 91,,,,,,
DIYALoG,ark:/21198/z1g17mmr,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_092.tif,92,,,,,,,,,,,Page 92,,,,,,
DIYALoG,ark:/21198/z1b86vxg,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_093.tif,93,,,,,,,,,,,Page 93,,,,,,
DIYALoG,ark:/21198/z16h6470,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_094.tif,94,,,,,,,,,,,Page 94,,,,,,
DIYALoG,ark:/21198/z12r5cjq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_095.tif,95,,,,,,,,,,,Page 95,,,,,,
DIYALoG,ark:/21198/z1z33kjz,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_096.tif,96,,,,,,,,,,,Page 96,,,,,,
DIYALoG,ark:/21198/z1tb2tt7,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_097.tif,97,,,,,,,,,,,Page 97,,,,,,
DIYALoG,ark:/21198/z1pk230z,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_098.tif,98,,,,,,,,,,,Page 98,,,,,,
DIYALoG,ark:/21198/z1jt1b7s,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_099.tif,99,,,,,,,,,,,Page 99,,,,,,
DIYALoG,ark:/21198/z1f20khc,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_100.tif,100,,,,,,,,,,,Page 100,,,,,,
DIYALoG,ark:/21198/z1989tv0,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_101.tif,101,,,,,,,,,,,Page 101,,,,,,
DIYALoG,ark:/21198/z15h9342,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_102.tif,102,,,,,,,,,,,Page 102,,,,,,
DIYALoG,ark:/21198/z11v71tn,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_103.tif,103,,,,,,,,,,,Page 103,,,,,,
DIYALoG,ark:/21198/z1x36jbp,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_104.tif,104,,,,,,,,,,,Page 104,,,,,,
DIYALoG,ark:/21198/z1sb5sj2,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_105.tif,105,,,,,,,,,,,Page 105,,,,,,
DIYALoG,ark:/21198/z1nk51tq,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_106.tif,106,,,,,,,,,,,Page 106,,,,,,
DIYALoG,ark:/21198/z1ht494v,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_107.tif,107,,,,,,,,,,,Page 107,,,,,,
DIYALoG,ark:/21198/z1d23jfw,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_108.tif,108,,,,,,,,,,,Page 108,,,,,,
DIYALoG,ark:/21198/z1892srm,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_109.tif,109,,,,,,,,,,,Page 109,,,,,,
DIYALoG,ark:/21198/z14n0rd5,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_110.tif,110,,,,,,,,,,,Page 110,,,,,,
DIYALoG,ark:/21198/z10w00nc,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_111.tif,111,,,,,,,,,,,Page 111,,,,,,
DIYALoG,ark:/21198/z1w39h4d,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_112.tif,112,,,,,,,,,,,Page 112,,,,,,
DIYALoG,ark:/21198/z1rb8rc7,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_113.tif,113,,,,,,,,,,,Page 113,,,,,,
DIYALoG,ark:/21198/z1mk80pb,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_114.tif,114,,,,,,,,,,,Page 114,,,,,,
DIYALoG,ark:/21198/z1gt780g,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_115.tif,115,,,,,,,,,,,Page 115,,,,,,
DIYALoG,ark:/21198/z1c26h82,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_116.tif,116,,,,,,,,,,,Page 116,,,,,,
DIYALoG,ark:/21198/z17d4g1z,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_117.tif,117,,,,,,,,,,,Page 117,,,,,,
DIYALoG,ark:/21198/z13n3q8s,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_118.tif,118,,,,,,,,,,,Page 118,,,,,,
DIYALoG,ark:/21198/z1zw36qk,ark:/21198/zz002hc7gv,,,Page,diyalog/image/21198-zz002hc7gv-1-master_119.tif,119,,,,,,,,,,,Page 119,,,,,,
