Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1qg0kxc,ark:/21198/z1ww9ddp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9ddp
ark:/21198/z1qg0kxc,ark:/21198/z1s48nr5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48nr5
ark:/21198/z1qg0kxc,ark:/21198/z1ng6mc8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6mc8
ark:/21198/z1qg0kxc,ark:/21198/z1hq5vqf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5vqf
ark:/21198/z1qg0kxc,ark:/21198/z1cz53zn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz53zn
ark:/21198/z1qg0kxc,ark:/21198/z1864c5r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864c5r
ark:/21198/z1qg0kxc,ark:/21198/z14f3mf1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3mf1
ark:/21198/z1qg0kxc,ark:/21198/z10p2vs6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2vs6
ark:/21198/z1qg0kxc,ark:/21198/z1w112mk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w112mk
ark:/21198/z1qg0kxc,ark:/21198/z1r80b0m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80b0m
ark:/21198/z1qg0kxc,ark:/21198/z1mg9k9s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9k9s
ark:/21198/z1qg0kxc,ark:/21198/z1gq8tjm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0103_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8tjm
