Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1rz154m,ark:/21198/z1zg8pfj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8pfj
ark:/21198/z1rz154m,ark:/21198/z1tq7xt5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7xt5
ark:/21198/z1rz154m,ark:/21198/z1pz7637,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7637
ark:/21198/z1rz154m,ark:/21198/z1k66fbc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66fbc
ark:/21198/z1rz154m,ark:/21198/z1ff5pjr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5pjr
ark:/21198/z1rz154m,ark:/21198/z19p4xvg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4xvg
ark:/21198/z1rz154m,ark:/21198/z15x466f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x466f
ark:/21198/z1rz154m,ark:/21198/z12824s0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12824s0
ark:/21198/z1rz154m,ark:/21198/z1xh1nd2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1nd2
ark:/21198/z1rz154m,ark:/21198/z1sr0wpb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0wpb
ark:/21198/z1rz154m,ark:/21198/z1p004wd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p004wd
ark:/21198/z1rz154m,ark:/21198/z1j69d3n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69d3n
ark:/21198/z1rz154m,ark:/21198/z1df8ndc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8ndc
ark:/21198/z1rz154m,ark:/21198/z18p7ws0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7ws0
ark:/21198/z1rz154m,ark:/21198/z1515vfv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515vfv
ark:/21198/z1rz154m,ark:/21198/z11853sd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11853sd
ark:/21198/z1rz154m,ark:/21198/z1wh4m94,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4m94
ark:/21198/z1rz154m,ark:/21198/z1rr3vhh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3vhh
ark:/21198/z1rz154m,ark:/21198/z1n033r1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n033r1
ark:/21198/z1rz154m,ark:/21198/z1h72c25,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72c25
ark:/21198/z1rz154m,ark:/21198/z1ck09pv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0021.tif,Page,Page 21,21,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck09pv
ark:/21198/z1rz154m,ark:/21198/z17s9k0f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0022.tif,Page,Page 22,22,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9k0f
ark:/21198/z1rz154m,ark:/21198/z1418tcc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0023.tif,Page,Page 23,23,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418tcc
ark:/21198/z1rz154m,ark:/21198/z10882mk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0024.tif,Page,Page 24,24,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10882mk
ark:/21198/z1rz154m,ark:/21198/z1vh7k49,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0025.tif,Page,Page 25,25,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7k49
ark:/21198/z1rz154m,ark:/21198/z1qr6tbp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0026.tif,Page,Page 26,26,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6tbp
ark:/21198/z1rz154m,ark:/21198/z1m062pj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0027.tif,Page,Page 27,27,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m062pj
ark:/21198/z1rz154m,ark:/21198/z1gb417r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0028.tif,Page,Page 28,28,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb417r
ark:/21198/z1rz154m,ark:/21198/z1bk38kx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0029.tif,Page,Page 29,29,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk38kx
ark:/21198/z1rz154m,ark:/21198/z16t2hzj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0030.tif,Page,Page 30,30,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2hzj
ark:/21198/z1rz154m,ark:/21198/z1321s63,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0031.tif,Page,Page 31,31,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321s63
ark:/21198/z1rz154m,ark:/21198/z1z918pb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0026_0032.tif,Page,Page 32,32,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z918pb
