Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1sr0sj9,ark:/21198/z10z90m1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z90m1
ark:/21198/z1sr0sj9,ark:/21198/z1w68h3m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68h3m
ark:/21198/z1sr0sj9,ark:/21198/z1rf7rbf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7rbf
ark:/21198/z1sr0sj9,ark:/21198/z1mp70j6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp70j6
ark:/21198/z1sr0sj9,ark:/21198/z1h14z91,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14z91
ark:/21198/z1sr0sj9,ark:/21198/z1c846kp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c846kp
ark:/21198/z1sr0sj9,ark:/21198/z17h3fwd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3fwd
ark:/21198/z1sr0sj9,ark:/21198/z13r2q6j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2q6j
ark:/21198/z1sr0sj9,ark:/21198/z1001zg4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001zg4
ark:/21198/z1sr0sj9,ark:/21198/z1v71fxx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71fxx
ark:/21198/z1sr0sj9,ark:/21198/z1qg0q6m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0q6m
ark:/21198/z1sr0sj9,ark:/21198/z1ks8nv6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0049_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8nv6
