"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rr9x","ark:/21198/zz0015rr8d","2","Completed","Page","scwu/images/masters/21198-zz0015rr9x-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rr9x"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrbf","ark:/21198/zz0015rr8d","2","Completed","Page","scwu/images/masters/21198-zz0015rrbf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrbf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrdg","ark:/21198/zz0015rrcz","2","Completed","Page","scwu/images/masters/21198-zz0015rrdg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrdg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrf0","ark:/21198/zz0015rrcz","2","Completed","Page","scwu/images/masters/21198-zz0015rrf0-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrf0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrh1","ark:/21198/zz0015rrgh","2","Completed","Page","scwu/images/masters/21198-zz0015rrh1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrh1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrjj","ark:/21198/zz0015rrgh","2","Completed","Page","scwu/images/masters/21198-zz0015rrjj-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrjj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrpm","ark:/21198/zz0015rrk2","2","Completed","Page","scwu/images/masters/21198-zz0015rrpm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrpm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrq4","ark:/21198/zz0015rrk2","2","Completed","Page","scwu/images/masters/21198-zz0015rrq4-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrq4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrrn","ark:/21198/zz0015rrmk","2","Completed","Page","scwu/images/masters/21198-zz0015rrrn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrrn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrs5","ark:/21198/zz0015rrmk","2","Completed","Page","scwu/images/masters/21198-zz0015rrs5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrs5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrtp","ark:/21198/zz0015rrn3","2","Completed","Page","scwu/images/masters/21198-zz0015rrtp-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrtp"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rrv6","ark:/21198/zz0015rrn3","2","Completed","Page","scwu/images/masters/21198-zz0015rrv6-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rrv6"
