Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,Source,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,AltTitle.descriptive,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4
Perlich (Martin) Interview Collection,ark:/21198/zz0025k658,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k658-1-master.wav,335,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 14","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-02-19,"February 19, 2004",Martin Perlich Interviews,András Schiff,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k66s,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k66s-1-master.wav,336,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 15","Produced at KCSN Radio, Los Angeles.",2:03 min.,2004-02-20,"February 20, 2004",Martin Perlich Interviews,András Schiff,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k679,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k679-1-master.wav,252,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 16","Produced at KCSN Radio, Los Angeles.",2:20 min.,2004-02-23,"February 23, 2004",Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k68t,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k68t-1-master.wav,253,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 17","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-02-24,"February 24, 2004",Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k69b,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k69b-1-master.wav,254,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 18","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-02-25,"February 25, 2004",Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6bv,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6bv-1-master.wav,255,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 19","Produced at KCSN Radio, Los Angeles.",2:04 min.,2004-02-26,"February 26, 2004",Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6cc,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6cc-1-master.wav,256,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 20","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-02-27,"February 27, 2004",Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6dw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6dw-1-master.wav,206,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Kovacevich, Stephen, 1940-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 21","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-03-01,"March 1, 2004",Martin Perlich Interviews,Stephen Kovacevich,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6fd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6fd-1-master.wav,207,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Kovacevich, Stephen, 1940-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 22","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-03-02,"March 2, 2004",Martin Perlich Interviews,Stephen Kovacevich,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6gx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6gx-1-master.wav,208,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Kovacevich, Stephen, 1940-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 23","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-03,,Martin Perlich Interviews,Stephen Kovacevich,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6hf,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6hf-1-master.wav,209,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Kovacevich, Stephen, 1940-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 24","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-04,"March 4, 2004",Martin Perlich Interviews,Stephen Kovacevich,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6jz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6jz-1-master.wav,210,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Kovacevich, Stephen, 1940-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 25","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-05,"March 5, 2004",Martin Perlich Interviews,Stephen Kovacevich,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6kg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6kg-1-master.wav,326,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 26","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-08,"March 8, 2004",Martin Perlich Interviews,Jordi Savall,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6m0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6m0-1-master.wav,327,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 27","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-09,"March 9, 2004",Martin Perlich Interviews,Jordi Savall,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6nh,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6nh-1-master.wav,328,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 28","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-03-10,"March 10, 2004",Martin Perlich Interviews,Jordi Savall,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k6p1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k6p1-1-master.wav,329,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 29","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-11,"March 11, 2004",Martin Perlich Interviews,Jordi Savall,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8gw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8gw-1-master.wav,330,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 30","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-12,"March 12, 2004",Martin Perlich Interviews,Jordi Savall,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8hd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8hd-1-master.wav,178,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haimovitz, Matt, 1970-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 31","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-15,"March 15, 2004",Martin Perlich Interviews,Matt Haimovitz,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8jx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8jx-1-master.wav,179,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haimovitz, Matt, 1970-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 32","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-16,"March 16, 2004",Martin Perlich Interviews,Matt Haimovitz,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8kf,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8kf-1-master.wav,180,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haimovitz, Matt, 1970-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 33","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-03-17,"March 17, 2004",Martin Perlich Interviews,Matt Haimovitz,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8mz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8mz-1-master.wav,181,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haimovitz, Matt, 1970-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 34","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-18,"March 18, 2004",Martin Perlich Interviews,Matt Haimovitz,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8ng,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8ng-1-master.wav,182,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Haimovitz, Matt, 1970-","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 35","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-03-19,"March 19, 2004",Martin Perlich Interviews,Matt Haimovitz,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8p0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8p0-1-master.wav,212,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Hunt Lieberson, Lorraine, 1954-2006","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 1","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-22,"March 22, 2004",Martin Perlich Interviews,Lorraine Hunt Lieberson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8qh,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8qh-1-master.wav,213,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Hunt Lieberson, Lorraine, 1954-2006","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 2","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-23,"march 23, 2004",Martin Perlich Interviews,Lorraine Hunt Lieberson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8r1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8r1-1-master.wav,214,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Hunt Lieberson, Lorraine, 1954-2006","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 3","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-03-24,"March 24, 2004",Martin Perlich Interviews,Lorraine Hunt Lieberson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8sj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8sj-1-master.wav,215,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Hunt Lieberson, Lorraine, 1954-2006","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 4","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-25,"March 25, 2004",Martin Perlich Interviews,Lorraine Hunt Lieberson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k8t2,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k8t2-1-master.wav,216,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Hunt Lieberson, Lorraine, 1954-2006","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 5","Produced at KCSN Radio, Los Angeles.",2:03 min.,2004-03-26,"March 26, 2004",Martin Perlich Interviews,Lorraine Hunt Lieberson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k967,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k967-1-master.wav,139,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","Perlich, Martin|~|KCSN (Radio station : Los Angeles, Calif.)",,"Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 6","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-29,"March 29, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k97r,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k97r-1-master.wav,140,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 7","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-03-30,"March 30, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k988,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k988-1-master.wav,141,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 8","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-03-31,"March 31, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k99s,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k99s-1-master.wav,142,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 9","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-01,"April 1, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k9b9,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k9b9-1-master.wav,143,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 10","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-04-02,"April 2, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk42,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk42-1-master.wav,144,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Fejér, András","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 11","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-02,"April 2, 2004",Martin Perlich Interviews,András Fejér,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk5k,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk5k-1-master.wav,48,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Adams, John, 1947-","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 12","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-04-05,"April 5, 2004",Martin Perlich Interviews,John Adams,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk63,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk63-1-master.wav,49,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Adams, John, 1947-","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 13","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-06,"April 6, 2004",Martin Perlich Interviews,John Adams,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk7m,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk7m-1-master.wav,50,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Adams, John, 1947-","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 14","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-04-07,"April 7, 2004",Martin Perlich Interviews,John Adams,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk84,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk84-1-master.wav,51,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Adams, John, 1947-","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 15","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-04-08,"April 8, 2004",Martin Perlich Interviews,John Adams,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kk9n,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kk9n-1-master.wav,52,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Adams, John, 1947-","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 16","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-09,"April 9, 2004",Martin Perlich Interviews,John Adams,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkb5,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkb5-1-master.wav,61,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Assad, Sérgio","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 17","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-12,"April 12, 2004",Martin Perlich Interviews,Sérgio Assad,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkcp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkcp-1-master.wav,62,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Assad, Sérgio","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 18","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-13,"April 13, 2004",Martin Perlich Interviews,Sérgio Assad,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkd6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkd6-1-master.wav,63,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Assad, Sérgio","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 19","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-04-14,"April 14, 2004",Martin Perlich Interviews,Sérgio Assad,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkfq,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkfq-1-master.wav,64,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Assad, Sérgio","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 20","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-15,"April 15, 2004",Martin Perlich Interviews,Sérgio Assad,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkg7,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkg7-1-master.wav,65,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Assad, Sérgio","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 21","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-04-16,"April 16, 2004",Martin Perlich Interviews,Sérgio Assad,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkhr,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkhr-1-master.wav,268,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 22","Produced at KCSN Radio, Los Angeles",2:02 min.,2004-04-19,"April 19, 2004",Martin Perlich Interviews,Anna Netrebko,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkj8,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkj8-1-master.wav,269,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 23","Produced at KCSN Radio, Los Angeles",2:02 min.,2004-04-20,"April 20, 2004",Martin Perlich Interviews,Anna Netrebko,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkks,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkks-1-master.wav,270,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 24","Produced at KCSN Radio, Los Angeles",2:03 min.,2004-04-21,"April 21, 2004",Martin Perlich Interviews,Anna Netrebko,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025kkm9,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025kkm9-1-master.wav,271,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Martin Perlich Interviews, CD 7, Track 25","Produced at KCSN Radio, Los Angeles",2:02 min.,2004-04-22,"April 22, 2004",Martin Perlich Interviews,Anna Netrebko,,,,,,,,
