Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1zg8k82,ark:/21198/z1vq4zzj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4zzj
ark:/21198/z1zg8k82,ark:/21198/z1qz4782,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4782
ark:/21198/z1zg8k82,ark:/21198/z1m63gmj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63gmj
ark:/21198/z1zg8k82,ark:/21198/z1gf2qtx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2qtx
ark:/21198/z1zg8k82,ark:/21198/z1bp202j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp202j
ark:/21198/z1zg8k82,ark:/21198/z16x17bt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x17bt
ark:/21198/z1zg8k82,ark:/21198/z13795z8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13795z8
ark:/21198/z1zg8k82,ark:/21198/z1zg8phf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8phf
ark:/21198/z1zg8k82,ark:/21198/z1tq7xvm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7xvm
ark:/21198/z1zg8k82,ark:/21198/z1pz764p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz764p
ark:/21198/z1zg8k82,ark:/21198/z1k66fct,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66fct
ark:/21198/z1zg8k82,ark:/21198/z1ff5pmn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5pmn
ark:/21198/z1zg8k82,ark:/21198/z19p4xxc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4xxc
ark:/21198/z1zg8k82,ark:/21198/z1612wjs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612wjs
ark:/21198/z1zg8k82,ark:/21198/z12824vw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12824vw
ark:/21198/z1zg8k82,ark:/21198/z1xh1nfh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1nfh
ark:/21198/z1zg8k82,ark:/21198/z1sr0wqs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0wqs
ark:/21198/z1zg8k82,ark:/21198/z1p004xv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p004xv
ark:/21198/z1zg8k82,ark:/21198/z1j69d5j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69d5j
ark:/21198/z1zg8k82,ark:/21198/z1df8ng8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8ng8
ark:/21198/z1zg8k82,ark:/21198/z18s6m58,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0021.tif,Page,Page 21,21,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6m58
ark:/21198/z1zg8k82,ark:/21198/z1515vhr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0040_0022.tif,Page,Page 22,22,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515vhr
