Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z10g5c6v,ark:/21198/z16m542d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m542d
ark:/21198/z10g5c6v,ark:/21198/z12v4cdk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4cdk
ark:/21198/z10g5c6v,ark:/21198/z1z33w0h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33w0h
ark:/21198/z10g5c6v,ark:/21198/z1tb347q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb347q
ark:/21198/z10g5c6v,ark:/21198/z1pk2cdn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2cdn
ark:/21198/z10g5c6v,ark:/21198/z1jt1mpx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1mpx
ark:/21198/z10g5c6v,ark:/21198/z1f49kd4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49kd4
ark:/21198/z10g5c6v,ark:/21198/z19c8tpd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8tpd
ark:/21198/z10g5c6v,ark:/21198/z15m831c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m831c
ark:/21198/z10g5c6v,ark:/21198/z11v7b9n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7b9n
ark:/21198/z10g5c6v,ark:/21198/z1x36tt8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36tt8
ark:/21198/z10g5c6v,ark:/21198/z1sb631f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb631f
ark:/21198/z10g5c6v,ark:/21198/z1nk5b9q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5b9q
ark:/21198/z10g5c6v,ark:/21198/z1hx38xd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx38xd
ark:/21198/z10g5c6v,ark:/21198/z1d52j6d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52j6d
ark:/21198/z10g5c6v,ark:/21198/z18d1sjk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1sjk
ark:/21198/z10g5c6v,ark:/21198/z14n11w4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n11w4
ark:/21198/z10g5c6v,ark:/21198/z10w093x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w093x
ark:/21198/z10g5c6v,ark:/21198/z1w39skj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39skj
ark:/21198/z10g5c6v,ark:/21198/z1rb91v6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0032_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb91v6
