Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z10s1gcx,ark:/21198/z1f7880p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7880p
ark:/21198/z10s1gcx,ark:/21198/z19g7h8z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7h8z
ark:/21198/z10s1gcx,ark:/21198/z15t5fzj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5fzj
ark:/21198/z10s1gcx,ark:/21198/z1224q63,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224q63
ark:/21198/z10s1gcx,ark:/21198/z1x946pb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x946pb
ark:/21198/z10s1gcx,ark:/21198/z1sj3g0g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3g0g
ark:/21198/z10s1gcx,ark:/21198/z1ns2qbn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2qbn
ark:/21198/z10s1gcx,ark:/21198/z1j11zm7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11zm7
ark:/21198/z10s1gcx,ark:/21198/z1d816vf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d816vf
ark:/21198/z10s1gcx,ark:/21198/z18k95hf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k95hf
ark:/21198/z10s1gcx,ark:/21198/z14t8dt5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8dt5
ark:/21198/z10s1gcx,ark:/21198/z1127p18,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127p18
ark:/21198/z10s1gcx,ark:/21198/z1w975kd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w975kd
ark:/21198/z10s1gcx,ark:/21198/z1rj6dw4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6dw4
ark:/21198/z10s1gcx,ark:/21198/z1ms5p68,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0028_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5p68
