Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1z05243,ark:/21198/z1v42qk3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42qk3
ark:/21198/z1z05243,ark:/21198/z1qc1zwt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1zwt
ark:/21198/z1z05243,ark:/21198/z1km177s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km177s
ark:/21198/z1z05243,ark:/21198/z1fv0gf5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0gf5
ark:/21198/z1z05243,ark:/21198/z1b29qpr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29qpr
ark:/21198/z1z05243,ark:/21198/z16d7pd6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7pd6
ark:/21198/z1z05243,ark:/21198/z12n6xn1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6xn1
ark:/21198/z1z05243,ark:/21198/z1xw6f54,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6f54
ark:/21198/z1z05243,ark:/21198/z1t45pg5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45pg5
ark:/21198/z1z05243,ark:/21198/z1pc4xsw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4xsw
ark:/21198/z1z05243,ark:/21198/z1jm462z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm462z
ark:/21198/z1z05243,ark:/21198/z1dv3f8b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3f8b
ark:/21198/z1z05243,ark:/21198/z1961cz7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961cz7
ark:/21198/z1z05243,ark:/21198/z15f0n7x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0n7x
ark:/21198/z1z05243,ark:/21198/z11n9wg6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9wg6
ark:/21198/z1z05243,ark:/21198/z1ww9d26,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9d26
ark:/21198/z1z05243,ark:/21198/z1s48nc7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0013_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48nc7
