Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract,IIIF Manifest URL
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00176szw,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00176tp7,individuals,,,,text,copyrighted,unpublished,Y,"Warner Communications Inc.|~|Women Against Violence Against Women |~|Myerson, Bess|~|Warner Bros. Records",Los Angeles (Calif.)|~|New York (City) ,Women Against Violence Against Women ,Meeting Minutes - WCI Boycott (WAVAW)|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,June L. Mazer Lesbian Archives,,,Meeting Minutes WCI Board and WAVAW,"May 25, 1978",,,1978-05-25,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00176szw/manifest
