Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017jw8g,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jwbh,text,copyrighted,Y,unpublished,United States|~|Europe,,"Faderman, Lillian",,,,,eng,,Prospectuses and Outlines|~|Lesbians--History|~|Lesbians--History--20th century|~|Lesbians in literature--History|~|Lesbians--Psychology|~|Romantic Friendship,,,paged,,,,Love Between Women - Prospectus,Between 1982 and 1987,1982/1987,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017jw8g/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017jwf2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jwgk,text,copyrighted,Y,unpublished,United States|~|Europe,,"Faderman, Lillian",,,,,eng,,Prospectuses and Outlines|~|Lesbians--History|~|Lesbians--History--20th century|~|Lesbians in literature--History|~|Lesbians--Psychology|~|Romantic Friendship,,,paged,,,,Love Between Women - Outline,Between 1977 and 1989,1977/1989,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017jwf2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017jwjm,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jwmn,text,copyrighted,Y,unpublished,United States|~|Europe,,"Faderman, Lillian",,,,,eng,,Prospectuses and Outlines|~|War--Social Aspects--Gender Roles|~|War--Psychological Aspects--Masculinity|~|Women pacifists--History|~|War--Psychological aspects|~|Women--Military service|~|War--Homophobia,,,paged,,,,Women and War - Prospectus,Between 1977 and 1989,1977/1989,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017jwjm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017jzq5,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jzrp,text,copyrighted,Y,unpublished,United States|~|Europe,,"Faderman, Lillian",,,,,eng,,Prospectuses and Outlines|~|War--Social Aspects--Gender Roles|~|War--Psychological Aspects--Masculinity|~|Women pacifists--History|~|War--Psychological aspects|~|Women--Military service|~|War--Homophobia,,,paged,,,,Women and War - Outline,Between 1977 and 1989,1977/1989,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017jzq5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017kg21,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kg3j,text,copyrighted,Y,unknown,United States|~|Europe,,"Faderman, Lillian",,,,,eng,,Prospectuses and Outlines|~|War--Social Aspects--Gender Roles|~|War--Psychological Aspects--Masculinity|~|War--Psychological aspects|~|War--Homophobia,,,paged,,,,What The Military Does To Males - Part I Chapter II,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Unsure as to whether or not this (or parts of it) were published.,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017kg21/manifest
