Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.creation,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2f4,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-19_1409.tif,2627,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1409, 1937 October 19, Zweite Mittags-Ausgabe",1937-10-19_1409,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"October 19, 1937",1937-10-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2f4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2f4/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2gn,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-19_1410.tif,2628,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1410, 1937 October 19, Nachmittags-Ausgabe",1937-10-19_1410,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"October 19, 1937",1937-10-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2gn,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2gn/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2h5,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-19_1411.tif,2629,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1411, 1937 October 19, Abend-Ausgabe",1937-10-19_1411,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"October 19, 1937",1937-10-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2h5,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2h5/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2jp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-19_1412.tif,2630,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1412, 1937 October 19, Nacht-Ausgabe",1937-10-19_1412,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"October 19, 1937",1937-10-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2jp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2jp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2k6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-20_1413.tif,2631,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1413, 1937 October 20, Morgen-Ausgabe",1937-10-20_1413,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"October 20, 1937",1937-10-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2k6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2k6/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2mq,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-20_1414.tif,2632,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1414, 1937 October 20, Vormittags-Ausgabe",1937-10-20_1414,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"October 20, 1937",1937-10-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2mq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2mq/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2n7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-20_1415.tif,2633,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1415, 1937 October 20, Mittags-Ausgabe",1937-10-20_1415,Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"October 20, 1937",1937-10-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2n7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2n7/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2pr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-20_1416.tif,2634,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1416, 1937 October 20, Nachmittags-Ausgabe",1937-10-20_1416,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"October 20, 1937",1937-10-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2pr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2pr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2q8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-20_1417.tif,2635,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1417, 1937 October 20, Abend- und Nacht-Ausgabe",1937-10-20_1417,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"October 20, 1937",1937-10-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2q8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2q8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bv2rs,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1937/1937-10-21_1418.tif,2636,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 4 Jahrg., Nr. 1418, 1937 October 21, Morgen-Ausgabe",1937-10-21_1418,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"October 21, 1937",1937-10-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bv2rs,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bv2rs/manifest
