"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002b3dmp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dmp_1992862_master.tif","101","","leaf 48","MS_1959_003__0100.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dmp",""
"ark:/21198/zz002b3dn6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dn6_1992865_master.tif","102","","leaf 48 verso","MS_1959_003__0101.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dn6",""
"ark:/21198/zz002b3dpq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dpq_1992868_master.tif","103","","leaf 49","MS_1959_003__0102.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dpq",""
"ark:/21198/zz002b3dq7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dq7_1992871_master.tif","104","","leaf 49 verso","MS_1959_003__0103.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dq7",""
"ark:/21198/zz002b3drr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3drr_1992874_master.tif","105","","leaf 50","MS_1959_003__0104.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3drr",""
"ark:/21198/zz002b3ds8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3ds8_1992877_master.tif","106","","leaf 50 verso","MS_1959_003__0105.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3ds8",""
"ark:/21198/zz002b3dts","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dts_1992880_master.tif","107","","leaf 51","MS_1959_003__0106.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dts",""
"ark:/21198/zz002b3dv9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dv9_1992883_master.tif","108","","leaf 51 verso","MS_1959_003__0107.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dv9",""
"ark:/21198/zz002b3dxb","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dxb_1992886_master.tif","109","","leaf 52","MS_1959_003__0108.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dxb",""
"ark:/21198/zz002b3dwt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dwt_1992889_master.tif","110","","leaf 52 verso","MS_1959_003__0109.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dwt",""
"ark:/21198/zz002b3dzv","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3dzv_1992892_master.tif","111","","leaf 53","MS_1959_003__0110.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3dzv",""
"ark:/21198/zz002b3f0v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f0v_1992895_master.tif","112","","leaf 53 verso","MS_1959_003__0111.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f0v",""
"ark:/21198/zz002b3f1c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f1c_1992898_master.tif","113","","leaf 54","MS_1959_003__0112.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f1c",""
"ark:/21198/zz002b3f2w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f2w_1992901_master.tif","114","","leaf 54 verso","MS_1959_003__0113.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f2w",""
"ark:/21198/zz002b3f4x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f4x_1992904_master.tif","115","","leaf 55","MS_1959_003__0114.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f4x",""
"ark:/21198/zz002b3f3d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f3d_1992907_master.tif","116","","leaf 55 verso","MS_1959_003__0115.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f3d",""
"ark:/21198/zz002b3f5f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f5f_1992912_master.tif","117","","leaf 56","MS_1959_003__0116.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f5f",""
"ark:/21198/zz002b3f6z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f6z_1992915_master.tif","118","","leaf 56 verso","MS_1959_003__0117.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f6z",""
"ark:/21198/zz002b3f7g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f7g_1992918_master.tif","119","","leaf 57","MS_1959_003__0118.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f7g",""
"ark:/21198/zz002b3fb1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fb1_1992924_master.tif","120","","leaf 57 verso","MS_1959_003__0119.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fb1",""
"ark:/21198/zz002b3f9h","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3f9h_1992927_master.tif","121","","leaf 58","MS_1959_003__0120.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3f9h",""
"ark:/21198/zz002b3fd2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fd2_1992930_master.tif","122","","leaf 58 verso","MS_1959_003__0121.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fd2",""
"ark:/21198/zz002b3fcj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fcj_1992933_master.tif","123","","leaf 59","MS_1959_003__0122.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fcj",""
"ark:/21198/zz002b3ffk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3ffk_1992936_master.tif","124","","leaf 59 verso","MS_1959_003__0123.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3ffk",""
"ark:/21198/zz002b3fg3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fg3_1992939_master.tif","125","","leaf 60","MS_1959_003__0124.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fg3",""
"ark:/21198/zz002b3fj4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fj4_1992942_master.tif","126","","leaf 60 verso","MS_1959_003__0125.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fj4",""
"ark:/21198/zz002b3fhm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fhm_1992945_master.tif","127","","leaf 61","MS_1959_003__0126.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fhm",""
"ark:/21198/zz002b3fkn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fkn_1992951_master.tif","128","","leaf 61 verso","MS_1959_003__0127.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fkn",""
"ark:/21198/zz002b3fm5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fm5_1992954_master.tif","129","","leaf 62","MS_1959_003__0128.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fm5",""
"ark:/21198/zz002b3fnp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fnp_1992957_master.tif","130","","leaf 62 verso","MS_1959_003__0129.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fnp",""
"ark:/21198/zz002b3fp6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fp6_1992960_master.tif","131","","leaf 63","MS_1959_003__0130.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fp6",""
"ark:/21198/zz002b3fqq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fqq_1992963_master.tif","132","","leaf 63 verso","MS_1959_003__0131.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fqq",""
"ark:/21198/zz002b3fr7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fr7_1992966_master.tif","133","","leaf 64","MS_1959_003__0132.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fr7",""
"ark:/21198/zz002b3fsr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fsr_1992969_master.tif","134","","leaf 64 verso","MS_1959_003__0133.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fsr",""
"ark:/21198/zz002b3ft8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3ft8_1992972_master.tif","135","","leaf 65","MS_1959_003__0134.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3ft8",""
"ark:/21198/zz002b3fvs","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fvs_1992975_master.tif","136","","leaf 65 verso","MS_1959_003__0135.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fvs",""
"ark:/21198/zz002b3fxt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fxt_1992978_master.tif","137","","leaf 66","MS_1959_003__0136.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fxt",""
"ark:/21198/zz002b3fw9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fw9_1992981_master.tif","138","","leaf 66 verso","MS_1959_003__0137.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fw9",""
"ark:/21198/zz002b3fzb","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3fzb_1992984_master.tif","139","","leaf 67","MS_1959_003__0138.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3fzb",""
"ark:/21198/zz002b3g0b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g0b_1992987_master.tif","140","","leaf 67 verso","MS_1959_003__0139.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g0b",""
"ark:/21198/zz002b3g1v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g1v_1992990_master.tif","141","","leaf 68","MS_1959_003__0140.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g1v",""
"ark:/21198/zz002b3g2c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g2c_1992993_master.tif","142","","leaf 68 verso","MS_1959_003__0141.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g2c",""
"ark:/21198/zz002b3g4d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g4d_1992996_master.tif","143","","leaf 69","MS_1959_003__0142.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g4d",""
"ark:/21198/zz002b3g3w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g3w_1992999_master.tif","144","","leaf 69 verso","MS_1959_003__0143.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g3w",""
"ark:/21198/zz002b3g5x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g5x_1993002_master.tif","145","","leaf 70","MS_1959_003__0144.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g5x",""
"ark:/21198/zz002b3g6f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g6f_1993005_master.tif","146","","leaf 70 verso","MS_1959_003__0145.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g6f",""
"ark:/21198/zz002b3g7z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g7z_1993008_master.tif","147","","leaf 71","MS_1959_003__0146.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g7z",""
"ark:/21198/zz002b3g90","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g90_1993011_master.tif","148","","leaf 71 verso","MS_1959_003__0147.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g90",""
"ark:/21198/zz002b3g8g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3g8g_1993014_master.tif","149","","leaf 72","MS_1959_003__0148.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3g8g",""
"ark:/21198/zz002b3gbh","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gbh_1993017_master.tif","150","","leaf 72 verso","MS_1959_003__0149.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gbh",""
"ark:/21198/zz002b3gc1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gc1_1993020_master.tif","151","","leaf 73","MS_1959_003__0150.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gc1",""
"ark:/21198/zz002b3gdj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gdj_1993041_master.tif","152","","leaf 73 verso","MS_1959_003__0151.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gdj",""
"ark:/21198/zz002b3gf2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gf2_1993044_master.tif","153","","leaf 74","MS_1959_003__0152.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gf2",""
"ark:/21198/zz002b3ggk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3ggk_1993047_master.tif","154","","leaf 74 verso","MS_1959_003__0153.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3ggk",""
"ark:/21198/zz002b3gh3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gh3_1993052_master.tif","155","","leaf 75","MS_1959_003__0154.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gh3",""
"ark:/21198/zz002b3gjm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gjm_1993057_master.tif","156","","leaf 75 verso","MS_1959_003__0155.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gjm",""
"ark:/21198/zz002b3gk4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gk4_1993062_master.tif","157","","leaf 76","MS_1959_003__0156.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gk4",""
"ark:/21198/zz002b3gmn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gmn_1993067_master.tif","158","","leaf 76 verso","MS_1959_003__0157.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gmn",""
"ark:/21198/zz002b3gn5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gn5_1993072_master.tif","159","","leaf 77","MS_1959_003__0158.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gn5",""
"ark:/21198/zz002b3gpp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gpp_1993075_master.tif","160","","leaf 77 verso","MS_1959_003__0159.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gpp",""
"ark:/21198/zz002b3gq6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gq6_1993078_master.tif","161","","leaf 78","MS_1959_003__0160.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gq6",""
"ark:/21198/zz002b3grq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3grq_1993081_master.tif","162","","leaf 78 verso","MS_1959_003__0161.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3grq",""
"ark:/21198/zz002b3gs7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gs7_1993084_master.tif","163","","leaf 79","MS_1959_003__0162.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gs7",""
"ark:/21198/zz002b3gtr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gtr_1993087_master.tif","164","","leaf 79 verso","MS_1959_003__0163.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gtr",""
"ark:/21198/zz002b3gv8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gv8_1993090_master.tif","165","","leaf 80","MS_1959_003__0164.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gv8",""
"ark:/21198/zz002b3gws","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gws_1993093_master.tif","166","","leaf 80 verso","MS_1959_003__0165.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gws",""
"ark:/21198/zz002b3gx9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gx9_1993096_master.tif","167","","leaf 81","MS_1959_003__0166.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gx9",""
"ark:/21198/zz002b3gzt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3gzt_1993099_master.tif","168","","leaf 81 verso","MS_1959_003__0167.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3gzt",""
"ark:/21198/zz002b3h0t","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b3h0t_1993102_master.tif","169","","leaf 82","MS_1959_003__0168.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b3h0t",""
"ark:/21198/zz002b700c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b700c_1993105_master.tif","170","","leaf 82 verso","MS_1959_003__0169.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b700c",""
"ark:/21198/zz002b701w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b701w_1993108_master.tif","171","","leaf 83","MS_1959_003__0170.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b701w",""
"ark:/21198/zz002b702d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b702d_1993111_master.tif","172","","leaf 83 verso","MS_1959_003__0171.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b702d",""
"ark:/21198/zz002b703x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b703x_1993114_master.tif","173","","leaf 84","MS_1959_003__0172.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b703x",""
"ark:/21198/zz002b704f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b704f_1993135_master.tif","174","","leaf 84 verso","MS_1959_003__0173.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b704f",""
"ark:/21198/zz002b705z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b705z_1993138_master.tif","175","","leaf 85","MS_1959_003__0174.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b705z",""
"ark:/21198/zz002b706g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b706g_1993141_master.tif","176","","leaf 85 verso","MS_1959_003__0175.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b706g",""
"ark:/21198/zz002b7070","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7070_1993144_master.tif","177","","leaf 86","MS_1959_003__0176.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7070",""
"ark:/21198/zz002dwzrm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002dwzrm_2175385_master.tif","178","","leaf 86 verso","MS1959003_Leaf_86_Verso.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwzrm",""
"ark:/21198/zz002b708h","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b708h_1993147_master.tif","179","","leaf 87","MS_1959_003__0178.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b708h",""
"ark:/21198/zz002b7091","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7091_1993150_master.tif","180","","leaf 87 verso","MS_1959_003__0179.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7091",""
"ark:/21198/zz002b70bj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70bj_1993153_master.tif","181","","leaf 88","MS_1959_003__0180.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70bj",""
"ark:/21198/zz002b70c2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70c2_1993156_master.tif","182","","leaf 88 verso","MS_1959_003__0181.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70c2",""
"ark:/21198/zz002b70dk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70dk_1993159_master.tif","183","","leaf 89","MS_1959_003__0182.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70dk",""
"ark:/21198/zz002b70gm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70gm_1993165_master.tif","184","","leaf 89 verso","MS_1959_003__0183.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70gm",""
"ark:/21198/zz002b70h4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70h4_1993168_master.tif","185","","leaf 90","MS_1959_003__0184.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70h4",""
"ark:/21198/zz002b70jn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70jn_1993171_master.tif","186","","leaf 90 verso","MS_1959_003__0185.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70jn",""
"ark:/21198/zz002b70k5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70k5_1993174_master.tif","187","","leaf 91","MS_1959_003__0186.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70k5",""
"ark:/21198/zz002b70mp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70mp_1993177_master.tif","188","","leaf 91 verso","MS_1959_003__0187.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70mp",""
"ark:/21198/zz002b70n6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70n6_1993180_master.tif","189","","leaf 92","MS_1959_003__0188.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70n6",""
"ark:/21198/zz002b70pq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70pq_1993183_master.tif","190","","leaf 92 verso","MS_1959_003__0189.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70pq",""
"ark:/21198/zz002b70q7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70q7_1993186_master.tif","191","","leaf 93","MS_1959_003__0190.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70q7",""
"ark:/21198/zz002b70rr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70rr_1993189_master.tif","192","","leaf 93 verso","MS_1959_003__0191.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70rr",""
"ark:/21198/zz002b70s8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70s8_1993192_master.tif","193","","leaf 94","MS_1959_003__0192.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70s8",""
"ark:/21198/zz002b70ts","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70ts_1993195_master.tif","194","","leaf 94 verso","MS_1959_003__0193.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70ts",""
"ark:/21198/zz002b70v9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70v9_1993198_master.tif","195","","leaf 95","MS_1959_003__0194.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70v9",""
"ark:/21198/zz002b70wt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70wt_1993201_master.tif","196","","leaf 95 verso","MS_1959_003__0195.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70wt",""
"ark:/21198/zz002b70xb","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70xb_1993204_master.tif","197","","leaf 96","MS_1959_003__0196.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70xb",""
"ark:/21198/zz002b70zv","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b70zv_1993207_master.tif","198","","leaf 96 verso","MS_1959_003__0197.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b70zv",""
"ark:/21198/zz002b710v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b710v_1993210_master.tif","199","","leaf 97","MS_1959_003__0198.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b710v",""
