"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002b95r2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95r2_1996860_master.tif","102","","page 95","MS_1999_001__0102.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95r2",""
"ark:/21198/zz002b95sk","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95sk_1996863_master.tif","103","","page 96","MS_1999_001__0103.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95sk",""
"ark:/21198/zz002b95t3","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95t3_1996866_master.tif","104","","page 97","MS_1999_001__0104.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95t3",""
"ark:/21198/zz002b95vm","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95vm_1996869_master.tif","105","","page 98","MS_1999_001__0105.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95vm",""
"ark:/21198/zz002b95w4","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95w4_1996872_master.tif","106","","page 99","MS_1999_001__0106.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95w4",""
"ark:/21198/zz002b95xn","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95xn_1998401_master.tif","107","","page 100","MS_1999_001__0107.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95xn",""
"ark:/21198/zz002b95z5","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b95z5_1998417_master.tif","108","","page 101","MS_1999_001__0108.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b95z5",""
"ark:/21198/zz002b9605","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9605_1998431_master.tif","109","","page 102","MS_1999_001__0109.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9605",""
"ark:/21198/zz002b961p","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b961p_1998447_master.tif","110","","page 103","MS_1999_001__0110.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b961p",""
"ark:/21198/zz002b9626","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9626_1998463_master.tif","111","","page 104","MS_1999_001__0111.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9626",""
"ark:/21198/zz002b963q","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b963q_1998473_master.tif","112","","page 105","MS_1999_001__0112.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b963q",""
"ark:/21198/zz002b9647","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9647_1998489_master.tif","113","","page 106","MS_1999_001__0113.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9647",""
"ark:/21198/zz002b965r","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b965r_1998509_master.tif","114","","page 107","MS_1999_001__0114.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b965r",""
"ark:/21198/zz002b9668","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9668_1998524_master.tif","115","","page 108","MS_1999_001__0115.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9668",""
"ark:/21198/zz002b967s","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b967s_1998539_master.tif","116","","page 109","MS_1999_001__0116.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b967s",""
"ark:/21198/zz002b9689","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9689_1998544_master.tif","117","","page 110","MS_1999_001__0117.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9689",""
"ark:/21198/zz002b969t","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b969t_1998547_master.tif","118","","page 111","MS_1999_001__0118.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b969t",""
"ark:/21198/zz002b96bb","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96bb_1998550_master.tif","119","","page 112","MS_1999_001__0119.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96bb",""
"ark:/21198/zz002b96cv","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96cv_1998553_master.tif","120","","page 113","MS_1999_001__0120.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96cv",""
"ark:/21198/zz002b96dc","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96dc_1998556_master.tif","121","","page 114","MS_1999_001__0121.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96dc",""
"ark:/21198/zz002b96fw","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96fw_1998559_master.tif","122","","page 115","MS_1999_001__0122.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96fw",""
"ark:/21198/zz002b96gd","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96gd_1998562_master.tif","123","","page 116","MS_1999_001__0123.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96gd",""
"ark:/21198/zz002b96hx","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96hx_1998565_master.tif","124","","page 117","MS_1999_001__0124.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96hx",""
"ark:/21198/zz002b96jf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96jf_1998568_master.tif","125","","page 118","MS_1999_001__0125.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96jf",""
"ark:/21198/zz002b96kz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96kz_1998571_master.tif","126","","page 119","MS_1999_001__0126.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96kz",""
"ark:/21198/zz002b96mg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96mg_1998574_master.tif","127","","page 120","MS_1999_001__0127.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96mg",""
"ark:/21198/zz002b96n0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96n0_1998577_master.tif","128","","page 121","MS_1999_001__0128.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96n0",""
"ark:/21198/zz002b96ph","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96ph_1998580_master.tif","129","","page 122","MS_1999_001__0129.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96ph",""
"ark:/21198/zz002b96q1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96q1_1998583_master.tif","130","","page 123","MS_1999_001__0130.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96q1",""
"ark:/21198/zz002b96rj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96rj_1998586_master.tif","131","","page 124","MS_1999_001__0131.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96rj",""
"ark:/21198/zz002b96s2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96s2_1998594_master.tif","132","","page 125","MS_1999_001__0132.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96s2",""
"ark:/21198/zz002b96tk","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96tk_1998597_master.tif","133","","page 126","MS_1999_001__0133.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96tk",""
"ark:/21198/zz002b96v3","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96v3_1998600_master.tif","134","","page 127","MS_1999_001__0134.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96v3",""
"ark:/21198/zz002b96wm","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96wm_1998603_master.tif","135","","page 128","MS_1999_001__0135.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96wm",""
"ark:/21198/zz002b96x4","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96x4_1998606_master.tif","136","","page 129","MS_1999_001__0136.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96x4",""
"ark:/21198/zz002b96zn","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b96zn_1998609_master.tif","137","","page 130","MS_1999_001__0137.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b96zn",""
"ark:/21198/zz002b970n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b970n_1998612_master.tif","138","","page 131","MS_1999_001__0138.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b970n",""
"ark:/21198/zz002b9k0g","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k0g_1998615_master.tif","139","","page 132","MS_1999_001__0139.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k0g",""
"ark:/21198/zz002b9k10","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k10_1998618_master.tif","140","","page 133","MS_1999_001__0140.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k10",""
"ark:/21198/zz002b9k2h","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k2h_1998621_master.tif","141","","page 134","MS_1999_001__0141.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k2h",""
"ark:/21198/zz002b9k31","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k31_1998624_master.tif","142","","page 135","MS_1999_001__0142.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k31",""
"ark:/21198/zz002b9k4j","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k4j_1998627_master.tif","143","","page 136","MS_1999_001__0143.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k4j",""
"ark:/21198/zz002b9k52","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k52_1998632_master.tif","144","","page 137","MS_1999_001__0144.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k52",""
"ark:/21198/zz002b9k6k","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k6k_1998635_master.tif","145","","page 138","MS_1999_001__0145.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k6k",""
"ark:/21198/zz002b9k73","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k73_1998638_master.tif","146","","page 139","MS_1999_001__0146.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k73",""
"ark:/21198/zz002b9k8m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k8m_1998641_master.tif","147","","page 140","MS_1999_001__0147.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k8m",""
"ark:/21198/zz002b9k94","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9k94_1998644_master.tif","148","","page 141","MS_1999_001__0148.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9k94",""
"ark:/21198/zz002b9kbn","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kbn_1998647_master.tif","149","","page 142","MS_1999_001__0149.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kbn",""
"ark:/21198/zz002b9kc5","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kc5_1998652_master.tif","150","","page 143","MS_1999_001__0150.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kc5",""
"ark:/21198/zz002b9kdp","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kdp_1998655_master.tif","151","","page 144","MS_1999_001__0151.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kdp",""
"ark:/21198/zz002b9kf6","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kf6_1998658_master.tif","152","","page 145","MS_1999_001__0152.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kf6",""
"ark:/21198/zz002b9kgq","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kgq_1998661_master.tif","153","","page 146","MS_1999_001__0153.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kgq",""
"ark:/21198/zz002b9kh7","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kh7_1998666_master.tif","154","","page 147","MS_1999_001__0154.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kh7",""
"ark:/21198/zz002b9kjr","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kjr_1998669_master.tif","155","","page 148","MS_1999_001__0155.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kjr",""
"ark:/21198/zz002b9kk8","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kk8_1998672_master.tif","156","","page 149","MS_1999_001__0156.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kk8",""
"ark:/21198/zz002b9kms","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002b9kms_1998675_master.tif","157","","page 150","MS_1999_001__0157.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b9kms",""
"ark:/21198/zz002bb5s1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5s1_1998678_master.tif","158","","page 151","MS_1999_001__0158.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5s1",""
"ark:/21198/zz002bb5tj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5tj_1998681_master.tif","159","","page 152","MS_1999_001__0159.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5tj",""
"ark:/21198/zz002bb5v2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5v2_1998684_master.tif","160","","page 153","MS_1999_001__0160.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5v2",""
"ark:/21198/zz002bb5wk","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5wk_1998687_master.tif","161","","page 154","MS_1999_001__0161.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5wk",""
"ark:/21198/zz002bb5x3","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5x3_1998690_master.tif","162","","page 155","MS_1999_001__0162.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5x3",""
"ark:/21198/zz002bb5zm","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb5zm_1998693_master.tif","163","","page 156","MS_1999_001__0163.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb5zm",""
"ark:/21198/zz002bb60m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb60m_1998696_master.tif","164","","page 157","MS_1999_001__0164.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb60m",""
"ark:/21198/zz002bb614","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb614_1998699_master.tif","165","","page 158","MS_1999_001__0165.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb614",""
"ark:/21198/zz002bb62n","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb62n_1998702_master.tif","166","","page 159","MS_1999_001__0166.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb62n",""
"ark:/21198/zz002bb635","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb635_1998705_master.tif","167","","page 160","MS_1999_001__0167.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb635",""
"ark:/21198/zz002bb64p","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb64p_1998708_master.tif","168","","page 161","MS_1999_001__0168.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb64p",""
"ark:/21198/zz002bb656","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb656_1998711_master.tif","169","","page 162","MS_1999_001__0169.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb656",""
"ark:/21198/zz002bb66q","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb66q_1998714_master.tif","170","","page 163","MS_1999_001__0170.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb66q",""
"ark:/21198/zz002bb677","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb677_1998719_master.tif","171","","page 164","MS_1999_001__0171.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb677",""
"ark:/21198/zz002bb68r","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb68r_1998722_master.tif","172","","page 165","MS_1999_001__0172.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb68r",""
"ark:/21198/zz002bb698","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb698_1998725_master.tif","173","","page 166","MS_1999_001__0173.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb698",""
"ark:/21198/zz002bb6bs","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6bs_1998728_master.tif","174","","page 167","MS_1999_001__0174.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6bs",""
"ark:/21198/zz002bb6c9","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6c9_1998731_master.tif","175","","page 168","MS_1999_001__0175.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6c9",""
"ark:/21198/zz002bb6dt","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6dt_1998734_master.tif","176","","page 169","MS_1999_001__0176.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6dt",""
"ark:/21198/zz002bb6fb","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6fb_1998739_master.tif","177","","page 170","MS_1999_001__0177.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6fb",""
"ark:/21198/zz002bb6gv","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6gv_1998742_master.tif","178","","page 171","MS_1999_001__0178.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6gv",""
"ark:/21198/zz002bb6hc","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6hc_1998745_master.tif","179","","page 172","MS_1999_001__0179.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6hc",""
"ark:/21198/zz002bb6jw","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6jw_1998748_master.tif","180","","page 173","MS_1999_001__0180.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6jw",""
"ark:/21198/zz002bb6kd","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6kd_1998751_master.tif","181","","page 174","MS_1999_001__0181.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6kd",""
"ark:/21198/zz002bb6mx","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6mx_1998754_master.tif","182","","page 175","MS_1999_001__0182.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6mx",""
"ark:/21198/zz002bb6nf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6nf_1998757_master.tif","183","","page 176","MS_1999_001__0183.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6nf",""
"ark:/21198/zz002bb6pz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6pz_1998760_master.tif","184","","page 177","MS_1999_001__0184.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6pz",""
"ark:/21198/zz002bb6qg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6qg_1998763_master.tif","185","","page 178","MS_1999_001__0185.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6qg",""
"ark:/21198/zz002bb6r0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6r0_1998766_master.tif","186","","page 179","MS_1999_001__0186.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6r0",""
"ark:/21198/zz002bb6sh","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6sh_1998769_master.tif","187","","page 180","MS_1999_001__0187.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6sh",""
"ark:/21198/zz002bb6t1","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6t1_1998772_master.tif","188","","page 181","MS_1999_001__0188.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6t1",""
"ark:/21198/zz002bb6vj","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6vj_1998775_master.tif","189","","page 182","MS_1999_001__0189.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6vj",""
"ark:/21198/zz002bb6w2","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6w2_1998778_master.tif","190","","page 183","MS_1999_001__0190.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6w2",""
"ark:/21198/zz002bb6xk","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6xk_1998781_master.tif","191","","page 184","MS_1999_001__0191.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6xk",""
"ark:/21198/zz002bb6z3","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb6z3_1998784_master.tif","192","","page 185","MS_1999_001__0192.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb6z3",""
"ark:/21198/zz002bb703","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb703_1998787_master.tif","193","","page 186","MS_1999_001__0193.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb703",""
"ark:/21198/zz002bb71m","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb71m_1998827_master.tif","194","","page 187","MS_1999_001__0194.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb71m",""
"ark:/21198/zz002bb724","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb724_1998830_master.tif","195","","page 188","MS_1999_001__0195.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb724",""
"ark:/21198/zz002bb7md","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7md_1998833_master.tif","196","","page 189","MS_1999_001__0196.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7md",""
"ark:/21198/zz002bb7nx","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7nx_1998836_master.tif","197","","page 190","MS_1999_001__0197.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7nx",""
"ark:/21198/zz002bb7pf","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7pf_1998839_master.tif","198","","page 191","MS_1999_001__0198.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7pf",""
"ark:/21198/zz002bb7qz","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7qz_1998842_master.tif","199","","page 192","MS_1999_001__0199.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7qz",""
"ark:/21198/zz002bb7rg","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7rg_1998845_master.tif","200","","page 193","MS_1999_001__0200.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7rg",""
"ark:/21198/zz002bb7s0","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7s0_1998848_master.tif","201","","page 194","MS_1999_001__0201.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7s0",""
"ark:/21198/zz002bb7th","ark:/21198/zz002b8z6f","Page","clarklibrarymss/image/21198-zz002bb7th_1998851_master.tif","202","","page 195","MS_1999_001__0202.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bb7th",""
