"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL"
"DIYALoG","ark:/21198/z1bg494v","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_079.tif","79","","","","","","","","","","","Page 79","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg494v"
"DIYALoG","ark:/21198/z16q3jb7","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_080.tif","80","","","","","","","","","","","Page 80","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3jb7"
"DIYALoG","ark:/21198/z12z2sk2","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_081.tif","81","","","","","","","","","","","Page 81","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2sk2"
"DIYALoG","ark:/21198/z1z6293g","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_082.tif","82","","","","","","","","","","","Page 82","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z6293g"
"DIYALoG","ark:/21198/z1tf1jd6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_083.tif","83","","","","","","","","","","","Page 83","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1jd6"
"DIYALoG","ark:/21198/z1pp0sst","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_084.tif","84","","","","","","","","","","","Page 84","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0sst"
"DIYALoG","ark:/21198/z1k08rbs","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_085.tif","85","","","","","","","","","","","Page 85","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08rbs"
"DIYALoG","ark:/21198/z1f780nw","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_086.tif","86","","","","","","","","","","","Page 86","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f780nw"
"DIYALoG","ark:/21198/z19g77x5","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_087.tif","87","","","","","","","","","","","Page 87","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g77x5"
"DIYALoG","ark:/21198/z15q6h4z","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_088.tif","88","","","","","","","","","","","Page 88","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6h4z"
"DIYALoG","ark:/21198/z11z5rfp","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_089.tif","89","","","","","","","","","","","Page 89","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5rfp"
"DIYALoG","ark:/21198/z1x6580j","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_090.tif","90","","","","","","","","","","","Page 90","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x6580j"
"DIYALoG","ark:/21198/z1sf4h98","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_091.tif","91","","","","","","","","","","","Page 91","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4h98"
"DIYALoG","ark:/21198/z1ns2g1q","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_092.tif","92","","","","","","","","","","","Page 92","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2g1q"
"DIYALoG","ark:/21198/z1j11qbr","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_093.tif","93","","","","","","","","","","","Page 93","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11qbr"
"DIYALoG","ark:/21198/z1d80zhp","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_094.tif","94","","","","","","","","","","","Page 94","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80zhp"
"DIYALoG","ark:/21198/z18h06rw","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_095.tif","95","","","","","","","","","","","Page 95","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h06rw"
"DIYALoG","ark:/21198/z14q9g11","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_096.tif","96","","","","","","","","","","","Page 96","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9g11"
"DIYALoG","ark:/21198/z10z8qc6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_097.tif","97","","","","","","","","","","","Page 97","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8qc6"
"DIYALoG","ark:/21198/z1w686w6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_098.tif","98","","","","","","","","","","","Page 98","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w686w6"
"DIYALoG","ark:/21198/z1rj65k6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_099.tif","99","","","","","","","","","","","Page 99","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj65k6"
"DIYALoG","ark:/21198/z1ms5dxc","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_100.tif","100","","","","","","","","","","","Page 100","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5dxc"
"DIYALoG","ark:/21198/z1h14p31","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_101.tif","101","","","","","","","","","","","Page 101","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14p31"
"DIYALoG","ark:/21198/z1c83xbv","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_102.tif","102","","","","","","","","","","","Page 102","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83xbv"
"DIYALoG","ark:/21198/z17h35mh","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_103.tif","103","","","","","","","","","","","Page 103","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h35mh"
"DIYALoG","ark:/21198/z13r2dx7","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_104.tif","104","","","","","","","","","","","Page 104","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2dx7"
"DIYALoG","ark:/21198/z1001p7p","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_105.tif","105","","","","","","","","","","","Page 105","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001p7p"
"DIYALoG","ark:/21198/z1v99w55","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_106.tif","106","","","","","","","","","","","Page 106","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v99w55"
"DIYALoG","ark:/21198/z1qj94dc","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_107.tif","107","","","","","","","","","","","Page 107","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj94dc"
"DIYALoG","ark:/21198/z1ks8cmr","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_108.tif","108","","","","","","","","","","","Page 108","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8cmr"
"DIYALoG","ark:/21198/z1g17mvw","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_109.tif","109","","","","","","","","","","","Page 109","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17mvw"
"DIYALoG","ark:/21198/z1b86w51","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_110.tif","110","","","","","","","","","","","Page 110","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86w51"
"DIYALoG","ark:/21198/z16h64g4","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_111.tif","111","","","","","","","","","","","Page 111","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h64g4"
"DIYALoG","ark:/21198/z12r5csv","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_112.tif","112","","","","","","","","","","","Page 112","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5csv"
"DIYALoG","ark:/21198/z1z33ks3","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_113.tif","113","","","","","","","","","","","Page 113","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33ks3"
"DIYALoG","ark:/21198/z1tb2v2s","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_114.tif","114","","","","","","","","","","","Page 114","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2v2s"
"DIYALoG","ark:/21198/z1pk2373","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_115.tif","115","","","","","","","","","","","Page 115","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2373"
"DIYALoG","ark:/21198/z1jt1bgx","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_116.tif","116","","","","","","","","","","","Page 116","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1bgx"
"DIYALoG","ark:/21198/z1f20krh","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_117.tif","117","","","","","","","","","","","Page 117","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20krh"
"DIYALoG","ark:/21198/z1989v3j","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_118.tif","118","","","","","","","","","","","Page 118","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989v3j"
"DIYALoG","ark:/21198/z15h93c6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_119.tif","119","","","","","","","","","","","Page 119","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h93c6"
"DIYALoG","ark:/21198/z11v7226","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_120.tif","120","","","","","","","","","","","Page 120","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7226"
"DIYALoG","ark:/21198/z1x36jkt","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_121.tif","121","","","","","","","","","","","Page 121","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36jkt"
"DIYALoG","ark:/21198/z1sb5ss6","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_122.tif","122","","","","","","","","","","","Page 122","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5ss6"
"DIYALoG","ark:/21198/z1nk5228","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_123.tif","123","","","","","","","","","","","Page 123","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5228"
"DIYALoG","ark:/21198/z1ht49c0","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_124.tif","124","","","","","","","","","","","Page 124","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht49c0"
"DIYALoG","ark:/21198/z1d23jqg","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_125.tif","125","","","","","","","","","","","Page 125","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23jqg"
"DIYALoG","ark:/21198/z1892t1m","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_126.tif","126","","","","","","","","","","","Page 126","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892t1m"
"DIYALoG","ark:/21198/z14n0rn9","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_127.tif","127","","","","","","","","","","","Page 127","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0rn9"
"DIYALoG","ark:/21198/z10w00wh","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_128.tif","128","","","","","","","","","","","Page 128","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w00wh"
"DIYALoG","ark:/21198/z1w39hcj","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_129.tif","129","","","","","","","","","","","Page 129","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39hcj"
"DIYALoG","ark:/21198/z1rb8rmc","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_130.tif","130","","","","","","","","","","","Page 130","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8rmc"
"DIYALoG","ark:/21198/z1mk80xg","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_131.tif","131","","","","","","","","","","","Page 131","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk80xg"
"DIYALoG","ark:/21198/z1gt7882","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_132.tif","132","","","","","","","","","","","Page 132","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7882"
"DIYALoG","ark:/21198/z1c26hjn","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_133.tif","133","","","","","","","","","","","Page 133","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26hjn"
"DIYALoG","ark:/21198/z17d4g83","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_134.tif","134","","","","","","","","","","","Page 134","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4g83"
"DIYALoG","ark:/21198/z13n3qhx","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_135.tif","135","","","","","","","","","","","Page 135","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3qhx"
"DIYALoG","ark:/21198/z1zw36zq","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_136.tif","136","","","","","","","","","","","Page 136","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw36zq"
"DIYALoG","ark:/21198/z1v42g7q","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_137.tif","137","","","","","","","","","","","Page 137","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42g7q"
"DIYALoG","ark:/21198/z1qc1qjf","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_138.tif","138","","","","","","","","","","","Page 138","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1qjf"
"DIYALoG","ark:/21198/z1km0zx2","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_139.tif","139","","","","","","","","","","","Page 139","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km0zx2"
"DIYALoG","ark:/21198/z1fx8xjm","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_140.tif","140","","","","","","","","","","","Page 140","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8xjm"
"DIYALoG","ark:/21198/z1b585v1","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_141.tif","141","","","","","","","","","","","Page 141","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b585v1"
"DIYALoG","ark:/21198/z16d7f4q","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_142.tif","142","","","","","","","","","","","Page 142","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7f4q"
"DIYALoG","ark:/21198/z12n6pb3","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_143.tif","143","","","","","","","","","","","Page 143","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6pb3"
"DIYALoG","ark:/21198/z1xw65vs","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_144.tif","144","","","","","","","","","","","Page 144","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw65vs"
"DIYALoG","ark:/21198/z1t45f57","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_145.tif","145","","","","","","","","","","","Page 145","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45f57"
"DIYALoG","ark:/21198/z1pc4phd","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_146.tif","146","","","","","","","","","","","Page 146","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4phd"
"DIYALoG","ark:/21198/z1jq2n2m","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_147.tif","147","","","","","","","","","","","Page 147","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2n2m"
"DIYALoG","ark:/21198/z1dz1wf7","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_148.tif","148","","","","","","","","","","","Page 148","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1wf7"
"DIYALoG","ark:/21198/z19614n9","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_149.tif","149","","","","","","","","","","","Page 149","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19614n9"
"DIYALoG","ark:/21198/z15f0cw4","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_150.tif","150","","","","","","","","","","","Page 150","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0cw4"
"DIYALoG","ark:/21198/z11n9n58","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_151.tif","151","","","","","","","","","","","Page 151","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9n58"
"DIYALoG","ark:/21198/z1ww94rv","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_152.tif","152","","","","","","","","","","","Page 152","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww94rv"
"DIYALoG","ark:/21198/z1s48d3r","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_153.tif","153","","","","","","","","","","","Page 153","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48d3r"
"DIYALoG","ark:/21198/z1ng6bqf","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_154.tif","154","","","","","","","","","","","Page 154","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6bqf"
"DIYALoG","ark:/21198/z1hq5m21","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_155.tif","155","","","","","","","","","","","Page 155","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5m21"
"DIYALoG","ark:/21198/z1cz4v8d","ark:/21198/zz002hkzbm","","","Page","diyalog/image/21198-zz002hkzbm-1-master_156.tif","156","","","","","","","","","","","Page 156","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4v8d"
