"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL"
"DIYALoG","ark:/21198/z1tb2txk","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_065.tif","65","","","","","","","","","","","Page 65","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2txk"
"DIYALoG","ark:/21198/z1pk2339","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_066.tif","66","","","","","","","","","","","Page 66","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2339"
"DIYALoG","ark:/21198/z1jt1bck","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_067.tif","67","","","","","","","","","","","Page 67","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1bck"
"DIYALoG","ark:/21198/z1f4993s","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_068.tif","68","","","","","","","","","","","Page 68","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f4993s"
"DIYALoG","ark:/21198/z19c8jc2","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_069.tif","69","","","","","","","","","","","Page 69","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8jc2"
"DIYALoG","ark:/21198/z15m7sps","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_070.tif","70","","","","","","","","","","","Page 70","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7sps"
"DIYALoG","ark:/21198/z11v71zf","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_071.tif","71","","","","","","","","","","","Page 71","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v71zf"
"DIYALoG","ark:/21198/z1x36jf1","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_072.tif","72","","","","","","","","","","","Page 72","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36jf1"
"DIYALoG","ark:/21198/z1sb5snd","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_073.tif","73","","","","","","","","","","","Page 73","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5snd"
"DIYALoG","ark:/21198/z1nk51zh","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_074.tif","74","","","","","","","","","","","Page 74","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk51zh"
"DIYALoG","ark:/21198/z1hx30km","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_075.tif","75","","","","","","","","","","","Page 75","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx30km"
"DIYALoG","ark:/21198/z1d527wn","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_076.tif","76","","","","","","","","","","","Page 76","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d527wn"
"DIYALoG","ark:/21198/z18d1h6s","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_077.tif","77","","","","","","","","","","","Page 77","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1h6s"
"DIYALoG","ark:/21198/z14n0rjz","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_078.tif","78","","","","","","","","","","","Page 78","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0rjz"
"DIYALoG","ark:/21198/z10w00rq","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_079.tif","79","","","","","","","","","","","Page 79","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w00rq"
"DIYALoG","ark:/21198/z1w39h7r","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_080.tif","80","","","","","","","","","","","Page 80","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39h7r"
"DIYALoG","ark:/21198/z1rb8rh1","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_081.tif","81","","","","","","","","","","","Page 81","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8rh1"
"DIYALoG","ark:/21198/z1mp6q61","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_082.tif","82","","","","","","","","","","","Page 82","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6q61"
"DIYALoG","ark:/21198/z1gx5zhr","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_083.tif","83","","","","","","","","","","","Page 83","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5zhr"
"DIYALoG","ark:/21198/z1c556t5","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_084.tif","84","","","","","","","","","","","Page 84","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c556t5"
"DIYALoG","ark:/21198/z17d4g5r","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_085.tif","85","","","","","","","","","","","Page 85","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4g5r"
"DIYALoG","ark:/21198/z13n3qc4","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_086.tif","86","","","","","","","","","","","Page 86","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3qc4"
"DIYALoG","ark:/21198/z1zw36tx","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_087.tif","87","","","","","","","","","","","Page 87","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw36tx"
"DIYALoG","ark:/21198/z1v42g4c","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_088.tif","88","","","","","","","","","","","Page 88","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42g4c"
"DIYALoG","ark:/21198/z1qg0dsh","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_089.tif","89","","","","","","","","","","","Page 89","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0dsh"
"DIYALoG","ark:/21198/z1kp9p33","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_090.tif","90","","","","","","","","","","","Page 90","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9p33"
"DIYALoG","ark:/21198/z1fx8xf8","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_091.tif","91","","","","","","","","","","","Page 91","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8xf8"
"DIYALoG","ark:/21198/z1b585q7","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_092.tif","92","","","","","","","","","","","Page 92","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b585q7"
"DIYALoG","ark:/21198/z16d7dz2","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_093.tif","93","","","","","","","","","","","Page 93","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7dz2"
"DIYALoG","ark:/21198/z12n6p69","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_094.tif","94","","","","","","","","","","","Page 94","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6p69"
"DIYALoG","ark:/21198/z1xw65rf","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_095.tif","95","","","","","","","","","","","Page 95","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw65rf"
"DIYALoG","ark:/21198/z1t744bd","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_096.tif","96","","","","","","","","","","","Page 96","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t744bd"
"DIYALoG","ark:/21198/z1pg3cn4","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_097.tif","97","","","","","","","","","","","Page 97","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3cn4"
"DIYALoG","ark:/21198/z1jq2mzv","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_098.tif","98","","","","","","","","","","","Page 98","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2mzv"
"DIYALoG","ark:/21198/z1dz1w9f","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_099.tif","99","","","","","","","","","","","Page 99","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1w9f"
"DIYALoG","ark:/21198/z19614g2","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_100.tif","100","","","","","","","","","","","Page 100","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19614g2"
"DIYALoG","ark:/21198/z15f0crb","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_101.tif","101","","","","","","","","","","","Page 101","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0crb"
"DIYALoG","ark:/21198/z11n9n2x","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_102.tif","102","","","","","","","","","","","Page 102","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9n2x"
"DIYALoG","ark:/21198/z1x07tzd","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_103.tif","103","","","","","","","","","","","Page 103","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07tzd"
"DIYALoG","ark:/21198/z1s7738x","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_104.tif","104","","","","","","","","","","","Page 104","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7738x"
"DIYALoG","ark:/21198/z1ng6bm3","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_105.tif","105","","","","","","","","","","","Page 105","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6bm3"
"DIYALoG","ark:/21198/z1hq5kxt","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_106.tif","106","","","","","","","","","","","Page 106","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5kxt"
"DIYALoG","ark:/21198/z1cz4v4m","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_107.tif","107","","","","","","","","","","","Page 107","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4v4m"
"DIYALoG","ark:/21198/z18643c4","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_108.tif","108","","","","","","","","","","","Page 108","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18643c4"
"DIYALoG","ark:/21198/z14j2224","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_109.tif","109","","","","","","","","","","","Page 109","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2224"
"DIYALoG","ark:/21198/z10s19bd","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_110.tif","110","","","","","","","","","","","Page 110","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s19bd"
"DIYALoG","ark:/21198/z1jm3xk0","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3xk0"
"DIYALoG","ark:/21198/z1dv35r9","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv35r9"
"DIYALoG","ark:/21198/z1932f19","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932f19"
"DIYALoG","ark:/21198/z15b1pcg","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1pcg"
"DIYALoG","ark:/21198/z11n9mz5","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9mz5"
"DIYALoG","ark:/21198/z1ww94km","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww94km"
"DIYALoG","ark:/21198/z1s48cx3","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48cx3"
"DIYALoG","ark:/21198/z1nc7n4w","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7n4w"
"DIYALoG","ark:/21198/z1hm6w9t","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6w9t"
"DIYALoG","ark:/21198/z1cv64kg","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv64kg"
"DIYALoG","ark:/21198/z1835cxz","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835cxz"
"DIYALoG","ark:/21198/z14f3bkh","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3bkh"
"DIYALoG","ark:/21198/z10p2kxp","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2kxp"
"DIYALoG","ark:/21198/z1vx23g7","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx23g7"
"DIYALoG","ark:/21198/z1r51bpx","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51bpx"
"DIYALoG","ark:/21198/z1md0kw9","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0kw9"
"DIYALoG","ark:/21198/z1gm9v5f","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9v5f"
"DIYALoG","ark:/21198/z1bv93jf","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv93jf"
"DIYALoG","ark:/21198/z1767269","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767269"
"DIYALoG","ark:/21198/z13f69kx","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f69kx"
"DIYALoG","ark:/21198/z1zp5t26","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5t26"
"DIYALoG","ark:/21198/z1tx529d","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_022.tif","22","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx529d"
"DIYALoG","ark:/21198/z1q549gn","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_023.tif","23","","","","","","","","","","","Page 23","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q549gn"
"DIYALoG","ark:/21198/z1kd3jrx","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_024.tif","24","","","","","","","","","","","Page 24","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3jrx"
"DIYALoG","ark:/21198/z1fn2t3h","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_025.tif","25","","","","","","","","","","","Page 25","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2t3h"
"DIYALoG","ark:/21198/z1b00rrz","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_026.tif","26","","","","","","","","","","","Page 26","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00rrz"
"DIYALoG","ark:/21198/z167014c","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_027.tif","27","","","","","","","","","","","Page 27","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz167014c"
"DIYALoG","ark:/21198/z12f98d3","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_028.tif","28","","","","","","","","","","","Page 28","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f98d3"
"DIYALoG","ark:/21198/z1xp8rvh","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_029.tif","29","","","","","","","","","","","Page 29","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8rvh"
"DIYALoG","ark:/21198/z1sx812p","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_030.tif","30","","","","","","","","","","","Page 30","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx812p"
"DIYALoG","ark:/21198/z1p578b8","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_031.tif","31","","","","","","","","","","","Page 31","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p578b8"
"DIYALoG","ark:/21198/z1jd6hpf","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_032.tif","32","","","","","","","","","","","Page 32","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6hpf"
"DIYALoG","ark:/21198/z1dr4gcf","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_033.tif","33","","","","","","","","","","","Page 33","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4gcf"
"DIYALoG","ark:/21198/z1903qqx","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_034.tif","34","","","","","","","","","","","Page 34","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903qqx"
"DIYALoG","ark:/21198/z1573000","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_035.tif","35","","","","","","","","","","","Page 35","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573000"
"DIYALoG","ark:/21198/z11g275x","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_036.tif","36","","","","","","","","","","","Page 36","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g275x"
"DIYALoG","ark:/21198/z1wq1qns","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_037.tif","37","","","","","","","","","","","Page 37","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1qns"
"DIYALoG","ark:/21198/z1rz0zx2","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_038.tif","38","","","","","","","","","","","Page 38","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0zx2"
"DIYALoG","ark:/21198/z1n6079s","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_039.tif","39","","","","","","","","","","","Page 39","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n6079s"
"DIYALoG","ark:/21198/z1hh85xx","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_040.tif","40","","","","","","","","","","","Page 40","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh85xx"
"DIYALoG","ark:/21198/z1cr7f9z","ark:/21198/zz002hc74p","","","Page","diyalog/image/21198-zz002hc74p-1-master_041.tif","41","","","","","","","","","","","Page 41","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7f9z"
