File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,volume/year,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.content,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_016.tif,Page,Page 16,16,ark:/21198/z1df8s0n,ark:/21198/z14q9vsf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vsf
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_017.tif,Page,Page 17,17,ark:/21198/z1df8s0n,ark:/21198/z1127tf9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127tf9
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_018.tif,Page,Page 18,18,ark:/21198/z1df8s0n,ark:/21198/z1w97b19,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97b19
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_019.tif,Page,Page 19,19,ark:/21198/z1df8s0n,ark:/21198/z1rj6kb1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6kb1
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_020.tif,Page,Page 20,20,ark:/21198/z1df8s0n,ark:/21198/z1ms5tnr,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5tnr
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_021.tif,Page,Page 21,21,ark:/21198/z1df8s0n,ark:/21198/z1h152vt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152vt
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_022.tif,Page,Page 22,22,ark:/21198/z1df8s0n,ark:/21198/z1c84b32,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84b32
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_023.tif,Page,Page 23,23,ark:/21198/z1df8s0n,ark:/21198/z17h3kds,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3kds
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_024.tif,Page,Page 24,24,ark:/21198/z1df8s0n,ark:/21198/z13v1j1w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1j1w
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_025.tif,Page,Page 25,25,ark:/21198/z1df8s0n,ark:/21198/z1030scc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030scc
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_026.tif,Page,Page 26,26,ark:/21198/z1df8s0n,ark:/21198/z1vb08zz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb08zz
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_027.tif,Page,Page 27,27,ark:/21198/z1df8s0n,ark:/21198/z1qj9j56,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9j56
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_028.tif,Page,Page 28,28,ark:/21198/z1df8s0n,ark:/21198/z1ks8sd1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8sd1
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_029.tif,Page,Page 29,29,ark:/21198/z1df8s0n,ark:/21198/z1g181m3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181m3
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_030.tif,Page,Page 30,30,ark:/21198/z1df8s0n,ark:/21198/z1b878z8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b878z8
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_031.tif,Page,Page 31,31,ark:/21198/z1df8s0n,ark:/21198/z16m57mt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m57mt
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_032.tif,Page,Page 32,32,ark:/21198/z1df8s0n,ark:/21198/z12v4gz0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4gz0
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_033.tif,Page,Page 33,33,ark:/21198/z1df8s0n,ark:/21198/z1z340j9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z340j9
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_034.tif,Page,Page 34,34,ark:/21198/z1df8s0n,ark:/21198/z1tb37s4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb37s4
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_035.tif,Page,Page 35,35,ark:/21198/z1df8s0n,ark:/21198/z1pk2h0x,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2h0x
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_036.tif,Page,Page 36,36,ark:/21198/z1df8s0n,ark:/21198/z1jt1r69,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r69
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_037.tif,Page,Page 37,37,ark:/21198/z1df8s0n,ark:/21198/z1f210hq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f210hq
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_038.tif,Page,Page 38,38,ark:/21198/z1df8s0n,ark:/21198/z19c8z77,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8z77
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_039.tif,Page,Page 39,39,ark:/21198/z1df8s0n,ark:/21198/z15m86ks,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m86ks
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_040.tif,Page,Page 40,40,ark:/21198/z1df8s0n,ark:/21198/z11v7fv2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7fv2
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_041.tif,Page,Page 41,41,ark:/21198/z1df8s0n,ark:/21198/z1x36zc3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36zc3
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_042.tif,Page,Page 42,42,ark:/21198/z1df8s0n,ark:/21198/z1sb66kv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb66kv
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_043.tif,Page,Page 43,43,ark:/21198/z1df8s0n,ark:/21198/z1nk5ftp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5ftp
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_044.tif,Page,Page 44,44,ark:/21198/z1df8s0n,ark:/21198/z1ht4q58,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4q58
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_045.tif,Page,Page 45,45,ark:/21198/z1df8s0n,ark:/21198/z1d52nrt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52nrt
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_046.tif,Page,Page 46,46,ark:/21198/z1df8s0n,ark:/21198/z18d1x3d,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1x3d
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_047.tif,Page,Page 47,47,ark:/21198/z1df8s0n,ark:/21198/z14n15fz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n15fz
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_048.tif,Page,Page 48,48,ark:/21198/z1df8s0n,ark:/21198/z10w0dnb,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0dnb
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_049.tif,Page,Page 49,49,ark:/21198/z1df8s0n,ark:/21198/z1w39x5t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39x5t
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_050.tif,Page,Page 50,50,ark:/21198/z1df8s0n,ark:/21198/z1rb95d1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb95d1
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_051.tif,Page,Page 51,51,ark:/21198/z1df8s0n,ark:/21198/z1mk8dr6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8dr6
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_052.tif,Page,Page 52,52,ark:/21198/z1df8s0n,ark:/21198/z1gx6cbv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6cbv
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_053.tif,Page,Page 53,53,ark:/21198/z1df8s0n,ark:/21198/z1c55mpb,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55mpb
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_054.tif,Page,Page 54,54,ark:/21198/z1df8s0n,ark:/21198/z17d4w1x,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4w1x
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_055.tif,Page,Page 55,55,ark:/21198/z1df8s0n,ark:/21198/z13n4484,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4484
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_056.tif,Page,Page 56,56,ark:/21198/z1df8s0n,ark:/21198/z1zw3mqj,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3mqj
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_057.tif,Page,Page 57,57,ark:/21198/z1df8s0n,ark:/21198/z1v42w0j,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42w0j
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_058.tif,Page,Page 58,58,ark:/21198/z1df8s0n,ark:/21198/z1qc24b3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc24b3
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_059.tif,Page,Page 59,59,ark:/21198/z1df8s0n,ark:/21198/z1kq02zs,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq02zs
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_060.tif,Page,Page 60,60,ark:/21198/z1df8s0n,ark:/21198/z1fx9bb8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9bb8
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_061.tif,Page,Page 61,61,ark:/21198/z1df8s0n,ark:/21198/z1b58kmv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58kmv
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_062.tif,Page,Page 62,62,ark:/21198/z1df8s0n,ark:/21198/z16d7tw4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7tw4
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_063.tif,Page,Page 63,63,ark:/21198/z1df8s0n,ark:/21198/z12n7339,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7339
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_064.tif,Page,Page 64,64,ark:/21198/z1df8s0n,ark:/21198/z1xw6kmm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6kmm
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_065.tif,Page,Page 65,65,ark:/21198/z1df8s0n,ark:/21198/z1t74j8g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74j8g
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_066.tif,Page,Page 66,66,ark:/21198/z1df8s0n,ark:/21198/z1pg3sjr,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3sjr
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_067.tif,Page,Page 67,67,ark:/21198/z1df8s0n,ark:/21198/z1jq31w9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq31w9
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_068.tif,Page,Page 68,68,ark:/21198/z1df8s0n,ark:/21198/z1dz297w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz297w
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_069.tif,Page,Page 69,69,ark:/21198/z1df8s0n,ark:/21198/z1961jfk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961jfk
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_070.tif,Page,Page 70,70,ark:/21198/z1df8s0n,ark:/21198/z15f0spd,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0spd
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_071.tif,Page,Page 71,71,ark:/21198/z1df8s0n,ark:/21198/z11p01z2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p01z2
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_072.tif,Page,Page 72,72,ark:/21198/z1df8s0n,ark:/21198/z1x087tz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087tz
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_073.tif,Page,Page 73,73,ark:/21198/z1df8s0n,ark:/21198/z1s77h43,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77h43
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_074.tif,Page,Page 74,74,ark:/21198/z1df8s0n,ark:/21198/z1ng6rhq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6rhq
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_075.tif,Page,Page 75,75,ark:/21198/z1df8s0n,ark:/21198/z1hq60tt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq60tt
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_076.tif,Page,Page 76,76,ark:/21198/z1df8s0n,ark:/21198/z1cz5822,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5822
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_077.tif,Page,Page 77,77,ark:/21198/z1df8s0n,ark:/21198/z1864h8r,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864h8r
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_078.tif,Page,Page 78,78,ark:/21198/z1df8s0n,ark:/21198/z14f3rj1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3rj1
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_079.tif,Page,Page 79,79,ark:/21198/z1df8s0n,ark:/21198/z10s1q71,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1q71
Masters/othermasters/DEPzanzibar/images/Vol_01/uclalsc_3682798_vol01_080.tif,Page,Page 80,80,ark:/21198/z1df8s0n,ark:/21198/z1w116r1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w116r1
