File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,volume/year,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.content,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_001.tif,Page,Page 1,1,ark:/21198/z1156hxh,ark:/21198/z1xw6kn2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6kn2
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_002.tif,Page,Page 2,2,ark:/21198/z1156hxh,ark:/21198/z1t45tz3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45tz3
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_003.tif,Page,Page 3,3,ark:/21198/z1156hxh,ark:/21198/z1pc538m,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc538m
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_004.tif,Page,Page 4,4,ark:/21198/z1156hxh,ark:/21198/z1jm4bjw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4bjw
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_005.tif,Page,Page 5,5,ark:/21198/z1156hxh,ark:/21198/z1dv3kqt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3kqt
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_006.tif,Page,Page 6,6,ark:/21198/z1156hxh,ark:/21198/z1932v0t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932v0t
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_007.tif,Page,Page 7,7,ark:/21198/z1156hxh,ark:/21198/z15f0sqv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0sqv
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_008.tif,Page,Page 8,8,ark:/21198/z1156hxh,ark:/21198/z11p020x,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p020x
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_009.tif,Page,Page 9,9,ark:/21198/z1156hxh,ark:/21198/z1ww9jkk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9jkk
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_010.tif,Page,Page 10,10,ark:/21198/z1156hxh,ark:/21198/z1s48swm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48swm
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_011.tif,Page,Page 11,11,ark:/21198/z1156hxh,ark:/21198/z1nc8247,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8247
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_012.tif,Page,Page 12,12,ark:/21198/z1156hxh,ark:/21198/z1hm7995,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7995
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_013.tif,Page,Page 13,13,ark:/21198/z1156hxh,ark:/21198/z1cv6jkf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6jkf
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_014.tif,Page,Page 14,14,ark:/21198/z1156hxh,ark:/21198/z1864h96,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864h96
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_015.tif,Page,Page 15,15,ark:/21198/z1156hxh,ark:/21198/z14f3rkg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3rkg
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_016.tif,Page,Page 16,16,ark:/21198/z1156hxh,ark:/21198/z10p30wk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p30wk
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_017.tif,Page,Page 17,17,ark:/21198/z1156hxh,ark:/21198/z1vx2hfr,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2hfr
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_018.tif,Page,Page 18,18,ark:/21198/z1156hxh,ark:/21198/z1r51rnf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51rnf
Masters/othermasters/DEPzanzibar/images/Vol_04/uclalsc_3682798_vol04_019.tif,Page,Page 19,19,ark:/21198/z1156hxh,ark:/21198/z1md10v6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md10v6
