File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,volume/year,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.content,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_001.tif,Page,Page 1,1,ark:/21198/z1059gq7,ark:/21198/z1tm9c3v,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9c3v
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_002.tif,Page,Page 2,2,ark:/21198/z1059gq7,ark:/21198/z1pv8mbp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8mbp
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_003.tif,Page,Page 3,3,ark:/21198/z1059gq7,ark:/21198/z1k37vjc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37vjc
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_004.tif,Page,Page 4,4,ark:/21198/z1059gq7,ark:/21198/z1fb73vg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb73vg
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_005.tif,Page,Page 5,5,ark:/21198/z1059gq7,ark:/21198/z19k6c5m,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6c5m
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_006.tif,Page,Page 6,6,ark:/21198/z1059gq7,ark:/21198/z15t5mgb,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5mgb
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_007.tif,Page,Page 7,7,ark:/21198/z1059gq7,ark:/21198/z1224vqg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224vqg
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_008.tif,Page,Page 8,8,ark:/21198/z1059gq7,ark:/21198/z1xd32nw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32nw
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_009.tif,Page,Page 9,9,ark:/21198/z1059gq7,ark:/21198/z1sn29x5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29x5
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_010.tif,Page,Page 10,10,ark:/21198/z1059gq7,ark:/21198/z1nw1k5d,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1k5d
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_011.tif,Page,Page 11,11,ark:/21198/z1059gq7,ark:/21198/z1j40tgf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40tgf
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_012.tif,Page,Page 12,12,ark:/21198/z1059gq7,ark:/21198/z1dc02t0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc02t0
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_013.tif,Page,Page 13,13,ark:/21198/z1059gq7,ark:/21198/z18k9b2p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k9b2p
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_014.tif,Page,Page 14,14,ark:/21198/z1059gq7,ark:/21198/z14x78r8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x78r8
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_015.tif,Page,Page 15,15,ark:/21198/z1059gq7,ark:/21198/z1156j2q,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156j2q
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_016.tif,Page,Page 16,16,ark:/21198/z1059gq7,ark:/21198/z1wd61jz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd61jz
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_017.tif,Page,Page 17,17,ark:/21198/z1059gq7,ark:/21198/z1rn58ss,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58ss
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_018.tif,Page,Page 18,18,ark:/21198/z1059gq7,ark:/21198/z1mw4j3x,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4j3x
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_019.tif,Page,Page 19,19,ark:/21198/z1059gq7,ark:/21198/z1h43sfd,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43sfd
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_020.tif,Page,Page 20,20,ark:/21198/z1059gq7,ark:/21198/z1cc31q2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc31q2
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_021.tif,Page,Page 21,21,ark:/21198/z1059gq7,ark:/21198/z17q10cm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q10cm
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_022.tif,Page,Page 22,22,ark:/21198/z1059gq7,ark:/21198/z13z07mf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z07mf
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_023.tif,Page,Page 23,23,ark:/21198/z1059gq7,ark:/21198/z1059gwg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gwg
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_024.tif,Page,Page 24,24,ark:/21198/z1059gq7,ark:/21198/z1vd90c4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd90c4
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_025.tif,Page,Page 25,25,ark:/21198/z1059gq7,ark:/21198/z1qn87q9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87q9
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_026.tif,Page,Page 26,26,ark:/21198/z1059gq7,ark:/21198/z1kw7h00,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7h00
Masters/othermasters/DEPzanzibar/images/Vol_12/uclalsc_3682798_vol12_027.tif,Page,Page 27,27,ark:/21198/z1059gq7,ark:/21198/z1g46r91,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46r91
