Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1vh7fxz,ark:/21198/z1md0vwm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0vwm
ark:/21198/z1vh7fxz,ark:/21198/z1gq8tnz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8tnz
ark:/21198/z1vh7fxz,ark:/21198/z1bz82w5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz82w5
ark:/21198/z1vh7fxz,ark:/21198/z1767b55,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767b55
ark:/21198/z1vh7fxz,ark:/21198/z13f6khb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6khb
ark:/21198/z1vh7fxz,ark:/21198/z1zp6300,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6300
ark:/21198/z1vh7fxz,ark:/21198/z1tx5b88,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5b88
ark:/21198/z1vh7fxz,ark:/21198/z1q54kgz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54kgz
ark:/21198/z1vh7fxz,ark:/21198/z1kh2j6d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2j6d
ark:/21198/z1vh7fxz,ark:/21198/z1fr1sgp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1sgp
ark:/21198/z1vh7fxz,ark:/21198/z1b011q6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b011q6
ark:/21198/z1vh7fxz,ark:/21198/z167092s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0102_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz167092s
