Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1v42n7s,ark:/21198/z12824jv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12824jv
ark:/21198/z1v42n7s,ark:/21198/z1xh1n5x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1n5x
ark:/21198/z1v42n7s,ark:/21198/z1sr0wf6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0wf6
ark:/21198/z1v42n7s,ark:/21198/z1p004n8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p004n8
ark:/21198/z1v42n7s,ark:/21198/z1j69cv3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69cv3
ark:/21198/z1v42n7s,ark:/21198/z1df8n4s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8n4s
ark:/21198/z1v42n7s,ark:/21198/z18p7whd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7whd
ark:/21198/z1v42n7s,ark:/21198/z1515v6q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515v6q
ark:/21198/z1v42n7s,ark:/21198/z11853j8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11853j8
ark:/21198/z1v42n7s,ark:/21198/z1wh4m20,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4m20
ark:/21198/z1v42n7s,ark:/21198/z1rr3v7x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3v7x
ark:/21198/z1v42n7s,ark:/21198/z1n033gf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n033gf
ark:/21198/z1v42n7s,ark:/21198/z1h72bs5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72bs5
ark:/21198/z1v42n7s,ark:/21198/z1cg1m4r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1m4r
ark:/21198/z1v42n7s,ark:/21198/z17s9jqf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9jqf
ark:/21198/z1v42n7s,ark:/21198/z1418t3s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418t3s
ark:/21198/z1v42n7s,ark:/21198/z10882b0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0056_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10882b0
