Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1vd8rg6,ark:/21198/z1zp631f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp631f
ark:/21198/z1vd8rg6,ark:/21198/z1tx5bb5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5bb5
ark:/21198/z1vd8rg6,ark:/21198/z1q8391g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8391g
ark:/21198/z1vd8rg6,ark:/21198/z1kh2j89,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2j89
ark:/21198/z1vd8rg6,ark:/21198/z1fr1sh4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1sh4
ark:/21198/z1vd8rg6,ark:/21198/z1b011rn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b011rn
ark:/21198/z1vd8rg6,ark:/21198/z1670937,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670937
ark:/21198/z1vd8rg6,ark:/21198/z12f9jcz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9jcz
ark:/21198/z1vd8rg6,ark:/21198/z1xp91v6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp91v6
ark:/21198/z1vd8rg6,ark:/21198/z1t170md,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t170md
ark:/21198/z1vd8rg6,ark:/21198/z1p867v7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p867v7
ark:/21198/z1vd8rg6,ark:/21198/z1jh5h21,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5h21
ark:/21198/z1vd8rg6,ark:/21198/z1dr4rcr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4rcr
ark:/21198/z1vd8rg6,ark:/21198/z19040p5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19040p5
ark:/21198/z1vd8rg6,ark:/21198/z15737zf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15737zf
ark:/21198/z1vd8rg6,ark:/21198/z11g2h6p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2h6p
ark:/21198/z1vd8rg6,ark:/21198/z1wt0q55,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0q55
ark:/21198/z1vd8rg6,ark:/21198/z1s19zf6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0133_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19zf6
