"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_001.tif","Page","Page 1","1","ark:/21198/z14q9xj4","ark:/21198/z1jt1t0f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1t0f"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_002.tif","Page","Page 2","2","ark:/21198/z14q9xj4","ark:/21198/z1f2128d","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f2128d"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_003.tif","Page","Page 3","3","ark:/21198/z14q9xj4","ark:/21198/z19909mk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19909mk"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_004.tif","Page","Page 4","4","ark:/21198/z14q9xj4","ark:/21198/z15h9jvv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9jvv"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_005.tif","Page","Page 5","5","ark:/21198/z14q9xj4","ark:/21198/z11r8t4j","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8t4j"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_006.tif","Page","Page 6","6","ark:/21198/z14q9xj4","ark:/21198/z1x3713q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x3713q"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_007.tif","Page","Page 7","7","ark:/21198/z14q9xj4","ark:/21198/z1sb68bj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb68bj"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_008.tif","Page","Page 8","8","ark:/21198/z14q9xj4","ark:/21198/z1nk5hmt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5hmt"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_009.tif","Page","Page 9","9","ark:/21198/z14q9xj4","ark:/21198/z1ht4rxj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4rxj"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_010.tif","Page","Page 10","10","ark:/21198/z14q9xj4","ark:/21198/z1d2417c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d2417c"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_011.tif","Page","Page 11","11","ark:/21198/z14q9xj4","ark:/21198/z18938hn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18938hn"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_012.tif","Page","Page 12","12","ark:/21198/z14q9xj4","ark:/21198/z14j2hrg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2hrg"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_013.tif","Page","Page 13","13","ark:/21198/z14q9xj4","ark:/21198/z10w0gck","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0gck"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_014.tif","Page","Page 14","14","ark:/21198/z14q9xj4","ark:/21198/z1w39zx3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39zx3"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_015.tif","Page","Page 15","15","ark:/21198/z14q9xj4","ark:/21198/z1rb975q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb975q"
"Masters/othermasters/DEPdialectica/images/ihc_dialectica_194205-194206_016.tif","Page","Page 16","16","ark:/21198/z14q9xj4","ark:/21198/z1mk8ggf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8ggf"
