"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Creator","Contributor","Publisher","Publisher.place","volume/year","issue","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Medium","Insitution/Repository","collection name","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_Rosina_Ngwakwane_001.tif","Page","Page 1","1","ark:/21198/z1v71kf9","ark:/21198/z19p52f4","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p52f4",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_Rosina_Ngwakwane_002.tif","Page","Page 2","2","ark:/21198/z1v71kf9","ark:/21198/z15x49s9","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x49s9",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_Rosina_Ngwakwane_003.tif","Page","Page 3","3","ark:/21198/z1v71kf9","ark:/21198/z1253k3r","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253k3r",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_Rosina_Ngwakwane_004.tif","Page","Page 4","4","ark:/21198/z1v71kf9","ark:/21198/z1xd32jj","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32jj",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_Rosina_Ngwakwane_005.tif","Page","Page 5","5","ark:/21198/z1v71kf9","ark:/21198/z1sn29sc","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29sc",""
