"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Creator","Contributor","Publisher","Publisher.place","volume/year","issue","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Medium","Insitution/Repository","collection name","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_2011-08_44_001.tif","Page","Page 1","1","ark:/21198/z1gx6c9d","ark:/21198/z10c6wms","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6wms",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_2011-08_44_002.tif","Page","Page 2","2","ark:/21198/z1gx6c9d","ark:/21198/z1vm6d4w","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6d4w",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_2011-08_44_003.tif","Page","Page 3","3","ark:/21198/z1gx6c9d","ark:/21198/z1qv5nd5","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5nd5",""
"Masters/othermasters/DEPsouthafrica/sa_embroideries/images/tiffs/sa_embroidery_2011-08_44_004.tif","Page","Page 4","4","ark:/21198/z1gx6c9d","ark:/21198/z1m34wkd","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34wkd",""
