"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6jv","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6jv-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6jv"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6kc","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6kc-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6kc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6mw","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6mw-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6mw"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6nd","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6nd-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6nd"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6px","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6px-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6px"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6qf","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6qf-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6qf"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6rz","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6rz-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6rz"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6sg","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6sg-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6sg"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6t0","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6t0-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6t0"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6vh","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6vh-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6vh"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6w1","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6w1-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6w1"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6xj","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6xj-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6xj"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf6z2","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf6z2-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf6z2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf702","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf702-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf702"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf71k","ark:/21198/zz000sf6br","2","Completed","","Page","connexxus/images/masters/21198-zz000sf71k-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf71k"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf73m","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf73m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf73m"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf7tg","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf7tg-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf7tg"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf7v0","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf7v0-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf7v0"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf7wh","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf7wh-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf7wh"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf7x1","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf7x1-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf7x1"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf7zj","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf7zj-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf7zj"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf80j","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf80j-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf80j"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf812","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf812-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf812"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf82k","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf82k-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf82k"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf833","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf833-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf833"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf84m","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf84m-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf84m"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf854","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf854-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf854"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf86n","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf86n-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf86n"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf875","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf875-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf875"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf88p","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf88p-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf88p"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf896","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf896-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf896"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf8bq","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf8bq-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf8bq"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf8c7","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf8c7-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf8c7"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf8dr","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf8dr-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf8dr"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf8f8","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf8f8-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf8f8"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sf8gs","ark:/21198/zz000sf723","2","Completed","","Page","connexxus/images/masters/21198-zz000sf8gs-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sf8gs"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfk60","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfk60-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfk60"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfk7h","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfk7h-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfk7h"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfk81","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfk81-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfk81"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfk9j","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfk9j-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfk9j"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkb2","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkb2-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkb2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkck","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkck-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkck"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkd3","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkd3-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkd3"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkfm","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkfm-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkfm"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkg4","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkg4-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkg4"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkhn","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkhn-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkhn"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkj5","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkj5-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkj5"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkkp","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkkp-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkkp"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkm6","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkm6-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkm6"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfknq","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfknq-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfknq"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkp7","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkp7-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkp7"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkqr","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkqr-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkqr"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkr8","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkr8-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkr8"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkss","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkss-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkss"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkt9","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkt9-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkt9"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkvt","ark:/21198/zz000sfk5g","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkvt-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkvt"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkxv","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkxv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkxv"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfkzc","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfkzc-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfkzc"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm0c","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm0c-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm0c"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm1w","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm1w-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm1w"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm2d","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm2d-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm2d"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm3x","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm3x-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm3x"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm4f","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm4f-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm4f"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm5z","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm5z-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm5z"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm6g","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm6g-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm6g"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm70","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm70-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm70"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm8h","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm8h-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm8h"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfm91","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfm91-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfm91"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmbj","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmbj-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmbj"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmc2","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmc2-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmc2"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmdk","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmdk-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmdk"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmf3","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmf3-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmf3"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmgm","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmgm-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmgm"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmh4","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmh4-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmh4"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmjn","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmjn-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmjn"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmk5","ark:/21198/zz000sfkwb","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmk5-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmk5"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmn6","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmn6-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmn6"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmpq","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmpq-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmpq"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfmq7","ark:/21198/zz000sfmmp","2","Completed","","Page","connexxus/images/masters/21198-zz000sfmq7-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfmq7"
