"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z12v43q9","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_025.tif","25","","","","","","Page 25","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v43q9",""
"Iranian National Baha'i Archives","ark:/21198/z1z629m6","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_026.tif","26","","","","","","Page 26","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z629m6",""
"Iranian National Baha'i Archives","ark:/21198/z1tf1jzc","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_027.tif","27","","","","","","Page 27","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1jzc",""
"Iranian National Baha'i Archives","ark:/21198/z1pp0tbd","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_028.tif","28","","","","","","Page 28","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0tbd",""
"Iranian National Baha'i Archives","ark:/21198/z1jx02j5","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_029.tif","29","","","","","","Page 29","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx02j5",""
"Iranian National Baha'i Archives","ark:/21198/z1f499r9","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_030.tif","30","","","","","","Page 30","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f499r9",""
"Iranian National Baha'i Archives","ark:/21198/z19c8k0j","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_031.tif","31","","","","","","Page 31","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8k0j",""
"Iranian National Baha'i Archives","ark:/21198/z15m7tbq","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_032.tif","32","","","","","","Page 32","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7tbq",""
"Iranian National Baha'i Archives","ark:/21198/z11z5rzd","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_033.tif","33","","","","","","Page 33","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5rzd",""
"Iranian National Baha'i Archives","ark:/21198/z1x658jq","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_034.tif","34","","","","","","Page 34","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x658jq",""
"Iranian National Baha'i Archives","ark:/21198/z1sf4hvf","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_035.tif","35","","","","","","Page 35","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4hvf",""
"Iranian National Baha'i Archives","ark:/21198/z1np3s1s","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_036.tif","36","","","","","","Page 36","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3s1s",""
"Iranian National Baha'i Archives","ark:/21198/z1hx317j","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_037.tif","37","","","","","","Page 37","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx317j",""
"Iranian National Baha'i Archives","ark:/21198/z1d528h4","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_038.tif","38","","","","","","Page 38","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d528h4",""
"Iranian National Baha'i Archives","ark:/21198/z18d1hv9","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_039.tif","39","","","","","","Page 39","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1hv9",""
"Iranian National Baha'i Archives","ark:/21198/z14q9gjr","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_040.tif","40","","","","","","Page 40","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9gjr",""
"Iranian National Baha'i Archives","ark:/21198/z10z8qxc","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_041.tif","41","","","","","","Page 41","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8qxc",""
"Iranian National Baha'i Archives","ark:/21198/z1w687db","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_042.tif","42","","","","","","Page 42","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w687db",""
"Iranian National Baha'i Archives","ark:/21198/z1rf7gn5","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_043.tif","43","","","","","","Page 43","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7gn5",""
"Iranian National Baha'i Archives","ark:/21198/z1mp6qt3","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_044.tif","44","","","","","","Page 44","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6qt3",""
"Iranian National Baha'i Archives","ark:/21198/z1gx6035","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_045.tif","45","","","","","","Page 45","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6035",""
"Iranian National Baha'i Archives","ark:/21198/z1c557fn","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_046.tif","46","","","","","","Page 46","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c557fn",""
"Iranian National Baha'i Archives","ark:/21198/z17h3653","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_047.tif","47","","","","","","Page 47","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3653",""
"Iranian National Baha'i Archives","ark:/21198/z13r2fh8","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_048.tif","48","","","","","","Page 48","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2fh8",""
"Iranian National Baha'i Archives","ark:/21198/z1001psv","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_049.tif","49","","","","","","Page 49","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001psv",""
"Iranian National Baha'i Archives","ark:/21198/z1v7166m","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_050.tif","50","","","","","","Page 50","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v7166m",""
"Iranian National Baha'i Archives","ark:/21198/z1qg0fff","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_051.tif","51","","","","","","Page 51","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0fff",""
"Iranian National Baha'i Archives","ark:/21198/z1kp9pq5","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_052.tif","52","","","","","","Page 52","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9pq5",""
"Iranian National Baha'i Archives","ark:/21198/z1fx8z36","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_053.tif","53","","","","","","Page 53","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8z36",""
"Iranian National Baha'i Archives","ark:/21198/z1b86wq6","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_054.tif","54","","","","","","Page 54","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86wq6",""
"Iranian National Baha'i Archives","ark:/21198/z16h6525","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_055.tif","55","","","","","","Page 55","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6525",""
"Iranian National Baha'i Archives","ark:/21198/z12r5dbf","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_056.tif","56","","","","","","Page 56","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5dbf",""
"Iranian National Baha'i Archives","ark:/21198/z1z04wrq","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_057.tif","57","","","","","","Page 57","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04wrq",""
"Iranian National Baha'i Archives","ark:/21198/z1t7450b","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_058.tif","58","","","","","","Page 58","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t7450b",""
"Iranian National Baha'i Archives","ark:/21198/z1pg3d8m","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_059.tif","59","","","","","","Page 59","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3d8m",""
"Iranian National Baha'i Archives","ark:/21198/z1jq2nms","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_060.tif","60","","","","","","Page 60","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2nms",""
"Iranian National Baha'i Archives","ark:/21198/z1f20m8n","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_061.tif","61","","","","","","Page 61","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20m8n",""
"Iranian National Baha'i Archives","ark:/21198/z1989vnq","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_062.tif","62","","","","","","Page 62","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989vnq",""
"Iranian National Baha'i Archives","ark:/21198/z15h93wx","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_063.tif","63","","","","","","Page 63","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h93wx",""
"Iranian National Baha'i Archives","ark:/21198/z11r8c3q","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_064.tif","64","","","","","","Page 64","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8c3q",""
"Iranian National Baha'i Archives","ark:/21198/z1x07vkw","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_065.tif","65","","","","","","Page 65","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07vkw",""
"Iranian National Baha'i Archives","ark:/21198/z1s773vj","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_066.tif","66","","","","","","Page 66","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s773vj",""
"Iranian National Baha'i Archives","ark:/21198/z1ng6c7k","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_067.tif","67","","","","","","Page 67","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6c7k",""
"Iranian National Baha'i Archives","ark:/21198/z1ht49x5","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_068.tif","68","","","","","","Page 68","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht49x5",""
"Iranian National Baha'i Archives","ark:/21198/z1d23k82","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_069.tif","69","","","","","","Page 69","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23k82",""
"Iranian National Baha'i Archives","ark:/21198/z1892tjb","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_070.tif","70","","","","","","Page 70","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892tjb",""
"Iranian National Baha'i Archives","ark:/21198/z14j22qn","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_071.tif","71","","","","","","Page 71","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j22qn",""
"Iranian National Baha'i Archives","ark:/21198/z10s19zg","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_072.tif","72","","","","","","Page 72","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s19zg",""
"Iranian National Baha'i Archives","ark:/21198/z1w10tgh","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_073.tif","73","","","","","","Page 73","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10tgh",""
"Iranian National Baha'i Archives","ark:/21198/z1r802vh","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_074.tif","74","","","","","","Page 74","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r802vh",""
"Iranian National Baha'i Archives","ark:/21198/z1mk81g2","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_075.tif","75","","","","","","Page 75","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk81g2",""
"Iranian National Baha'i Archives","ark:/21198/z1gt78t7","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_076.tif","76","","","","","","Page 76","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt78t7",""
"Iranian National Baha'i Archives","ark:/21198/z1c26j2s","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_077.tif","77","","","","","","Page 77","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26j2s",""
"Iranian National Baha'i Archives","ark:/21198/z1795s7q","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_078.tif","78","","","","","","Page 78","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795s7q",""
"Iranian National Baha'i Archives","ark:/21198/z13j51hc","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_079.tif","79","","","","","","Page 79","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j51hc",""
"Iranian National Baha'i Archives","ark:/21198/z1zs4j30","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_080.tif","80","","","","","","Page 80","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4j30",""
"Iranian National Baha'i Archives","ark:/21198/z1v13sfg","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_081.tif","81","","","","","","Page 81","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13sfg",""
"Iranian National Baha'i Archives","ark:/21198/z1qc1r2k","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_082.tif","82","","","","","","Page 82","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1r2k",""
"Iranian National Baha'i Archives","ark:/21198/z1km10fk","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_083.tif","83","","","","","","Page 83","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km10fk",""
"Iranian National Baha'i Archives","ark:/21198/z1fv07nz","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_084.tif","84","","","","","","Page 84","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv07nz",""
"Iranian National Baha'i Archives","ark:/21198/z1b29gv3","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_085.tif","85","","","","","","Page 85","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29gv3",""
"Iranian National Baha'i Archives","ark:/21198/z1698r3b","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_086.tif","86","","","","","","Page 86","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698r3b",""
"Iranian National Baha'i Archives","ark:/21198/z12j80df","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_087.tif","87","","","","","","Page 87","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j80df",""
"Iranian National Baha'i Archives","ark:/21198/z1xs7h1h","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_088.tif","88","","","","","","Page 88","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7h1h",""
"Iranian National Baha'i Archives","ark:/21198/z1t45fpz","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_089.tif","89","","","","","","Page 89","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45fpz",""
"Iranian National Baha'i Archives","ark:/21198/z1pc4q1j","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_090.tif","90","","","","","","Page 90","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4q1j",""
"Iranian National Baha'i Archives","ark:/21198/z1jm3z9t","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_091.tif","91","","","","","","Page 91","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3z9t",""
"Iranian National Baha'i Archives","ark:/21198/z1dv36g4","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_092.tif","92","","","","","","Page 92","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv36g4",""
"Iranian National Baha'i Archives","ark:/21198/z1932frq","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_093.tif","93","","","","","","Page 93","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932frq",""
"Iranian National Baha'i Archives","ark:/21198/z15b1q39","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_094.tif","94","","","","","","Page 94","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1q39",""
"Iranian National Baha'i Archives","ark:/21198/z11n9np0","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_095.tif","95","","","","","","Page 95","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9np0",""
"Iranian National Baha'i Archives","ark:/21198/z1ww959f","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_096.tif","96","","","","","","Page 96","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww959f",""
"Iranian National Baha'i Archives","ark:/21198/z1s48dnx","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_097.tif","97","","","","","","Page 97","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48dnx",""
"Iranian National Baha'i Archives","ark:/21198/z1nc7nv9","ark:/21198/zz002h5xgt","","","Page","inba/image/21198-zz002h5xgt-1-master_098.tif","98","","","","","","Page 98","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7nv9",""
