"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z18s6b4h","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_019.tif","19","","","","","","Page 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6b4h",""
"Iranian National Baha'i Archives","ark:/21198/z1515kfj","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_020.tif","20","","","","","","Page 20","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515kfj",""
"Iranian National Baha'i Archives","ark:/21198/z1184tr8","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_021.tif","21","","","","","","Page 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184tr8",""
"Iranian National Baha'i Archives","ark:/21198/z1wh4b8c","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_022.tif","22","","","","","","Page 22","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4b8c",""
"Iranian National Baha'i Archives","ark:/21198/z1rr3kf9","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_023.tif","23","","","","","","Page 23","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3kf9",""
"Iranian National Baha'i Archives","ark:/21198/z1n02tqw","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_024.tif","24","","","","","","Page 24","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02tqw",""
"Iranian National Baha'i Archives","ark:/21198/z1hb0sdw","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_025.tif","25","","","","","","Page 25","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0sdw",""
"Iranian National Baha'i Archives","ark:/21198/z1ck01pj","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_026.tif","26","","","","","","Page 26","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck01pj",""
"Iranian National Baha'i Archives","ark:/21198/z17s98z8","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_027.tif","27","","","","","","Page 27","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s98z8",""
"Iranian National Baha'i Archives","ark:/21198/z1418j95","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_028.tif","28","","","","","","Page 28","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418j95",""
"Iranian National Baha'i Archives","ark:/21198/z1087sj0","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_029.tif","29","","","","","","Page 29","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087sj0",""
"Iranian National Baha'i Archives","ark:/21198/z1vh7923","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_030.tif","30","","","","","","Page 30","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7923",""
"Iranian National Baha'i Archives","ark:/21198/z1qr6jbc","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_031.tif","31","","","","","","Page 31","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6jbc",""
"Iranian National Baha'i Archives","ark:/21198/z1m34gxx","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_032.tif","32","","","","","","Page 32","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34gxx",""
"Iranian National Baha'i Archives","ark:/21198/z1gb3r72","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_033.tif","33","","","","","","Page 33","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3r72",""
"Iranian National Baha'i Archives","ark:/21198/z1bk30j5","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_034.tif","34","","","","","","Page 34","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk30j5",""
"Iranian National Baha'i Archives","ark:/21198/z16t27wb","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_035.tif","35","","","","","","Page 35","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t27wb",""
"Iranian National Baha'i Archives","ark:/21198/z1321h4w","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_036.tif","36","","","","","","Page 36","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321h4w",""
"Iranian National Baha'i Archives","ark:/21198/z1z910m4","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_037.tif","37","","","","","","Page 37","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z910m4",""
"Iranian National Baha'i Archives","ark:/21198/z1tj07wd","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_038.tif","38","","","","","","Page 38","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj07wd",""
"Iranian National Baha'i Archives","ark:/21198/z1pv86kv","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_039.tif","39","","","","","","Page 39","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv86kv",""
"Iranian National Baha'i Archives","ark:/21198/z1k37fvf","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_040.tif","40","","","","","","Page 40","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37fvf",""
"Iranian National Baha'i Archives","ark:/21198/z1fb6q5k","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_041.tif","41","","","","","","Page 41","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6q5k",""
"Iranian National Baha'i Archives","ark:/21198/z19k5zg9","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_042.tif","42","","","","","","Page 42","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5zg9",""
"Iranian National Baha'i Archives","ark:/21198/z15t56rz","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_043.tif","43","","","","","","Page 43","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t56rz",""
"Iranian National Baha'i Archives","ark:/21198/z1224g0h","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_044.tif","44","","","","","","Page 44","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224g0h",""
"Iranian National Baha'i Archives","ark:/21198/z1xd2nwp","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_045.tif","45","","","","","","Page 45","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2nwp",""
"Iranian National Baha'i Archives","ark:/21198/z1sn1x5c","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_046.tif","46","","","","","","Page 46","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1x5c",""
"Iranian National Baha'i Archives","ark:/21198/z1nw15gg","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_047.tif","47","","","","","","Page 47","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw15gg",""
"Iranian National Baha'i Archives","ark:/21198/z1j40dsh","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_048.tif","48","","","","","","Page 48","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40dsh",""
"Iranian National Baha'i Archives","ark:/21198/z1db9p4j","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_049.tif","49","","","","","","Page 49","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9p4j",""
"Iranian National Baha'i Archives","ark:/21198/z18k8xbx","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_050.tif","50","","","","","","Page 50","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8xbx",""
"Iranian National Baha'i Archives","ark:/21198/z14t85mk","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_051.tif","51","","","","","","Page 51","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t85mk",""
"Iranian National Baha'i Archives","ark:/21198/z115648f","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_052.tif","52","","","","","","Page 52","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz115648f",""
"Iranian National Baha'i Archives","ark:/21198/z1wd5mr9","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_053.tif","53","","","","","","Page 53","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5mr9",""
"Iranian National Baha'i Archives","ark:/21198/z1rn4w2f","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_054.tif","54","","","","","","Page 54","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4w2f",""
"Iranian National Baha'i Archives","ark:/21198/z1mw44cj","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_055.tif","55","","","","","","Page 55","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw44cj",""
"Iranian National Baha'i Archives","ark:/21198/z1h43cq1","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_056.tif","56","","","","","","Page 56","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43cq1",""
"Iranian National Baha'i Archives","ark:/21198/z1cc2mzv","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_057.tif","57","","","","","","Page 57","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2mzv",""
"Iranian National Baha'i Archives","ark:/21198/z17m1w5n","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_058.tif","58","","","","","","Page 58","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m1w5n",""
"Iranian National Baha'i Archives","ark:/21198/z13x9tw4","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_059.tif","59","","","","","","Page 59","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9tw4",""
"Iranian National Baha'i Archives","ark:/21198/z105935h","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_060.tif","60","","","","","","Page 60","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz105935h",""
"Iranian National Baha'i Archives","ark:/21198/z1vd8kpt","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_061.tif","61","","","","","","Page 61","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8kpt",""
"Iranian National Baha'i Archives","ark:/21198/z1qn7v1d","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_062.tif","62","","","","","","Page 62","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7v1d",""
"Iranian National Baha'i Archives","ark:/21198/z1kw7392","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_063.tif","63","","","","","","Page 63","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7392",""
"Iranian National Baha'i Archives","ark:/21198/z1g46bj6","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_064.tif","64","","","","","","Page 64","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46bj6",""
"Iranian National Baha'i Archives","ark:/21198/z1bc5krk","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_065.tif","65","","","","","","Page 65","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5krk",""
"Iranian National Baha'i Archives","ark:/21198/z16q3jg1","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_066.tif","66","","","","","","Page 66","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3jg1",""
"Iranian National Baha'i Archives","ark:/21198/z12z2sr9","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_067.tif","67","","","","","","Page 67","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2sr9",""
"Iranian National Baha'i Archives","ark:/21198/z1z6298q","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_068.tif","68","","","","","","Page 68","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z6298q",""
"Iranian National Baha'i Archives","ark:/21198/z1tf1jkf","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_069.tif","69","","","","","","Page 69","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1jkf",""
"Iranian National Baha'i Archives","ark:/21198/z1pp0sxm","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_070.tif","70","","","","","","Page 70","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0sxm",""
"Iranian National Baha'i Archives","ark:/21198/z1jx024s","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_071.tif","71","","","","","","Page 71","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx024s",""
"Iranian National Baha'i Archives","ark:/21198/z1f499cc","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_072.tif","72","","","","","","Page 72","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f499cc",""
"Iranian National Baha'i Archives","ark:/21198/z19g782c","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_073.tif","73","","","","","","Page 73","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g782c",""
"Iranian National Baha'i Archives","ark:/21198/z15q6h96","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_074.tif","74","","","","","","Page 74","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6h96",""
"Iranian National Baha'i Archives","ark:/21198/z11z5rmx","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_075.tif","75","","","","","","Page 75","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5rmx",""
"Iranian National Baha'i Archives","ark:/21198/z1x6585s","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_076.tif","76","","","","","","Page 76","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x6585s",""
"Iranian National Baha'i Archives","ark:/21198/z1sf4hf2","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_077.tif","77","","","","","","Page 77","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4hf2",""
"Iranian National Baha'i Archives","ark:/21198/z1np3rm0","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_078.tif","78","","","","","","Page 78","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3rm0",""
"Iranian National Baha'i Archives","ark:/21198/z1hx30v6","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_079.tif","79","","","","","","Page 79","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx30v6",""
"Iranian National Baha'i Archives","ark:/21198/z1d80zng","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_080.tif","80","","","","","","Page 80","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80zng",""
"Iranian National Baha'i Archives","ark:/21198/z18h06x4","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_081.tif","81","","","","","","Page 81","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h06x4",""
"Iranian National Baha'i Archives","ark:/21198/z14q9g68","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_082.tif","82","","","","","","Page 82","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9g68",""
"Iranian National Baha'i Archives","ark:/21198/z10z8qjf","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_083.tif","83","","","","","","Page 83","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8qjf",""
"Iranian National Baha'i Archives","ark:/21198/z1w6871d","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_084.tif","84","","","","","","Page 84","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w6871d",""
"Iranian National Baha'i Archives","ark:/21198/z1rf7g87","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_085.tif","85","","","","","","Page 85","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7g87",""
"Iranian National Baha'i Archives","ark:/21198/z1mp6qgm","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_086.tif","86","","","","","","Page 86","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6qgm",""
"Iranian National Baha'i Archives","ark:/21198/z1h14p7t","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_087.tif","87","","","","","","Page 87","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14p7t",""
"Iranian National Baha'i Archives","ark:/21198/z1c83xh3","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_088.tif","88","","","","","","Page 88","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83xh3",""
"Iranian National Baha'i Archives","ark:/21198/z17h35sr","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_089.tif","89","","","","","","Page 89","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h35sr",""
"Iranian National Baha'i Archives","ark:/21198/z13r2f3w","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_090.tif","90","","","","","","Page 90","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2f3w",""
"Iranian National Baha'i Archives","ark:/21198/z1001pcg","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_091.tif","91","","","","","","Page 91","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pcg",""
"Iranian National Baha'i Archives","ark:/21198/z1v715t8","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_092.tif","92","","","","","","Page 92","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v715t8",""
"Iranian National Baha'i Archives","ark:/21198/z1qg0f3z","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_093.tif","93","","","","","","Page 93","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0f3z",""
"Iranian National Baha'i Archives","ark:/21198/z1ks8crj","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_094.tif","94","","","","","","Page 94","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8crj",""
"Iranian National Baha'i Archives","ark:/21198/z1g17n1j","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_095.tif","95","","","","","","Page 95","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17n1j",""
"Iranian National Baha'i Archives","ark:/21198/z1b86wb8","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_096.tif","96","","","","","","Page 96","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86wb8",""
"Iranian National Baha'i Archives","ark:/21198/z16h64nc","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_097.tif","97","","","","","","Page 97","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h64nc",""
"Iranian National Baha'i Archives","ark:/21198/z12r5cxn","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_098.tif","98","","","","","","Page 98","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5cxn",""
"Iranian National Baha'i Archives","ark:/21198/z1z04wcs","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_099.tif","99","","","","","","Page 99","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04wcs",""
"Iranian National Baha'i Archives","ark:/21198/z1t744nf","ark:/21198/zz002h5wth","","","Page","inba/image/21198-zz002h5wth-1-master_100.tif","100","","","","","","Page 100","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t744nf",""
