"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1hm6x6w","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6x6w",""
"Iranian National Baha'i Archives","ark:/21198/z1cv65gj","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv65gj",""
"Iranian National Baha'i Archives","ark:/21198/z1835dsk","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835dsk",""
"Iranian National Baha'i Archives","ark:/21198/z14b4p3q","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4p3q",""
"Iranian National Baha'i Archives","ark:/21198/z10k3xdf","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k3xdf",""
"Iranian National Baha'i Archives","ark:/21198/z1vx24bv","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx24bv",""
"Iranian National Baha'i Archives","ark:/21198/z1r51ck0","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51ck0",""
"Iranian National Baha'i Archives","ark:/21198/z1md0msc","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0msc",""
"Iranian National Baha'i Archives","ark:/21198/z1gm9w12","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9w12",""
"Iranian National Baha'i Archives","ark:/21198/z1bv94cm","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv94cm",""
"Iranian National Baha'i Archives","ark:/21198/z1738cpn","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738cpn",""
"Iranian National Baha'i Archives","ark:/21198/z13b7mxg","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7mxg",""
"Iranian National Baha'i Archives","ark:/21198/z1zp5txd","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5txd",""
"Iranian National Baha'i Archives","ark:/21198/z1tx536g","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx536g",""
"Iranian National Baha'i Archives","ark:/21198/z1q54bcq","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54bcq",""
"Iranian National Baha'i Archives","ark:/21198/z1kd3kn0","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3kn0",""
"Iranian National Baha'i Archives","ark:/21198/z1fn2tzq","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2tzq",""
"Iranian National Baha'i Archives","ark:/21198/z19w239p","ark:/21198/zz002h5xrz","","","Page","inba/image/21198-zz002h5xrz-1-master_018.tif","18","","","","","","Page 18","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w239p",""
