"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1sf4hnr","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4hnr",""
"Iranian National Baha'i Archives","ark:/21198/z1np3rtp","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3rtp",""
"Iranian National Baha'i Archives","ark:/21198/z1hx3129","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3129",""
"Iranian National Baha'i Archives","ark:/21198/z1d528cb","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d528cb",""
"Iranian National Baha'i Archives","ark:/21198/z18h073s","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h073s",""
"Iranian National Baha'i Archives","ark:/21198/z14q9gdz","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9gdz",""
"Iranian National Baha'i Archives","ark:/21198/z10z8qr4","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8qr4",""
"Iranian National Baha'i Archives","ark:/21198/z1w68773","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68773",""
"Iranian National Baha'i Archives","ark:/21198/z1rf7ggx","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7ggx",""
"Iranian National Baha'i Archives","ark:/21198/z1mp6qp9","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6qp9",""
"Iranian National Baha'i Archives","ark:/21198/z1h14pfh","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14pfh",""
"Iranian National Baha'i Archives","ark:/21198/z1c83xqs","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83xqs",""
"Iranian National Baha'i Archives","ark:/21198/z17h3619","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3619",""
"Iranian National Baha'i Archives","ark:/21198/z13r2fb1","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2fb1",""
"Iranian National Baha'i Archives","ark:/21198/z1001pmm","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pmm",""
"Iranian National Baha'i Archives","ark:/21198/z1v7161c","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v7161c",""
"Iranian National Baha'i Archives","ark:/21198/z1qg0f9n","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0f9n",""
"Iranian National Baha'i Archives","ark:/21198/z1ks8cz7","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_018.tif","18","","","","","","Page 18","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8cz7",""
"Iranian National Baha'i Archives","ark:/21198/z1g17n77","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_019.tif","19","","","","","","Page 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17n77",""
"Iranian National Baha'i Archives","ark:/21198/z1b86wkd","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_020.tif","20","","","","","","Page 20","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86wkd",""
"Iranian National Baha'i Archives","ark:/21198/z16h64wh","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_021.tif","21","","","","","","Page 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h64wh",""
"Iranian National Baha'i Archives","ark:/21198/z12r5d56","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_022.tif","22","","","","","","Page 22","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5d56",""
"Iranian National Baha'i Archives","ark:/21198/z1z04wkg","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_023.tif","23","","","","","","Page 23","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04wkg",""
"Iranian National Baha'i Archives","ark:/21198/z1t744v4","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_024.tif","24","","","","","","Page 24","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t744v4",""
"Iranian National Baha'i Archives","ark:/21198/z1pk23kk","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_025.tif","25","","","","","","Page 25","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk23kk",""
"Iranian National Baha'i Archives","ark:/21198/z1jt1bvv","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_026.tif","26","","","","","","Page 26","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1bvv",""
"Iranian National Baha'i Archives","ark:/21198/z1f20m4v","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_027.tif","27","","","","","","Page 27","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20m4v",""
"Iranian National Baha'i Archives","ark:/21198/z1989vgg","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_028.tif","28","","","","","","Page 28","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989vgg",""
"Iranian National Baha'i Archives","ark:/21198/z15h93qp","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_029.tif","29","","","","","","Page 29","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h93qp",""
"Iranian National Baha'i Archives","ark:/21198/z11r8bx2","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_030.tif","30","","","","","","Page 30","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8bx2",""
"Iranian National Baha'i Archives","ark:/21198/z1x07vf3","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_031.tif","31","","","","","","Page 31","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07vf3",""
"Iranian National Baha'i Archives","ark:/21198/z1sb5t5j","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_032.tif","32","","","","","","Page 32","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5t5j",""
"Iranian National Baha'i Archives","ark:/21198/z1nk52gn","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_033.tif","33","","","","","","Page 33","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk52gn",""
"Iranian National Baha'i Archives","ark:/21198/z1ht49sc","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_034.tif","34","","","","","","Page 34","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht49sc",""
"Iranian National Baha'i Archives","ark:/21198/z1d23k3t","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_035.tif","35","","","","","","Page 35","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23k3t",""
"Iranian National Baha'i Archives","ark:/21198/z1892tc3","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_036.tif","36","","","","","","Page 36","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892tc3",""
"Iranian National Baha'i Archives","ark:/21198/z14j22jd","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_037.tif","37","","","","","","Page 37","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j22jd",""
"Iranian National Baha'i Archives","ark:/21198/z10s19tp","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_038.tif","38","","","","","","Page 38","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s19tp",""
"Iranian National Baha'i Archives","ark:/21198/z1w39hrg","ark:/21198/zz002h5x76","","","Page","inba/image/21198-zz002h5x76-1-master_039.tif","39","","","","","","Page 39","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39hrg",""
