"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1b586qn","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b586qn",""
"Iranian National Baha'i Archives","ark:/21198/z16d7g0b","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7g0b",""
"Iranian National Baha'i Archives","ark:/21198/z12r5dpx","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5dpx",""
"Iranian National Baha'i Archives","ark:/21198/z1z04x42","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04x42",""
"Iranian National Baha'i Archives","ark:/21198/z1t745dq","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t745dq",""
"Iranian National Baha'i Archives","ark:/21198/z1pg3dp0","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3dp0",""
"Iranian National Baha'i Archives","ark:/21198/z1jq2p04","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2p04",""
"Iranian National Baha'i Archives","ark:/21198/z1dz1xb9","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1xb9",""
"Iranian National Baha'i Archives","ark:/21198/z19615jc","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19615jc",""
"Iranian National Baha'i Archives","ark:/21198/z15h947t","ark:/21198/zz002h5z02","","","Page","inba/image/21198-zz002h5z02-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h947t",""
