"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1jh57tk","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh57tk",""
"Iranian National Baha'i Archives","ark:/21198/z1dv36j1","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv36j1",""
"Iranian National Baha'i Archives","ark:/21198/z1932fv2","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932fv2",""
"Iranian National Baha'i Archives","ark:/21198/z15b1q56","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1q56",""
"Iranian National Baha'i Archives","ark:/21198/z11k0zhc","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0zhc",""
"Iranian National Baha'i Archives","ark:/21198/z1wt0fz5","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0fz5",""
"Iranian National Baha'i Archives","ark:/21198/z1s19q5q","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19q5q",""
"Iranian National Baha'i Archives","ark:/21198/z1n88zf0","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88zf0",""
"Iranian National Baha'i Archives","ark:/21198/z1hm6x3j","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6x3j",""
"Iranian National Baha'i Archives","ark:/21198/z1cv65dn","ark:/21198/zz002h5xmw","","","Page","inba/image/21198-zz002h5xmw-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv65dn",""
