"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1rf7h2z","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7h2z",""
"Iranian National Baha'i Archives","ark:/21198/z1mp6r7w","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6r7w",""
"Iranian National Baha'i Archives","ark:/21198/z1gx60hj","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx60hj",""
"Iranian National Baha'i Archives","ark:/21198/z1c557tk","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c557tk",""
"Iranian National Baha'i Archives","ark:/21198/z17d4h6m","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4h6m",""
"Iranian National Baha'i Archives","ark:/21198/z13n3rff","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3rff",""
"Iranian National Baha'i Archives","ark:/21198/z1001q56","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001q56",""
"Iranian National Baha'i Archives","ark:/21198/z1v716m0","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v716m0",""
"Iranian National Baha'i Archives","ark:/21198/z1qg0fvt","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0fvt",""
"Iranian National Baha'i Archives","ark:/21198/z1kp9q4z","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9q4z",""
"Iranian National Baha'i Archives","ark:/21198/z1fx8zg4","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8zg4",""
"Iranian National Baha'i Archives","ark:/21198/z1b586sj","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b586sj",""
"Iranian National Baha'i Archives","ark:/21198/z16h65f3","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h65f3",""
"Iranian National Baha'i Archives","ark:/21198/z12r5drt","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5drt",""
"Iranian National Baha'i Archives","ark:/21198/z1z04x6z","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04x6z",""
"Iranian National Baha'i Archives","ark:/21198/z1t745f5","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t745f5",""
"Iranian National Baha'i Archives","ark:/21198/z1pg3dqf","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3dqf",""
"Iranian National Baha'i Archives","ark:/21198/z1jq2p1k","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_018.tif","18","","","","","","Page 18","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2p1k",""
"Iranian National Baha'i Archives","ark:/21198/z1dz1xd6","ark:/21198/zz002h5z5n","","","Page","inba/image/21198-zz002h5z5n-1-master_019.tif","19","","","","","","Page 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1xd6",""
