"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1cv65r4","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv65r4",""
"Iranian National Baha'i Archives","ark:/21198/z1835f31","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835f31",""
"Iranian National Baha'i Archives","ark:/21198/z14b4pf6","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4pf6",""
"Iranian National Baha'i Archives","ark:/21198/z10p2n29","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2n29",""
"Iranian National Baha'i Archives","ark:/21198/z1vx24nw","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx24nw",""
"Iranian National Baha'i Archives","ark:/21198/z1r51cvk","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51cvk",""
"Iranian National Baha'i Archives","ark:/21198/z1md0n2c","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0n2c",""
"Iranian National Baha'i Archives","ark:/21198/z1gm9w9n","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9w9n",""
"Iranian National Baha'i Archives","ark:/21198/z1bv94pn","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv94pn",""
"Iranian National Baha'i Archives","ark:/21198/z1738d1j","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738d1j",""
"Iranian National Baha'i Archives","ark:/21198/z13f6bq4","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6bq4",""
"Iranian National Baha'i Archives","ark:/21198/z1zp5v7v","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5v7v",""
"Iranian National Baha'i Archives","ark:/21198/z1tx53g2","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx53g2",""
"Iranian National Baha'i Archives","ark:/21198/z1q54bn9","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54bn9",""
"Iranian National Baha'i Archives","ark:/21198/z1kd3kxk","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3kxk",""
"Iranian National Baha'i Archives","ark:/21198/z1fn2v85","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2v85",""
"Iranian National Baha'i Archives","ark:/21198/z1b00sxm","ark:/21198/zz002h5z44","","","Page","inba/image/21198-zz002h5z44-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00sxm",""
