"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1cz4w6x","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_073.tif","73","","","","","","Page 73","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4w6x",""
"Iranian National Baha'i Archives","ark:/21198/z18644d0","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_074.tif","74","","","","","","Page 74","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18644d0",""
"Iranian National Baha'i Archives","ark:/21198/z14f3cp8","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_075.tif","75","","","","","","Page 75","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3cp8",""
"Iranian National Baha'i Archives","ark:/21198/z10p2n0d","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_076.tif","76","","","","","","Page 76","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2n0d",""
"Iranian National Baha'i Archives","ark:/21198/z1vx24jj","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_077.tif","77","","","","","","Page 77","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx24jj",""
"Iranian National Baha'i Archives","ark:/21198/z1r51csp","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_078.tif","78","","","","","","Page 78","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51csp",""
"Iranian National Baha'i Archives","ark:/21198/z1mg9bhk","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_079.tif","79","","","","","","Page 79","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9bhk",""
"Iranian National Baha'i Archives","ark:/21198/z1gq8ksv","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_080.tif","80","","","","","","Page 80","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8ksv",""
"Iranian National Baha'i Archives","ark:/21198/z1bz7v13","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_081.tif","81","","","","","","Page 81","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7v13",""
"Iranian National Baha'i Archives","ark:/21198/z1767392","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_082.tif","82","","","","","","Page 82","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767392",""
"Iranian National Baha'i Archives","ark:/21198/z13f6bn7","ark:/21198/zz002h5z3m","","","Page","inba/image/21198-zz002h5z3m-1-master_083.tif","83","","","","","","Page 83","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6bn7",""
