"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z14b4pdr","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4pdr",""
"Iranian National Baha'i Archives","ark:/21198/z10k3xqg","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k3xqg",""
"Iranian National Baha'i Archives","ark:/21198/z1vt3f5p","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3f5p",""
"Iranian National Baha'i Archives","ark:/21198/z1r22pdt","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22pdt",""
"Iranian National Baha'i Archives","ark:/21198/z1m91xp3","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m91xp3",""
"Iranian National Baha'i Archives","ark:/21198/z1gj162h","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj162h",""
"Iranian National Baha'i Archives","ark:/21198/z1bv94n6","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv94n6",""
"Iranian National Baha'i Archives","ark:/21198/z1738d03","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738d03",""
"Iranian National Baha'i Archives","ark:/21198/z13b7n7x","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7n7x",""
"Iranian National Baha'i Archives","ark:/21198/z1zk74q5","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk74q5",""
"Iranian National Baha'i Archives","ark:/21198/z1tt6cz0","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6cz0",""
"Iranian National Baha'i Archives","ark:/21198/z1q25n8f","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25n8f",""
"Iranian National Baha'i Archives","ark:/21198/z1k94wmm","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k94wmm",""
"Iranian National Baha'i Archives","ark:/21198/z1fn2v7q","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2v7q",""
"Iranian National Baha'i Archives","ark:/21198/z19w23mq","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w23mq",""
"Iranian National Baha'i Archives","ark:/21198/z1641btd","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641btd",""
"Iranian National Baha'i Archives","ark:/21198/z12c0m2n","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0m2n",""
"Iranian National Baha'i Archives","ark:/21198/z1xm03jw","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_018.tif","18","","","","","","Page 18","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm03jw",""
"Iranian National Baha'i Archives","ark:/21198/z1st9btm","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_019.tif","19","","","","","","Page 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9btm",""
"Iranian National Baha'i Archives","ark:/21198/z1p28m6z","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_020.tif","20","","","","","","Page 20","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28m6z",""
"Iranian National Baha'i Archives","ark:/21198/z1jd6jv3","ark:/21198/zz002h5z23","","","Page","inba/image/21198-zz002h5z23-1-master_021.tif","21","","","","","","Page 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6jv3",""
