"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z11564q8","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11564q8",""
"Iranian National Baha'i Archives","ark:/21198/z1wd5n53","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5n53",""
"Iranian National Baha'i Archives","ark:/21198/z1rn4wgt","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4wgt",""
"Iranian National Baha'i Archives","ark:/21198/z1n02v4p","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02v4p",""
"Iranian National Baha'i Archives","ark:/21198/z1h723fs","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h723fs",""
"Iranian National Baha'i Archives","ark:/21198/z1cg1brh","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1brh",""
"Iranian National Baha'i Archives","ark:/21198/z17q0m33","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0m33",""
"Iranian National Baha'i Archives","ark:/21198/z13x9v9x","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9v9x",""
"Iranian National Baha'i Archives","ark:/21198/z10593jf","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10593jf",""
"Iranian National Baha'i Archives","ark:/21198/z1vd8m3m","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8m3m",""
"Iranian National Baha'i Archives","ark:/21198/z1qr6jrr","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6jrr",""
"Iranian National Baha'i Archives","ark:/21198/z1m05t3n","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05t3n",""
"Iranian National Baha'i Archives","ark:/21198/z1g752dr","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g752dr",""
"Iranian National Baha'i Archives","ark:/21198/z1bg49qg","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg49qg",""
"Iranian National Baha'i Archives","ark:/21198/z16q3jwd","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_015.tif","15","","","","","","Page 15","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3jwd",""
"Iranian National Baha'i Archives","ark:/21198/z12z2t53","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_016.tif","16","","","","","","Page 16","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2t53",""
"Iranian National Baha'i Archives","ark:/21198/z1z629qj","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_017.tif","17","","","","","","Page 17","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z629qj",""
"Iranian National Baha'i Archives","ark:/21198/z1tj0896","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_018.tif","18","","","","","","Page 18","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0896",""
"Iranian National Baha'i Archives","ark:/21198/z1pr9hmc","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_019.tif","19","","","","","","Page 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9hmc",""
"Iranian National Baha'i Archives","ark:/21198/z1k08rzv","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_020.tif","20","","","","","","Page 20","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08rzv",""
"Iranian National Baha'i Archives","ark:/21198/z1f7817x","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_021.tif","21","","","","","","Page 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7817x",""
"Iranian National Baha'i Archives","ark:/21198/z19g78gr","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_022.tif","22","","","","","","Page 22","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g78gr",""
"Iranian National Baha'i Archives","ark:/21198/z15q6hqk","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_023.tif","23","","","","","","Page 23","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6hqk",""
"Iranian National Baha'i Archives","ark:/21198/z11z5s25","ark:/21198/zz002h5xkc","","","Page","inba/image/21198-zz002h5xkc-1-master_024.tif","24","","","","","","Page 24","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5s25",""
