"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1x658ph","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x658ph",""
"Iranian National Baha'i Archives","ark:/21198/z1sf4hzs","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4hzs",""
"Iranian National Baha'i Archives","ark:/21198/z1np3s5k","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3s5k",""
"Iranian National Baha'i Archives","ark:/21198/z1j11qzt","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11qzt",""
"Iranian National Baha'i Archives","ark:/21198/z1d81050","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81050",""
"Iranian National Baha'i Archives","ark:/21198/z18h07dt","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h07dt",""
"Iranian National Baha'i Archives","ark:/21198/z14q9gpj","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9gpj",""
"Iranian National Baha'i Archives","ark:/21198/z10z8r14","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8r14",""
"Iranian National Baha'i Archives","ark:/21198/z1w687hp","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w687hp",""
"Iranian National Baha'i Archives","ark:/21198/z1rf7gsz","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7gsz",""
"Iranian National Baha'i Archives","ark:/21198/z1ms5fk9","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5fk9",""
"Iranian National Baha'i Archives","ark:/21198/z1h14ps0","ark:/21198/zz002h5xpx","","","Page","inba/image/21198-zz002h5xpx-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14ps0",""
