"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1x93zp2","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x93zp2",""
"Iranian National Baha'i Archives","ark:/21198/z1sj3711","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3711",""
"Iranian National Baha'i Archives","ark:/21198/z1ns2gc6","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2gc6",""
"Iranian National Baha'i Archives","ark:/21198/z1j11qns","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11qns",""
"Iranian National Baha'i Archives","ark:/21198/z1d80ztq","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80ztq",""
"Iranian National Baha'i Archives","ark:/21198/z18h072b","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h072b",""
"Iranian National Baha'i Archives","ark:/21198/z14q9gch","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9gch",""
"Iranian National Baha'i Archives","ark:/21198/z1127f1c","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127f1c",""
"Iranian National Baha'i Archives","ark:/21198/z1w96xmk","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w96xmk",""
"Iranian National Baha'i Archives","ark:/21198/z1rj65xp","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj65xp",""
"Iranian National Baha'i Archives","ark:/21198/z1ms5f7t","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5f7t",""
"Iranian National Baha'i Archives","ark:/21198/z1h14pd2","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_012.tif","12","","","","","","Page 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14pd2",""
"Iranian National Baha'i Archives","ark:/21198/z1c83xpb","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_013.tif","13","","","","","","Page 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83xpb",""
"Iranian National Baha'i Archives","ark:/21198/z17h360v","ark:/21198/zz002h5x55","","","Page","inba/image/21198-zz002h5x55-1-master_014.tif","14","","","","","","Page 14","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h360v",""
